,symbol1,symbol2,balance
11290,ESGU,VTWO,1.2089929083146236
7693,ACWI,VONG,1.2089837321949055
1293,VIG,IUSG,1.2089037524849247
3258,SPLG,XLE,1.2088676946486407
1971,XLK,VOOG,1.208767126019799
1419,IJR,IYW,1.2087481100915243
82,SPY,XLC,1.2087037616376874
5121,SCHG,MGK,1.2086999312722972
11276,ESGU,VOOG,1.2086925807395577
3533,VT,IUSG,1.2086784907246895
374,IVV,IWP,1.2085990865875764
10894,OEF,IWY,1.208593673616369
7954,IYW,VGT,1.2085752216412575
464,VTI,QQQM,1.2085669227162958
2752,EFA,XLE,1.2085592563229288
1935,XLK,IUSG,1.2084777087885632
3920,VV,AVUV,1.208457475576957
12015,IWY,QQQM,1.2084248811048108
2947,SCHX,QQQM,1.2083970386324254
7982,IYW,SCHG,1.2083735614894389
7108,XLY,QQQM,1.2082743151977882
2804,IVW,VGT,1.2081429915315223
2977,SCHX,IUSG,1.2081222966370837
2395,ITOT,IWY,1.2080371287754976
11487,GSLC,IVW,1.2077658985379978
1096,IWF,MGK,1.2076621925066897
9095,XLP,XLC,1.2075217322655887
11961,FTEC,IWY,1.2075006571753142
7864,XLC,QQQM,1.2074370469287594
9886,DGRW,VBR,1.207394183897792
11571,GSLC,VOOG,1.2073436394337
9839,DGRW,VTI,1.2072325561547097
6671,USHY,IWF,1.2072081403845003
495,VTI,IUSG,1.2071429459781513
2295,ITOT,VGT,1.206956630214241
11292,VOOG,QQQ,1.2068229186850759
9930,DGRW,IWV,1.2067964862426095
3572,VT,VOOG,1.206769130135597
11191,ESGU,IVW,1.2067266696284304
1895,XLK,IVW,1.206708447530071
9258,SLV,QQQ,1.2066496617001155
11917,FTEC,VONG,1.206476491895698
5179,SCHG,IWY,1.2064276238620137
9068,XLP,SCHB,1.2063647510293727
11176,ESGU,IJR,1.2063557944092218
5452,SPYG,QQQM,1.205984061998129
9332,SLV,IWP,1.2058307649842472
2163,RSP,SMH,1.2057527498778495
9959,DGRW,SPMD,1.205687858722261
4033,IWB,XLK,1.2056873831615675
1354,IJR,VGT,1.2056803017523712
1908,XLK,QQQM,1.2056756155466102
9871,DGRW,VV,1.2056411797304718
29,SPY,SCHX,1.2055253223511575
9862,DGRW,SCHX,1.2055132141363938
3507,VT,QQQM,1.2053602476611514
1098,IWF,VONG,1.205317956014186
7332,IUSG,GSLC,1.205206452993277
255,VOO,ESGU,1.2049994179085022
88,SPY,SCHA,1.2049440569865983
11001,FNDF,XLE,1.204904064131716
53,SPY,SCHB,1.2047766062851168
8481,VOE,XLK,1.2046830875130523
11970,IWY,QQQ,1.2046165278254777
3489,VT,IVW,1.2045096348788784
11285,ESGU,SPSM,1.2044599332479526
130,SPY,SPSM,1.20439395246919
11183,ESGU,IWM,1.2043572709414216
110,SPY,VOT,1.2042848259628447
7211,IUSG,VTI,1.204265166734857
9324,SLV,VBK,1.2042098678554334
7286,IUSG,XLY,1.2041353989488104
9115,XLP,IWV,1.2039977701120377
10505,HYG,SOXX,1.2039531307780222
9259,SLV,VUG,1.2036204609093482
2578,VYM,XLK,1.2035871040563602
2797,IVW,VUG,1.2035768512779805
5310,SCHB,IWY,1.2035150933752825
3321,SPLG,VOT,1.2034748944908513
9046,XLP,SCHX,1.2033342623605645
2929,SCHX,IVW,1.2032225800362808
5669,DGRO,SMH,1.203080213905334
9019,XLP,VTI,1.2030559655925144
2903,SCHX,QQQ,1.2029492695159594
286,IVV,IJR,1.2028968335949615
5311,SCHB,IWO,1.2026232554731642
418,VTI,VUG,1.2025936830434298
9356,SLV,IWY,1.2025318401871068
3819,VV,VUG,1.202313415771345
7062,XLY,VUG,1.202207966836384
537,VTI,VOOG,1.2021606831569653
3265,SPLG,SCHB,1.2020610906033102
9855,DGRW,ITOT,1.201939749729532
2674,IWD,SMH,1.2018668264899586
3020,SCHX,VOOG,1.201742451521353
9054,XLP,VV,1.201721342112299
7264,IUSG,SCHB,1.2016801739158331
10395,IDEV,GBTC,1.2016748844300014
9884,DGRW,SCHB,1.2016641016408955
387,IVV,VOT,1.2016304891530802
762,VUG,XLC,1.201578746110134
2723,IWD,SOXX,1.2015435100625418
167,VOO,QUAL,1.2015432754944988
7823,XLC,QQQ,1.2014602364734743
7648,ACWI,VGT,1.2013322587155622
38,SPY,VV,1.2013079279620023
1939,XLK,XLC,1.2012841706750792
1879,XLK,QQQ,1.201282350498673
1280,VIG,SPYG,1.2011430564147239
6345,VONG,IUSG,1.2009997011674067
3242,SPLG,SCHX,1.2008690181722725
5418,SPYG,QQQ,1.2007622050685394
7243,IUSG,SPLG,1.2007432503175146
9214,EMXC,IYW,1.2007196638942115
417,VTI,QQQ,1.2006820583767424
2327,ITOT,SCHG,1.2006013811157517
2340,ITOT,VONG,1.2005974578331091
8690,VHT,IYW,1.2005778061192802
531,VTI,AVUV,1.200387784661755
6317,VONG,QQQM,1.2003521522180394
10199,EFG,SOXX,1.2003313217082263
9345,SLV,AVUV,1.2001983444651765
7339,IUSG,IWO,1.200146509909149
2,SPY,VTI,1.2000466205719047
7691,ACWI,MGK,1.2000424519448514
3463,VT,QQQ,1.1998719053135007
10689,AVUV,SCHG,1.1998718431838664
407,IVV,SPSM,1.1997234962476169
5241,SCHB,SCHG,1.199687466376863
3276,SPLG,MDY,1.199674282562169
7061,XLY,QQQ,1.1996419225298716
9308,SLV,VONG,1.1993201354220675
250,VOO,AVUV,1.1992091705457362
5065,SCHG,VUG,1.1991960224224714
123,SPY,IWN,1.1991759885960989
7944,IYW,VUG,1.199160460805336
9947,DGRW,GSLC,1.1991177768053112
8658,VHT,XLK,1.1990949824268415
10834,OEF,MGK,1.199080805958895
2507,TLT,SLV,1.1989774131466506
5296,SCHB,AVUV,1.198929390630331
9126,XLP,OEF,1.1988773249755156
302,IVV,SCHX,1.1988723101388326
9837,DGRW,VOO,1.1988060697497767
3215,SPLG,VTI,1.1987392060418607
327,IVV,SCHB,1.1987173177268866
444,VTI,IVW,1.1987095721574637
5958,SPYV,SMH,1.1986343218237097
11565,GSLC,AVUV,1.198599472663597
9838,DGRW,IVV,1.1985448466507604
5113,SCHG,SPYG,1.1985149701637126
7208,IUSG,SPY,1.1985018720141394
3236,SPLG,ITOT,1.1982904556125276
532,VTI,OEF,1.1982614432304592
104,SPY,IWV,1.1981580453572918
10480,HYG,IYW,1.1981350580825452
1686,VGT,QQQM,1.198100185873961
7209,IUSG,VOO,1.1980862145823896
23,SPY,ITOT,1.1979725661762328
9781,IWV,IYW,1.1979509519161922
7210,IUSG,IVV,1.1979055754553767
3825,VV,IWF,1.1978966350701359
1088,IWF,SPYG,1.197724525298469
222,VOO,VBK,1.1977060217752664
6281,VONG,IWF,1.1976420945169135
121,SPY,GSLC,1.1973345108681412
4120,IWB,FTEC,1.1973294917750543
3250,SPLG,VV,1.1973052347985993
2622,VYM,SOXX,1.1971774149878645
3315,SPLG,IWV,1.1970739758097666
3865,VV,SPYG,1.1969761910600556
218,VOO,XLC,1.19690200468508
311,IVV,VV,1.1968638713902264
1641,GLD,GBTC,1.1967819751752953
3859,VV,QQQM,1.1967406376458598
6300,VONG,IVW,1.1967295000817197
5253,SCHB,VONG,1.1966348056626046
3346,SPLG,SPMD,1.196623221408506
24,SPY,VB,1.1966197970156658
3567,VT,OEF,1.196581018930799
9037,XLP,RSP,1.1965661171279567
11873,FTEC,VUG,1.1964976110404466
7824,XLC,VUG,1.1964314394669535
364,IVV,SCHA,1.1964253065718216
1261,VIG,IWM,1.1963455803580754
933,IEFA,XLE,1.1962301414343137
1041,IWF,VUG,1.1961700866094136
12171,IWO,SMH,1.1961426457956328
32,SPY,SPLG,1.1961150436183317
11026,FNDF,GBTC,1.1960584581098535
10164,EFG,XLY,1.195931040930056
4268,JEPI,SMH,1.1958862477764451
9085,XLP,XLI,1.195840669665492
2108,IWM,FTEC,1.195832314860934
275,IVV,VTI,1.1957474856841477
11,SPY,IJH,1.1957072405901714
9863,DGRW,QUAL,1.1956994917198038
9306,SLV,MGK,1.1954825833396865
5690,DGRO,GBTC,1.1954205373068945
3887,VV,IUSG,1.195383206168663
9936,DGRW,VOT,1.1953724913878898
1326,VIG,VOOG,1.1953692127671314
9047,XLP,QUAL,1.1953597640832718
3588,VT,VTWO,1.1952886370541964
9865,DGRW,SPLG,1.19527058310103
6275,VONG,QQQ,1.1952555602649448
9836,DGRW,SPY,1.195024701121758
7233,IUSG,ITOT,1.1949914514739441
2338,ITOT,MGK,1.1949748918192096
7313,IUSG,IWV,1.1948681819363234
10704,AVUV,VONG,1.1946800073526558
9873,DGRW,IWB,1.1946221343522279
10775,OEF,VUG,1.194586485685368
380,IVV,IWV,1.1943448275470299
5485,SPYG,XLC,1.1941264319747498
3271,SPLG,COWZ,1.194125735607659
9017,XLP,VOO,1.1940880322073393
1339,VIG,VTWO,1.1940438960494977
3332,SPLG,GSLC,1.1939853698586007
9262,SLV,IWF,1.1939768114472504
11566,GSLC,OEF,1.1939707988224428
208,VOO,VXF,1.1939188740151487
1,SPY,IVV,1.1938792453981828
296,IVV,ITOT,1.1937964974441944
12778,VTIP,XLE,1.1937401599615491
1716,VGT,XLC,1.1936380297638813
10762,AVUV,IWY,1.1935176689321405
11246,ESGU,VBK,1.19328149939843
5988,SPYV,SOXX,1.193202355736098
2396,ITOT,IWO,1.1931361739601054
7307,IUSG,IWP,1.1931263105244592
74,SPY,XLY,1.1931098669333822
9039,XLP,ITOT,1.1931077235776038
3267,SPLG,VBR,1.1930745486513048
8496,VOE,XLF,1.1929341587760114
1674,VGT,IVW,1.1929283221783222
3015,SCHX,OEF,1.1928278143840803
10825,OEF,SPYG,1.192806382367976
9018,XLP,IVV,1.1928050934956784
11363,VOOG,XLC,1.1927687366166013
400,IVV,IWN,1.192601104553519
1658,VGT,QQQ,1.1926008759064368
3480,VT,IWM,1.192566615026512
1711,VGT,IUSG,1.1925181021987625
0,SPY,VOO,1.1923035473255355
2606,VYM,IYW,1.1920432130536691
5702,DGRO,SOXX,1.19199108862301
9190,EMXC,SCHG,1.191900904532281
398,IVV,GSLC,1.1917775338488195
9056,XLP,IWB,1.1917004342331845
7872,XLC,SPYG,1.191685514902258
9951,DGRW,RDVY,1.191664706343841
1255,VIG,IJR,1.1916298025306367
297,IVV,VB,1.1915690248686992
8710,VHT,FTEC,1.1915357550034065
8535,VOE,XLI,1.1915302214333745
3531,VT,XLY,1.1914727754562886
9268,SLV,VGT,1.1914725660444643
9201,EMXC,VONG,1.1914240792596857
9110,XLP,MOAT,1.1913881960766632
40,SPY,IWB,1.191374635424559
12051,IWY,XLC,1.1913731330280142
8096,XLU,XLI,1.1913297336006543
2069,IWM,IYW,1.191234492308866
9048,XLP,SPLG,1.191233532256585
5544,VBR,XLK,1.1912156757091235
7829,XLC,IWF,1.1911510756395143
9245,EMXC,IWY,1.1911272344788708
2886,IVW,VOOG,1.1911133071868527
305,IVV,SPLG,1.1910972083592613
3214,SPLG,IVV,1.1910830132576884
1265,VIG,IVW,1.191069407118316
3600,XLV,XLK,1.1910602637600707
7251,IUSG,IWB,1.1910476412412379
4836,IAU,SMH,1.191040883616227
2626,VYM,FTEC,1.190968252668158
9272,SLV,IWM,1.190963984399885
3212,SPLG,SPY,1.1908768223299202
6132,MGK,QQQM,1.1908301517370612
7116,XLY,SPYG,1.1906233848426064
7320,IUSG,VOT,1.190597975221815
2851,IVW,IUSG,1.190303132621774
7068,XLY,IWF,1.1902975406642455
3818,VV,QQQ,1.1901150164940018
5070,SCHG,IWF,1.1900103220954643
2576,VYM,VGT,1.1897675255254647
3293,SPLG,XLC,1.1896933065706214
3213,SPLG,VOO,1.1896773884524368
10692,AVUV,SPYG,1.1896164835341456
9091,XLP,IUSV,1.1895451670703046
9016,XLP,SPY,1.1894639242568652
9132,XLP,GSLC,1.1894317996763597
11272,ESGU,OEF,1.1892947802299327
10780,OEF,IWF,1.1892399427370672
166,VOO,SCHX,1.18914294918968
3077,QUAL,SCHG,1.1890105769045487
5251,SCHB,MGK,1.1888533710533504
3252,SPLG,IWB,1.1888129889360624
273,IVV,SPY,1.1888072830776406
3843,VV,IVW,1.1887515317302506
4651,QQQM,IWO,1.1886500079626048
11391,VOOG,OEF,1.1885659888360123
64,SPY,MDY,1.1884527305496893
3029,SCHX,IWO,1.1884263588865285
1107,IWF,IUSG,1.188247081461728
3635,XLV,IYW,1.188109434634605
1303,VIG,VBK,1.18808602370848
5133,SCHG,IUSG,1.1880662434825855
10431,HYG,XLK,1.1879436597660356
7642,ACWI,IWF,1.1879302000106924
157,VOO,IWM,1.1879257154168172
1149,IWF,VOOG,1.1878815644210734
5514,SPYG,OEF,1.1878455024626897
5171,SCHG,VOOG,1.187781654629496
9087,XLP,DVY,1.1876065407107421
546,VTI,IWO,1.1875984274954279
313,IVV,IWB,1.1875685657815533
274,IVV,VOO,1.1875580886984773
6893,VXF,SMH,1.1875382618088453
7928,XLC,VOOG,1.1875006202809377
175,VOO,VV,1.1874313873613103
5318,SCHB,VTWO,1.1874088476731521
1064,IWF,IVW,1.1873765774121794
11233,ESGU,VXF,1.1873498545130752
7637,ACWI,VUG,1.1872551453739733
11880,FTEC,VGT,1.1871426573544666
272,VOO,VTWO,1.1870654524024398
234,VOO,IWP,1.1870314680715226
9199,EMXC,MGK,1.1870252318551295
190,VOO,SCHB,1.1869932264097307
284,IVV,IJH,1.186914711117816
7515,IUSV,SOXX,1.1867256582222319
9133,XLP,NOBL,1.186667784511389
9355,SLV,FTEC,1.186655115673004
2000,IWM,VGT,1.1864648101485886
10156,EFG,VONG,1.1864460498182348
5090,SCHG,IVW,1.1863816831204848
10143,EFG,SCHG,1.1862471620614854
7683,ACWI,SPYG,1.1862081724528855
9866,DGRW,XLF,1.1861022380633428
3925,VV,VOOG,1.1860494731381734
10846,OEF,IUSG,1.1859389826376807
4192,IWR,GBTC,1.1859021482557435
6711,USHY,SPYG,1.1858880358297001
8728,TIP,IAU,1.1855511803460512
350,IVV,XLY,1.1853564274234134
8657,VHT,VGT,1.1853069476569693
6099,MGK,QQQ,1.1852438932480551
7088,XLY,IVW,1.1852087327250123
7848,XLC,IVW,1.1851423384652287
11248,ESGU,SCHA,1.1851363405803932
669,QQQ,OEF,1.185019981017032
7975,IYW,QQQM,1.1848360871396544
4030,IWB,VGT,1.1848188590484483
10702,AVUV,MGK,1.1848143755203207
139,VOO,VTI,1.1846648849559647
3583,VT,SPSM,1.1846560506809725
9265,SLV,IJR,1.1845972134951175
9038,XLP,SCHD,1.1845787449185066
4638,QQQM,OEF,1.1843643737593599
10940,SOXX,SMH,1.1842850684308506
9105,XLP,FNDX,1.1841435954101838
9063,XLP,IVE,1.1841414115381865
3336,SPLG,RDVY,1.1840981361568494
7296,IUSG,VBK,1.1840468373068034
9074,XLP,SPYV,1.183718838237775
9363,SLV,VTWO,1.1836634461328968
7138,XLY,IUSG,1.1836020758514225
3665,XLV,FTEC,1.183552790246301
5209,SCHB,IWM,1.1835362302845884
3828,VV,IJR,1.1835240353975776
9027,XLP,VIG,1.1835192005718005
11578,GSLC,IWO,1.1834615150078998
10171,EFG,IYW,1.1833495641035634
7891,XLC,IUSG,1.1833126188773204
2825,IVW,QQQM,1.1833058111297579
240,VOO,IWV,1.1832577099291315
3473,VT,IJR,1.1831835884031632
896,VTV,GBTC,1.183057119016703
160,VOO,ITOT,1.1830237034233988
8717,TIP,GLD,1.1829762690541943
2292,ITOT,IJR,1.1829335318463892
8790,FNDX,XLK,1.1828692837573556
59,SPY,COWZ,1.1828673747890392
3921,VV,OEF,1.182836185658275
2083,IWM,GBTC,1.1828140074511126
10800,OEF,IVW,1.182695739221857
169,VOO,SPLG,1.1826723308487666
7179,XLY,VOOG,1.1825045847689395
8725,TIP,XLE,1.1824708046014927
11999,IWY,QUAL,1.1824086899367299
10207,EFG,IWY,1.182317411328309
4608,QQQM,VBK,1.1821143009489947
10886,OEF,VOOG,1.1820448490371525
4121,IWB,IWY,1.181946349157975
6302,VONG,QUAL,1.1819286559851074
2329,ITOT,SPYG,1.1819148421527095
7702,ACWI,IUSG,1.1818940060990875
3285,SPLG,XLY,1.1815884493134698
2398,ITOT,SPSM,1.1815805058207165
7675,ACWI,QQQM,1.1815019663048512
10715,AVUV,IUSG,1.1813073843478235
10895,OEF,IWO,1.1812018324337357
2284,ITOT,VUG,1.1811397564924992
2930,SCHX,QUAL,1.180952347265124
9081,XLP,SDY,1.1808756231759436
12084,IWY,OEF,1.180861641042768
5106,SCHG,QQQM,1.1808195360884062
6487,SDY,XLF,1.1806784840738491
10513,HYG,IWY,1.1805926493910783
135,SPY,SPMD,1.1805509568793897
791,VUG,OEF,1.1804933418458905
9142,XLP,SCHV,1.180401370330347
257,VOO,GSLC,1.1803204760685921
9043,XLP,IWD,1.1803013788008405
11570,GSLC,ESGU,1.1801502466217377
8000,IYW,IUSG,1.1801331523386407
5202,SCHB,IJR,1.1800774845708655
11887,FTEC,IVW,1.1800374150538955
9244,EMXC,FTEC,1.1800280884133683
5242,SCHB,SPYG,1.1799579816842678
150,VOO,IJR,1.1799097640539313
1323,VIG,OEF,1.1798929986440154
10818,OEF,QQQM,1.1798317240551133
5199,SCHB,IWF,1.1798103094144559
10755,AVUV,VOOG,1.179802035688013
7741,ACWI,VOOG,1.179784054434499
2403,ITOT,VTWO,1.1797811058840335
9151,EMXC,VUG,1.1796854517008886
5438,SPYG,QUAL,1.1796263477522166
99,SPY,MOAT,1.179622610393741
3599,XLV,VGT,1.1795716846515518
10455,HYG,SCHG,1.179540427927809
3941,VV,VTWO,1.179502199583489
1080,IWF,QQQM,1.1794901505788185
2350,ITOT,IUSG,1.1794348521760056
340,IVV,MDY,1.179432120647521
246,VOO,VOT,1.1792882055854008
1310,VIG,IWP,1.1791968563619875
11278,ESGU,IWN,1.1791647613051481
7943,IYW,QQQ,1.1790023986530291
2796,IVW,QQQ,1.1789265592292586
11187,ESGU,VB,1.1788742272974655
7963,IYW,IVW,1.1788096087548983
5313,SCHB,SPSM,1.1787478136718326
9071,XLP,DGRO,1.1787408109247102
10274,VOT,SMH,1.178530951501191
138,VOO,IVV,1.1784414027000771
137,VOO,SPY,1.1783085353873142
5388,VGIT,GDX,1.1780945883771277
426,VTI,IJR,1.1779987499651288
7466,IUSV,SMH,1.1779161381891
715,VUG,QUAL,1.1778797394133589
5262,SCHB,IUSG,1.177754596199273
10646,AVUV,IWF,1.1776907328435846
9326,SLV,SCHA,1.177660177163753
3088,QUAL,MGK,1.177647315905771
4059,IWB,SCHG,1.1776202460072922
10512,HYG,FTEC,1.177609364184769
266,VOO,SPSM,1.1775574365849635
852,VEA,GBTC,1.177555552422
5914,COWZ,SOXX,1.177513073266347
11925,FTEC,IUSG,1.1772960517371427
4072,IWB,VONG,1.1772640273256516
5193,SCHB,VUG,1.1772227396967478
3936,VV,SPSM,1.177126456183633
11317,VOOG,QUAL,1.177012460461032
10464,HYG,MGK,1.1770123055629826
3929,VV,IWN,1.1769980919847611
3934,VV,IWO,1.1769849818294789
10154,EFG,MGK,1.176862918482851
11899,FTEC,QQQM,1.1768423328435087
1335,VIG,SPSM,1.1768408116377898
640,QQQ,VBK,1.1768393048956212
9598,PFF,SMH,1.176817238246542
11257,ESGU,IWP,1.1768130875221272
3019,SCHX,ESGU,1.1767982537876533
2324,ITOT,QQQM,1.1767139063600762
177,VOO,IWB,1.176649410392271
2857,IVW,XLC,1.1765893205878755
12054,IWY,VBK,1.1764944240904638
5064,SCHG,QQQ,1.1764501210622378
9820,IWV,FTEC,1.1764163606100904
1329,VIG,IWN,1.1764051035650875
9061,XLP,DIA,1.1763703943803694
536,VTI,ESGU,1.1762841697394955
11488,GSLC,QUAL,1.17604953546566
11193,ESGU,QUAL,1.1759861949350996
7748,ACWI,IWO,1.1759349326756336
6351,VONG,XLC,1.1758826040067265
4828,IAU,XLE,1.1758790773361352
5237,SCHB,QQQM,1.175574839129042
587,QQQ,QUAL,1.1755542757917408
9725,IWV,XLK,1.1754270495059178
5833,COWZ,XLK,1.1753199875249964
11221,ESGU,COWZ,1.1752964130997343
12088,IWY,ESGU,1.1752254347955882
10642,AVUV,VUG,1.1751047193612008
11472,GSLC,IJR,1.175082024064424
7174,XLY,OEF,1.175071747251311
9341,SLV,VOT,1.1750253774981647
10774,OEF,QQQ,1.1750120042633339
12096,IWY,IWO,1.1749536070758007
1040,IWF,QQQ,1.1748500272089553
7660,ACWI,IVW,1.1748292555315074
2299,ITOT,IWM,1.1748106025549352
6690,USHY,IVW,1.174703347889654
10665,AVUV,IVW,1.1746937907199204
9193,EMXC,SPYG,1.174676869954269
9042,XLP,VYM,1.1745667454835413
106,SPY,DGRW,1.1745490788714343
9359,SLV,SPSM,1.1744876019345072
3014,SCHX,AVUV,1.174403096291198
1968,XLK,OEF,1.174386427404605
548,VTI,SPSM,1.1743022918504438
8577,VOE,SOXX,1.1742955583092969
5235,SCHB,XLE,1.1741141449529802
335,IVV,COWZ,1.174107160334701
3834,VV,IWM,1.1739841915413614
8071,XLU,XLF,1.1739835507090604
9616,PFF,SOXX,1.1738290041418364
3310,SPLG,MOAT,1.1738040123233617
3576,VT,IWN,1.1737721441743734
6382,VONG,OEF,1.1735881590791128
446,VTI,QUAL,1.1735153947154766
11174,ESGU,IJH,1.1735027879661102
683,QQQ,IWO,1.1734813939761157
2387,ITOT,VOOG,1.1733667949897895
2383,ITOT,OEF,1.1733633976578381
7636,ACWI,QQQ,1.1732500353959106
196,VOO,COWZ,1.173117234466952
55,SPY,VBR,1.1729372589901463
4554,QQQM,QUAL,1.1728224501210611
1304,VIG,SCHA,1.172796190759345
412,IVV,SPMD,1.1725460750258168
9097,XLP,XLU,1.1724359076138464
6189,MGK,OEF,1.1723373382777542
224,VOO,SCHA,1.1722264731916956
11872,FTEC,QQQ,1.1720634895025863
554,VTI,VTWO,1.1719841942590772
9076,XLP,USMV,1.1719712197767629
6766,USHY,VOOG,1.171767981074784
11594,NOBL,XLK,1.1716564687128042
10466,HYG,VONG,1.1716101626692057
1852,VO,GBTC,1.171605913599887
3131,QUAL,AVUV,1.1715770262965284
673,QQQ,ESGU,1.1714389433976418
8880,FNDX,FTEC,1.1713171437117165
3541,VT,VBK,1.1712882718571347
4642,QQQM,ESGU,1.1712230409431184
9314,SLV,VXF,1.1711893302647658
5297,SCHB,OEF,1.1709374537889732
6756,USHY,VOT,1.1709156485940029
3844,VV,QUAL,1.17084815305262
161,VOO,VB,1.1708224780169294
2307,ITOT,IVW,1.170767609027937
5302,SCHB,VOOG,1.1707611170422714
1403,IJR,VONG,1.170536783584787
375,IVV,MOAT,1.1705048877160344
1457,IJR,IWY,1.1703061574984455
5192,SCHB,QQQ,1.1702240646224913
259,VOO,IWN,1.1701602367660917
10684,AVUV,QQQM,1.1701588108075525
9278,SLV,IVW,1.1701553012307833
2131,RSP,XLK,1.1701155670946843
5755,GOVT,IAU,1.1700528473628629
3036,SCHX,VTWO,1.1700351799506494
8583,VOE,NOBL,1.169861672070058
1291,VIG,VXF,1.1697510623422216
2485,TLT,IAU,1.1696964231156624
7737,ACWI,OEF,1.1696884070803983
6120,MGK,QUAL,1.1696285255738805
2283,ITOT,QQQ,1.1696146409263772
6729,USHY,IUSG,1.1695980097670367
12203,IWO,GBTC,1.1695630103456416
5218,SCHB,IVW,1.1695270655007266
11226,ESGU,MDY,1.1694806827176758
11720,IWN,SMH,1.1694357626137852
9920,DGRW,FNDX,1.1693985321581135
183,VOO,XLE,1.1693168831799037
7312,IUSG,GDX,1.1692933276779371
1555,IEMG,XLE,1.1692910998664374
3245,SPLG,XLF,1.1692573504129868
4070,IWB,MGK,1.169244980088661
4279,JEPI,SOXX,1.1692343745563911
2884,IVW,OEF,1.169222180422859
2478,TLT,GLD,1.1692095114932488
8006,IYW,XLC,1.16891828072289
11424,VGLT,IAU,1.1688968729615772
5748,GOVT,GLD,1.1688912136505671
11215,ESGU,SCHB,1.1688243144802835
9821,IWV,IWY,1.1688169703729763
2945,SCHX,XLE,1.168776737377253
3317,SPLG,DGRW,1.1687766960513044
7368,VGSH,XLE,1.1687518488391098
1254,VIG,IJH,1.1686502185943473
5869,COWZ,SMH,1.1686030888693368
6557,SDY,AVUV,1.1685732155460846
11415,VGLT,GLD,1.1685460566828592
434,VTI,IWM,1.1685106999882695
5306,SCHB,IWN,1.1684353927446698
12635,SCHV,XLK,1.1684323440388984
8844,FNDX,IYW,1.1684296342771268
12,SPY,VIG,1.1684146807675624
11192,ESGU,SCHX,1.168210837215907
8670,VHT,QQQM,1.168111017376752
6747,USHY,IWP,1.1680946586053487
10852,OEF,XLC,1.1680654343967496
7284,IUSG,VXF,1.1680173021527562
3098,QUAL,IUSG,1.1679071546093724
3543,VT,SCHA,1.1679040211367502
1318,VIG,VOT,1.1678462054931218
9889,DGRW,COWZ,1.1676205260410057
9023,XLP,VTV,1.1675667659021105
8787,FNDX,VGT,1.1674438108928578
9263,SLV,IJH,1.167426196317921
10139,EFG,QQQM,1.1674240458451135
8448,SCHA,SOXX,1.1673376496265384
2983,SCHX,XLC,1.1672896313703893
3304,SPLG,FNDX,1.16728113297754
3571,VT,ESGU,1.1672291862691677
3806,MUB,SOXX,1.1671893094051273
10208,EFG,IWO,1.1671741830668287
6161,MGK,XLC,1.167096249689922
93,SPY,FNDX,1.1669215527056935
9280,SLV,QUAL,1.166872875410956
9299,SLV,SPYG,1.1667754596282962
6692,USHY,QUAL,1.1666755513296476
11580,GSLC,SPSM,1.1666706480910067
9160,EMXC,VGT,1.166577095279182
10453,HYG,QQQM,1.1664939133247239
2986,SCHX,VBK,1.1664759570413263
1811,VO,XLE,1.166400687214516
330,IVV,VBR,1.1663895606796124
42,SPY,VNQ,1.1663092990899817
445,VTI,SCHX,1.1662518778948634
10641,AVUV,QQQ,1.166183723620138
881,VTV,SMH,1.1661829203881329
148,VOO,IJH,1.1661324834269582
382,IVV,DGRW,1.166128765813655
2813,IVW,QUAL,1.1660817283396367
11267,ESGU,VOT,1.1660551842844284
8753,TIP,GDX,1.1659467789618954
9846,DGRW,VIG,1.1658791126356363
3231,SPLG,VO,1.165835134815588
3254,SPLG,VNQ,1.165822948425352
9185,EMXC,QQQM,1.165815873028549
8566,VOE,DGRW,1.1657930873754963
5138,SCHG,XLC,1.1657342369278108
9307,SLV,MDY,1.1656963958085587
904,VTV,SOXX,1.1656406498628669
11166,ESGU,VTI,1.1655252870432835
4719,MBB,IYW,1.1655024663320817
8478,VOE,VGT,1.165498557053168
3253,SPLG,IWR,1.165417653525918
11201,ESGU,VV,1.165332863783447
11502,GSLC,XLE,1.1652971405790986
3225,SPLG,VIG,1.165240248329708
8587,VOE,FTEC,1.1651950149137393
9351,SLV,VOOG,1.1651387077941218
11584,GSLC,VTWO,1.165115024382792
9275,SLV,VB,1.1651125419889452
12079,IWY,VOT,1.1650593394683004
4620,QQQM,IWP,1.16499284061573
823,VEA,XLE,1.1649090777066375
210,VOO,XLY,1.1648362974335065
10206,EFG,FTEC,1.1648360275943561
9336,SLV,IWV,1.164806380212507
8085,XLU,VBR,1.1647784519656423
8525,VOE,SMH,1.164752754887758
10096,EFG,VUG,1.1647197015829975
454,VTI,VV,1.164657264223003
1113,IWF,XLC,1.164587118518162
7923,XLC,OEF,1.164427194088523
652,QQQ,IWP,1.164417736286141
10802,OEF,QUAL,1.1642957677121633
9239,EMXC,VOOG,1.1642802305680109
7290,IUSG,ACWI,1.1642721290935707
6199,MGK,IWO,1.1642683262283937
9767,IWV,VONG,1.1641386261291988
11289,ESGU,SPMD,1.1640025782059318
10420,HYG,VUG,1.163994918728809
2919,SCHX,IWM,1.1639328085138583
12041,IWY,VXF,1.1639066762927777
8711,VHT,IWY,1.1638692325775386
9346,SLV,OEF,1.1636662104515676
9271,SLV,XLK,1.1634393541277563
