date,1D
2014-07-11 00:00:00+00:00,-0.06387878875666583
2014-07-14 00:00:00+00:00,-0.1148150104607393
2014-07-15 00:00:00+00:00,-0.5442190862340944
2014-07-16 00:00:00+00:00,-0.17652312542637413
2014-07-17 00:00:00+00:00,0.15087011927216964
2014-07-18 00:00:00+00:00,-0.18216222192002327
2014-07-22 00:00:00+00:00,0.030819837785114823
2014-07-23 00:00:00+00:00,0.06040646369491111
2014-07-24 00:00:00+00:00,-0.17922450247347171
2014-07-25 00:00:00+00:00,0.44083330182994007
2014-07-28 00:00:00+00:00,-0.05016580325427857
2014-07-29 00:00:00+00:00,-0.17738215500824503
2014-07-30 00:00:00+00:00,-0.3996093186717529
2014-07-31 00:00:00+00:00,-0.37744960340805866
2014-08-01 00:00:00+00:00,0.38679983357263575
2014-08-04 00:00:00+00:00,-0.017089204536397482
2014-08-05 00:00:00+00:00,0.11161517874071163
2014-08-06 00:00:00+00:00,-0.3262350936967632
2014-08-07 00:00:00+00:00,-0.653082263376418
2014-08-08 00:00:00+00:00,0.3482668410725964
2014-08-11 00:00:00+00:00,0.3794376750588159
2014-08-12 00:00:00+00:00,-0.5534818511074339
2014-08-13 00:00:00+00:00,0.13295454545454546
2014-08-14 00:00:00+00:00,-0.02993056723522842
2014-08-15 00:00:00+00:00,-0.07006573859922968
2014-08-18 00:00:00+00:00,-0.026398191642551673
2014-08-19 00:00:00+00:00,0.05811786256431828
2014-08-20 00:00:00+00:00,0.14903491489265774
2014-08-21 00:00:00+00:00,0.19537073650002293
2014-08-22 00:00:00+00:00,0.006364982330833575
2014-08-25 00:00:00+00:00,0.173828241709789
2014-08-26 00:00:00+00:00,-0.037892554098290794
2014-08-27 00:00:00+00:00,-0.40916479706431813
2014-08-28 00:00:00+00:00,-0.7084573652676159
2014-08-29 00:00:00+00:00,-0.0757406259436385
2014-09-01 00:00:00+00:00,0.02764931358111668
2014-09-02 00:00:00+00:00,-0.3069278818852925
2014-09-03 00:00:00+00:00,-0.040685788648149174
2014-09-04 00:00:00+00:00,-0.37731624392586505
2014-09-05 00:00:00+00:00,0.13243747454724258
2014-09-08 00:00:00+00:00,0.0773426735520076
2014-09-09 00:00:00+00:00,-0.28336341633016954
2014-09-10 00:00:00+00:00,-0.0320337730264153
2014-09-11 00:00:00+00:00,-0.27241089905550964
2014-09-12 00:00:00+00:00,0.1350047158375401
2014-09-16 00:00:00+00:00,0.19940396068173527
2014-09-17 00:00:00+00:00,0.2989422229767661
2014-09-18 00:00:00+00:00,-0.0627450980392157
2014-09-19 00:00:00+00:00,0.2815424445910105
2014-09-22 00:00:00+00:00,-0.2839869281045752
2014-09-24 00:00:00+00:00,0.5982315337333116
2014-09-25 00:00:00+00:00,-0.10678939555602528
2014-09-26 00:00:00+00:00,0.03599557004858964
2014-09-29 00:00:00+00:00,0.365980520418158
2014-09-30 00:00:00+00:00,-0.025945721984674996
2014-10-01 00:00:00+00:00,0.030941840104062594
2014-10-02 00:00:00+00:00,-0.24426989309559888
2014-10-03 00:00:00+00:00,0.6196083582763342
2014-10-06 00:00:00+00:00,0.10897203233563496
2014-10-07 00:00:00+00:00,-0.41828943875182617
2014-10-08 00:00:00+00:00,-0.05934822616644947
2014-10-09 00:00:00+00:00,-0.1823722146462778
2014-10-10 00:00:00+00:00,-0.24946499633762817
2014-10-14 00:00:00+00:00,0.6208225446127944
2014-10-15 00:00:00+00:00,-0.24706870458493135
2014-10-16 00:00:00+00:00,0.0
2014-10-17 00:00:00+00:00,0.6040654734084825
2014-10-20 00:00:00+00:00,-0.11829422495824599
2014-10-21 00:00:00+00:00,-0.15827976003205343
2014-10-22 00:00:00+00:00,-0.2829364873817312
2014-10-23 00:00:00+00:00,-0.10530818487020453
2014-10-24 00:00:00+00:00,-0.16669330209355793
2014-10-27 00:00:00+00:00,-0.08276005308722749
2014-10-28 00:00:00+00:00,0.40277737310999917
2014-10-29 00:00:00+00:00,0.0028689875363037414
2014-10-30 00:00:00+00:00,-0.19477884114523764
2014-10-31 00:00:00+00:00,0.29634711463065444
2014-11-04 00:00:00+00:00,-0.16152057381621335
2014-11-05 00:00:00+00:00,-0.06071274748618418
2014-11-06 00:00:00+00:00,0.0728960042239222
2014-11-07 00:00:00+00:00,-0.4335044825185045
2014-11-10 00:00:00+00:00,-0.07937869141892528
2014-11-11 00:00:00+00:00,-0.15948407574935672
2014-11-12 00:00:00+00:00,-0.5063113135811959
2014-11-13 00:00:00+00:00,-0.2232289198257463
2014-11-14 00:00:00+00:00,-0.0854088921167334
2014-11-17 00:00:00+00:00,0.11322734996171399
2014-11-18 00:00:00+00:00,0.4529298432582437
2014-11-19 00:00:00+00:00,0.06799761686842658
2014-11-20 00:00:00+00:00,0.17597546678157197
2014-11-21 00:00:00+00:00,0.08362829070365813
2014-11-25 00:00:00+00:00,0.14463950563536593
2014-11-26 00:00:00+00:00,0.09284151839345788
2014-11-27 00:00:00+00:00,0.04506418708499417
2014-11-28 00:00:00+00:00,-0.1559922574297887
2014-12-01 00:00:00+00:00,-0.18281855027586835
2014-12-02 00:00:00+00:00,-0.05995371292609914
2014-12-03 00:00:00+00:00,-0.062072465016025605
2014-12-04 00:00:00+00:00,0.053225653877784454
2014-12-05 00:00:00+00:00,-0.2782982097452109
2014-12-08 00:00:00+00:00,-0.0020131159011798102
2014-12-09 00:00:00+00:00,-0.16969180315219237
2014-12-10 00:00:00+00:00,0.1447474369815839
2014-12-11 00:00:00+00:00,-0.08159714024211188
2014-12-12 00:00:00+00:00,0.08726044634759952
2014-12-15 00:00:00+00:00,0.3907637075050972
2014-12-16 00:00:00+00:00,0.012843001324789561
2014-12-17 00:00:00+00:00,-0.22671215833448521
2014-12-18 00:00:00+00:00,-0.20869565217391303
2014-12-19 00:00:00+00:00,0.05240224635777518
2014-12-22 00:00:00+00:00,0.0831745168731245
2014-12-24 00:00:00+00:00,0.12261802562221578
2014-12-25 00:00:00+00:00,-0.25331367786168524
2014-12-26 00:00:00+00:00,0.5307900676700454
2014-12-29 00:00:00+00:00,-0.39465894758406195
2014-12-30 00:00:00+00:00,0.4616964205129624
2015-01-05 00:00:00+00:00,0.05808626313895369
2015-01-06 00:00:00+00:00,0.13072174640400053
2015-01-07 00:00:00+00:00,0.1267973078511193
2015-01-08 00:00:00+00:00,-0.021839017444384615
2015-01-09 00:00:00+00:00,0.24393599273828734
2015-01-13 00:00:00+00:00,0.02617889650695537
2015-01-14 00:00:00+00:00,-0.09069561883757726
2015-01-15 00:00:00+00:00,-0.06530485758833755
2015-01-16 00:00:00+00:00,-0.11746402080153284
2015-01-19 00:00:00+00:00,0.10327017965916042
2015-01-20 00:00:00+00:00,-0.12830083324065827
2015-01-21 00:00:00+00:00,-0.29469957782115475
2015-01-22 00:00:00+00:00,-0.3676915052768226
2015-01-23 00:00:00+00:00,0.1464811290941398
2015-01-26 00:00:00+00:00,0.18280947089022592
2015-01-27 00:00:00+00:00,-0.16878948431600377
2015-01-28 00:00:00+00:00,0.10989431419514006
2015-01-29 00:00:00+00:00,-0.18960810335524533
2015-01-30 00:00:00+00:00,0.20778916689216798
2015-02-02 00:00:00+00:00,0.35274011975108216
2015-02-03 00:00:00+00:00,-0.23360535500438706
2015-02-04 00:00:00+00:00,0.10830641861186412
2015-02-05 00:00:00+00:00,0.18241124740127565
2015-02-06 00:00:00+00:00,-0.09804130980300041
2015-02-09 00:00:00+00:00,0.17702366363856173
2015-02-10 00:00:00+00:00,-0.01241632891317611
2015-02-12 00:00:00+00:00,-0.1429159339420619
2015-02-13 00:00:00+00:00,0.37333700657861957
2015-02-16 00:00:00+00:00,-0.1644053855799059
