Symbol,Balabce,Period
IXAQU,1.1003039293411385,79
4047,1.1002921722497077,4
3908,1.100250626566416,13
XCEM,1.1002070440794989,18
CSTA,1.1002045524200559,133
IAUF,1.1001968549022052,34
BYTS,1.1001964119363299,21
AVLV,1.1001694074536048,16
IWP,1.1001622904669452,139
CXH,1.1001517195948665,9
NUSI,1.1001517195948665,69
GDOC,1.1001031949763047,14
RQI,1.1000741589603324,3
IP,1.10006383363654,3
QRFT,1.1000486081876213,120
ECF,1.1000000108372079,10
2811,1.1,440
8181,1.1,7
LARK,1.0999868218448983,29
RSPC,1.0999598469036864,13
FLAX,1.0999449617669979,10
WU,1.0998278708120914,122
2211,1.0998217468805704,9
PHYS,1.0997891863649902,17
KFVG,1.0997409328825123,9
TTEC,1.0997402835987833,5
MTX,1.0997188466606542,11
TRONU,1.09970387141872,211
MCI,1.09969554274845,4
8917,1.0996705112909424,13
DBOC,1.0996509452094292,61
VTWG,1.099648046875,21
ESML,1.099629967284439,11
MGV,1.0996011543382973,15
PLTL,1.0995884505204392,15
FTXO,1.0994862719895206,6
ERC,1.0994709579926134,13
2349,1.099454214675561,4
BFIT,1.0994263822237296,13
DGS,1.0993758858572251,38
SQLV,1.0993742742334833,10
MOTE,1.099359614991694,22
VPU,1.0993521873385537,9
VAMO,1.09933226874193,76
OXSQZ,1.0993089561256355,6
IZRL,1.0992411468900138,43
TPSC,1.099190983628334,16
SLAM,1.0991820341015612,81
KVSA,1.099171003147096,158
IUSV,1.099168517116774,23
PPG,1.0991666309281165,5
CMU,1.0990991500556453,3
THW,1.0990864965878162,13
NMAI,1.099002301480391,13
IGRO,1.0990003395975179,36
XHE,1.098989897260054,9
4061,1.0989505247376312,4
SFYX,1.0989307090336071,11
RDVY,1.0989143160109882,23
DNOV,1.0989141614170719,172
7421,1.0989090909090908,78
PXH,1.0988750820984314,33
EMDV,1.0988372817307892,11
DEO,1.0988273130135136,6
NVBT,1.0988226029988453,87
2220,1.098809523809524,24
WBA,1.0988060667651165,10
XMMO,1.0987975311120932,12
FTRI,1.0987933215181287,18
PMM,1.0987460976708971,16
PNW,1.0987429383422416,7
CLBK,1.098714653006717,3
OVM,1.0987143962694434,6
6964,1.0987124463519313,154
JMOM,1.0986785324272446,152
TILT,1.0986658156385338,25
FTA,1.0986075181039077,17
ISMD,1.0985987767024732,16
SCJ,1.0985716350579486,187
PFI,1.098496199034265,16
RAYC,1.09842752047456,4
CMDY,1.0984244214941608,9
KFY,1.0983771293806552,18
GEHC,1.0983427476278287,9
BBLU,1.0983424719216686,35
PSET,1.0983338805815241,139
XJH,1.0983190711690256,15
PFD,1.0983170646968772,6
LEGR,1.0983083284777013,47
HTY,1.098290610046939,12
NVBW,1.098270360983746,90
SHDG,1.0982446729955726,72
DFSU,1.098237751471258,19
GAST,1.0981308280098345,17
ECLN,1.0981146596034324,13
BIGZ,1.0980391521324313,4
UGIC,1.098035073355971,11
QUS,1.0980193392238458,118
PRSRU,1.0979989671545558,368
2769,1.0979591836734695,27
BUFG,1.097957634688756,103
2139,1.097938144329897,435
UCAR,1.0979021748526911,41
CZA,1.0978945308208523,13
FXO,1.0978836200428235,13
PNC,1.0978410472237117,6
2198,1.0978077571669478,4
NOBL,1.0978067593271046,13
CLAY,1.0978043410643765,114
2402,1.097799511002445,5
CL,1.0977696349478632,18
CAPE,1.0977642043751283,141
CHII,1.097763076637175,43
4829,1.0977443609022557,6
EFAV,1.0976760474803502,36
DDWM,1.097669231320174,42
FDHT,1.0976169155777065,37
PMF,1.097607701089078,3
BTHM,1.0975858753185945,137
COOLU,1.0975855440621058,209
AIRI,1.0975609561079387,5
QWLD,1.0975285099928385,147
GFGF,1.097514292578344,142
8095,1.0974729608947034,4
RSPH,1.097467227599131,29
TTAC,1.0974443906633522,133
7035,1.0974212034383954,12
1730,1.0974025974025974,38
IWTR,1.0973777958056252,16
DSTL,1.0973684155289576,245
OSEA,1.0972381025049107,12
NBO,1.097237579656831,13
DEHP,1.0972358978824759,42
GDO,1.0972222084248513,17
2009,1.0971993410214167,95
BYN,1.0971944199920725,65
EQR,1.0971400770333586,36
8383,1.0971379011274935,24
PRFZ,1.0971373694423219,28
BFOR,1.0971362311942734,22
CCZ,1.097096232975961,16
SPYV,1.0970066469616275,189
MGR,1.096938784988812,3
TRCA,1.0969387541607691,81
EFT,1.0969387217228677,6
3280,1.0968858131487889,150
9637,1.09688013136289,219
DWUS,1.096856181853852,40
4705,1.0968553459119497,241
JULW,1.096840394746273,109
PLRG,1.0968160379238177,113
PSCF,1.096797001859912,23
ACACU,1.096774119828954,88
TETEU,1.096742303175227,130
9069,1.0967007963594995,41
VHNAU,1.0966824157012938,3
APLE,1.096659604822298,7
1945,1.0966469273489896,10
4248,1.0966292094384182,11
RMT,1.0966153468318594,8
6373,1.0965909090909092,5
SECT,1.0965465593102273,186
JEQ,1.0964912418293271,8
UJAN,1.096474425981602,97
GYLD,1.096468554580442,12
UTES,1.096447429203483,10
SUPP,1.0964456314858178,41
EQWL,1.0964028337876575,23
IGOV,1.0964017183346082,11
RENW,1.0964004811379697,4
RNRG,1.0963939206635562,9
IJUL,1.096313367700766,36
QDRO,1.0963114301577217,211
LCAA,1.096297727113798,3
ACTV,1.096290100718945,25
IYJ,1.0962705012131868,23
6822,1.0962072155411655,81
BOCNU,1.0961923930040436,151
7057,1.0961702127659574,116
DCF,1.0961537864678133,12
EVV,1.0961164808529515,15
FDWM,1.0961104505656563,184
CBSH,1.0961102395518605,16
CHW,1.0961082888871798,7
PVAL,1.0960288727129204,212
USML,1.0960234392504493,15
MFD,1.0960163007197172,12
RNSC,1.096003088230568,11
YORW,1.0959929719533232,10
PALC,1.0959910135980717,40
MGRB,1.0959860132209547,3
CIO,1.0959725688292166,437
8006,1.0959651035986915,98
DFNL,1.0959537455842492,18
ROSS,1.0959183226620748,105
ASPA,1.0958904812170183,73
PSP,1.0958903933382926,10
FFTY,1.0958634537046106,27
RNEW,1.0958579987616905,7
EZM,1.095857454148821,20
OCSL,1.0958466012379078,17
FMF,1.0958031371380783,28
SNCRL,1.0957669917500161,14
JANZ,1.0957575725173598,118
BSVO,1.0957206550496679,26
FFC,1.0956325665135784,5
IVEG,1.0956072529714964,22
JRE,1.0956054798276458,12
SREA,1.0955584743295177,3
RSHO,1.0955538541833423,12
7673,1.0955534531693472,16
FNDA,1.095497047489121,11
FVD,1.0954950349250099,16
IWFH,1.0954575438749734,9
MYD,1.0954356891627284,9
ULVM,1.0954147621582544,23
8864,1.0954128440366973,129
SZNE,1.0953822449061252,22
EVGR,1.0953815065890182,36
FLSP,1.0953621611660846,22
RAND,1.095359189043355,7
JZRO,1.0953566605090987,7
ENOR,1.0952042750086441,23
HBAN,1.095194151173425,5
AQNA,1.0951725048742385,34
GSSC,1.09516726774148,10
GFOR,1.095166129484574,118
ETY,1.0951156511928448,25
MUJ,1.0951087132575157,6
RAYD,1.095095497961035,23
APXI,1.0950950781812485,31
GMFI,1.0950950781812485,62
SYT,1.095087148981537,10
TFSA,1.0950552945912606,31
FTCS,1.0950277523428404,16
DEEP,1.0949885212350747,11
AIB,1.0949554966120034,41
GHTA,1.09487504079674,169
BHFAM,1.094799185000831,5
EWUS,1.094797649793749,15
OCTZ,1.0947484837937447,120
UOCT,1.0947347952439492,93
VGLT,1.094733310778731,9
LBC,1.0947119022919647,73
GRX,1.0946970901396669,16
DFND,1.094673740804662,17
FAX,1.094650211010248,26
2695,1.094632768361582,6
CII,1.0946094215886681,17
4631,1.0945945945945945,18
KNSW,1.0945674621468515,47
LSAF,1.0945289933200526,16
NVG,1.094488179778701,5
BUL,1.0944741627923766,27
NCAC,1.094358005080264,37
JBK,1.0943579712391123,54
7615,1.0943395779173275,3
EFAD,1.0943337786344716,42
USVT,1.0943139478500872,11
TPLC,1.0943100269637103,22
BL,1.0943007931297797,3
NXJ,1.0942507099301049,9
USOI,1.0941999761806003,6
SYNH,1.094177373293906,3
SPTL,1.094134189315511,9
VALQ,1.094114972678045,15
OXUS,1.094094149709115,85
SDOG,1.0940904809076486,15
IDVO,1.0940882675192192,17
WNDY,1.09404911212249,5
CLSE,1.0940134725382114,243
4668,1.0939716312056738,271
PSCC,1.0939556840072606,11
EMD,1.0939510966364816,8
ESGE,1.0939068413998572,15
ZD,1.093866371174711,3
9997,1.093841642228739,5
5971,1.0938271604938272,28
RLTY,1.0938215505813667,10
PB,1.093800981094794,6
JPI,1.0937988112020103,6
ACWI,1.093735633612611,142
CCTS,1.0937342787153477,94
VIOG,1.0937332634496584,29
BSBK,1.0936883409368636,152
9887,1.09366391184573,209
HYIN,1.0936623714772753,10
NAN,1.0936555209385768,13
MMTM,1.0936484851020125,143
BLDG,1.093618789706403,21
3437,1.0936170212765957,3
8542,1.0935779816513762,28
VSDA,1.093570093505844,19
PFL,1.0935602066333092,6
PFUT,1.0935574252439564,20
9057,1.0935569285083848,8
TBX,1.0935495858477755,155
SPD,1.0935251842436235,45
GRNR,1.0935214719231097,45
XLP,1.0935158173065664,15
BRLI,1.0935129020136805,78
FNY,1.093474412094272,19
RWK,1.0934579439252337,10
XSVM,1.0933991863920656,15
KVLE,1.093388836622224,26
LATGU,1.0933456799786208,35
9324,1.0933333333333333,159
FSTA,1.0932790620206252,15
ANEW,1.0932549494871286,146
4512,1.0932475884244373,15
IHI,1.093233289406139,23
ROSC,1.0931732774538863,17
CUBA,1.0931372846928258,9
TURN,1.0931174828969255,11
QFTA,1.0931174155503545,68
7284,1.0930470837996313,29
9842,1.0930232002947624,6
NDIV,1.0930003831198072,18
EYLD,1.0929696508819344,38
7916,1.0929394812680115,14
SURE,1.092930543098565,18
FAIL,1.0929265051719308,4
TRPL,1.0929157255914546,114
IJT,1.092894608821453,29
FRLA,1.0928505067313288,19
IVOO,1.0928326353861177,10
FOVL,1.0928279976330963,12
VDC,1.0927972895075253,15
WERN,1.0927858952300622,7
3067,1.092741935483871,105
ETHO,1.0927033799845358,11
VFVA,1.0926939113240237,15
CATY,1.0926358286342626,7
BSRR,1.0926253465579168,5
DTRE,1.0926174701460256,23
RGT,1.0926143008890636,8
BFTR,1.0925963905478289,15
MPV,1.0925925435352724,22
ADRT,1.0925589348202576,42
AGR,1.0925508315957115,8
NXTE,1.0925492960080143,11
FLLV,1.0925369958658835,23
AQWA,1.092524054687115,7
2169,1.0924887892376682,10
IJH,1.0924673801410598,10
KALL,1.0924601154717466,16
QDEF,1.0924543724977418,125
8370,1.0924541128484024,3
ECAT,1.0924370219315045,83
9743,1.0924369747899159,3
2588,1.0924081071796634,3
CNYA,1.0923322511211615,4
MAQC,1.092321779490091,113
FNX,1.0923093788754497,25
EBMT,1.0922431625518831,3
BLV,1.0922294873554976,9
PIE,1.092198582511735,10
MITA,1.0921457966362906,42
7940,1.0921450151057401,28
DRLL,1.0921428544180733,11
RNMC,1.0921028316763972,24
UTF,1.0921000256307065,3
PGSS,1.0920986334380376,48
FXG,1.0920444995361993,15
6060,1.0920121334681496,10
OFSSH,1.0920000076293945,43
TLGY,1.0920000076293945,81
UJB,1.0919999440511068,9
MYI,1.0919881638731366,11
VOT,1.0919648549157763,46
AAC,1.0919305027617103,79
SEIM,1.0919291822940425,10
TXN,1.091921062707618,12
AZTR,1.091891867510153,5
AFGE,1.0918367446189299,3
NFJ,1.0918367264189028,23
DEA,1.0918239639527894,6
RWX,1.0917797762739372,46
OXLCO,1.0917475414878413,27
MCSE,1.0917469019569301,6
MCAF,1.09173385488038,85
HGER,1.0917050553526617,5
9130,1.0916988416988418,5
WEA,1.091649755618521,12
ILTB,1.0916414722502872,9
PFN,1.0916334711812739,6
UAUG,1.0916200763323043,110
TRON,1.0916178907810554,122
KBWY,1.0915662905321628,6
1375,1.091566265060241,28
6346,1.0915300546448088,124
MDY,1.0915193170433,10
9790,1.0914826498422714,4
GLOF,1.091481611597691,23
SPYC,1.0913780952600487,46
HFRO,1.0913653940939152,9
5571,1.0913461538461537,3
ONEV,1.0913151955169025,20
4319,1.0913043279995531,14
LCR,1.0912880539841796,19
4215,1.091254752851711,29
IWC,1.0912245244168837,10
VPV,1.0912052279162527,5
3648,1.0912052117263844,20
BWAQ,1.0911824491810058,45
5801,1.0911282545805208,7
BGLD,1.0911195126897997,91
CNCR,1.0911016932029691,8
BRAC,1.0910910779040244,77
GRPM,1.091061569104846,16
FIF,1.0910354019935968,14
GIL,1.091014217166931,3
ISRA,1.0909994961792326,19
TINT,1.0909657694232489,10
ITEQ,1.0909241732585178,9
YLDE,1.0908990127265399,21
PUI,1.0908829065131718,11
3333,1.0907680543501488,13
NHI,1.0907576573086095,35
SPMD,1.090753022354575,10
MNSBP,1.0907427570127863,13
NVQ,1.09073003529622,22
PFO,1.0906949915809314,4
8045,1.090670170827858,146
AUGZ,1.090652954603129,121
3677,1.0906313570391144,5
9619,1.0906274206041828,42
9640,1.0906077348066299,277
8364,1.0905797535674946,30
ROOF,1.0905720904572251,22
FCA,1.0905262796502364,5
EWA,1.0905253439400526,18
JULZ,1.0904926782764721,109
RNLC,1.0904180510444055,24
FICS,1.0904159144481351,61
MXI,1.0903697555136889,13
VXZ,1.0903398253701246,3
PMX,1.0902934787510914,3
RCFA,1.090270771757811,57
FZT,1.0902564219939404,221
PSC,1.0902458616456558,26
DFAS,1.0902438731272026,11
CDX,1.0902290958507364,16
CATC,1.090201866650934,5
DGRS,1.0901618628719472,15
7255,1.090146750524109,210
7908,1.09009009009009,10
SCHV,1.0900466700832714,15
HPS,1.0900443903027834,4
NTZG,1.0900180292311494,21
7923,1.09,48
ATFV,1.0899797932457196,10
SMOT,1.0899628293907822,12
RZG,1.0899247919178743,18
XC,1.0898971926049743,13
SPVM,1.0898294045357417,16
BDCZ,1.0898293712372928,287
AVA,1.089826490035227,18
OZKAP,1.0898089693131292,5
PMGM,1.0898083104971155,107
BIOS,1.0898083104971155,83
GSFP,1.0897799415151956,18
9978,1.0897435897435896,92
OVS,1.089733988614716,8
3401,1.0897138437741687,65
QLVE,1.0896897203654026,34
NULC,1.0896516505963232,149
TGAA,1.0896474958606885,49
L,1.0896337662702023,59
EWM,1.0896022451695049,32
MHI,1.0895855777963268,11
GABC,1.0895652218141418,6
5951,1.0895522388059702,217
KACL,1.0894472724003486,72
GPAL,1.0894347351906692,111
4228,1.0894117647058823,119
1333,1.089380893808938,10
6662,1.0893617021276596,24
WBIY,1.089356631164834,13
DPG,1.0893521803422945,20
TLTE,1.0893189813655424,37
8200,1.0893177737881508,73
NXC,1.0892716796227961,30
SMLE,1.0892530025951275,11
VXF,1.0892396668657058,25
FXY,1.0892211180442626,19
QVMM,1.0891916762070808,22
AFSM,1.0891803025061295,22
ESIX,1.0891701765023696,8
FDMO,1.0891529796310517,70
FLQS,1.0891337417825646,8
GLOV,1.0891116896835649,19
NTSX,1.0890888521108337,109
FYT,1.0890670232373758,10
6952,1.089056603773585,3
NCZ,1.0890410902979317,9
IXJ,1.0890402002405728,28
NPV,1.0890253162843004,3
JMEE,1.089022039121831,24
JXI,1.0889917010395245,12
TPHD,1.0889801657278424,23
8905,1.088961038961039,6
AVSE,1.0889570459420426,38
RIET,1.0889291743673124,14
EEMD,1.0888957689345393,21
FTLS,1.0888933641031224,120
WPC,1.0888919848321275,13
EBLU,1.0887966514240586,17
MITAU,1.0887754967986225,79
JVAL,1.0887479969816132,23
JPIN,1.0887238094888765,15
TYA,1.0886986330450754,6
PTLC,1.088646915672057,42
CNFRL,1.0886363983154297,4
ETW,1.0886227230312908,21
IJR,1.0886196608628358,11
FHLC,1.08861050937391,46
9039,1.08859357696567,4
ARDC,1.088576134236924,23
BHFAP,1.0885529666604516,11
IFN,1.0885513524693344,64
BTZ,1.0885416035436948,5
SPSM,1.0885317374299435,11
WSBC,1.088505725370886,3
5018,1.0884615384615384,18
EAD,1.088455793978898,4
9470,1.0884041331802525,39
PFFD,1.0884005911708763,4
ASEA,1.088385688475901,14
FPA,1.0883629087735853,5
VHT,1.0883592532978459,46
BMEZ,1.0883137523413537,5
DWAW,1.0882553418064678,23
ILCV,1.0882500186813684,23
RAAX,1.0882469134087889,36
YPS,1.0881934596468925,26
PFM,1.0881834203301832,21
PIO,1.0881400248511577,18
FUNL,1.088092980630779,26
KLDW,1.0880897353650985,107
7129,1.0880316518298714,50
KNCT,1.0880081861870659,45
CVY,1.0879541178717747,10
QVMS,1.087921431115064,8
8945,1.0879120879120878,150
TCOA,1.087878876036013,34
XLV,1.0878297932991698,20
IDA,1.0878233130627322,10
RDIV,1.0878073242951998,14
RYJ,1.0877855919179746,7
RVNU,1.087774339387279,9
3183,1.0877742946708464,492
NIMC,1.0877557899233092,56
OVF,1.0877458284323065,15
CSML,1.0877364200944717,11
GENY,1.0877280985387527,38
FSD,1.0877193011808999,9
DFEV,1.0876216697444807,41
AVSU,1.0875671590005587,20
CHIK,1.087559002978433,9
MAGA,1.0875375800233438,17
3322,1.0875179340028693,9
PBP,1.0874948773951867,5
BDJ,1.0874704217235736,22
ERH,1.0874635201036678,3
JGH,1.0873621489655465,9
SEPZ,1.0873280262002203,118
SMLF,1.0873142779939042,26
2806,1.0873101952277657,81
ATEK,1.0873096064336318,85
4465,1.0872901678657074,3
SMMD,1.0872262320945159,10
4098,1.0872198667474258,7
FSMO,1.0872093603506565,21
3046,1.087179487179487,3
SLRC,1.0871722555520102,14
AGNCL,1.0871615753624573,24
BKSC,1.0871248427083613,7
9761,1.0871130791860268,13
5282,1.0871080139372822,4
6635,1.0870445344129556,9
FLCA,1.0870370235190203,11
BGH,1.087024078905843,4
GGLS,1.087020077790533,8
RINF,1.0869710606286425,28
DECT,1.0869582627367853,75
ASGI,1.0869566322354545,11
6143,1.0869565217391304,4
4558,1.0869565217391304,6
LCAAU,1.0869564840063808,196
PEPL,1.0869564840063808,111
PIT,1.0869197418537022,30
IQI,1.086908685213621,5
GMF,1.0868796006772863,13
LOPP,1.0868761199210173,5
MUC,1.0868706914609434,8
KRMA,1.0868652019564922,249
JUNZ,1.086824619646015,112
EWX,1.0868243982308814,133
BANR,1.0868027906341302,8
XLF,1.0867566500220964,12
FULTP,1.0867421509176143,6
IWN,1.0867357103656108,11
CSM,1.0867282898099757,32
JHI,1.0867003133879738,4
UHAL.B,1.0866891280522213,7
RILYM,1.086675846679424,61
LDEM,1.0866682744652705,13
CHIX,1.0866489395116699,10
SJIM,1.0866199294737913,17
NBST,1.086606206470003,35
ROBT,1.0866021821507335,8
APTM,1.0865979555778496,86
LVOL,1.0865941258811653,21
THG,1.0865658412436274,57
PIAI,1.086558086342684,164
9533,1.0865122615803815,3
PSK,1.08648652054352,3
HIE,1.0864865071064718,21
FVAL,1.0864864864864865,142
CVR,1.0863970003016696,3
PYN,1.086358016748861,21
MBOX,1.0863428771494885,26
HART,1.0863284321416762,7
9698,1.0863131935881627,46
FMAY,1.0863120439262017,106
UPAR,1.0863095861088816,14
AVEM,1.086307629633902,41
RCS,1.086303948354867,7
DSU,1.0862998055615567,43
IAPR,1.0862557064780267,28
BYTE,1.086224992122911,12
GLDX,1.0862123849073761,18
5956,1.0861723446893787,171
T,1.0861557745439043,3
LSAT,1.086108355624228,8
VIOV,1.0861072456992609,11
NUEM,1.0860955677749213,9
4973,1.0860951652088542,12
ONYX,1.0860861491546665,92
8842,1.086034802341618,3
GFGD,1.0859773960651224,41
ESEB,1.0859727826163237,23
SHE,1.085954519595711,124
FAUG,1.0859485724436053,114
OIA,1.0859374540159485,3
OUSA,1.085913363654732,19
CMSC,1.0859123282260552,6
ARGD,1.0858835020464457,8
TBLD,1.085876509939195,51
VBK,1.085868931407845,19
WSBF,1.0858156032206325,4
CFFN,1.0857502954676717,6
VNQI,1.0857293593532382,13
ISCB,1.0856956008039977,10
5355,1.085661080074488,26
RFDA,1.0856410176153644,28
RDOG,1.085620654061965,5
PSTP,1.0855878792062206,142
LIBY,1.0854870398414966,66
5819,1.0854826823876198,12
6289,1.0854572713643178,3
EMCR,1.0854228716628391,12
QDIV,1.0852661535846888,16
9715,1.085209003215434,4
MCR,1.08514194463594,12
CSA,1.0851400958059285,15
MILN,1.0851393479082128,10
MUI,1.085124657040105,5
SIXS,1.0851117055938801,35
PGX,1.0850877455690533,5
ENZL,1.0850803955344421,13
GINN,1.0850643560391782,9
CDEI,1.0850465102406464,32
9787,1.0850340136054422,15
7450,1.0850340136054422,12
IVOV,1.0850270140515246,11
2454,1.0850253807106598,39
LFAC,1.0850000381469727,89
SEPA,1.0850000381469727,53
1380,1.084985835694051,7
DVLU,1.0849728228760487,16
GOF,1.0849230252779447,5
CXAC,1.08491502581018,62
SHNY,1.0849056865994204,3
SMDV,1.0848976892792688,14
NMFC,1.0848287065609525,15
EJAN,1.0848071013474483,36
6073,1.0847682119205297,16
CEV,1.0847639471803574,16
FEX,1.084759016450776,18
NIE,1.0847297775946176,18
9776,1.084703947368421,20
9306,1.0846774193548387,6
EWC,1.084668965850146,13
OAIM,1.0846655862506613,20
EATZ,1.0846404627169453,17
SXT,1.0845619695034951,59
XOMAO,1.0845506788185348,37
FDEM,1.08452084919471,41
VT,1.0844640492399515,107
RODE,1.0844212607790515,18
FRBNU,1.0844091764875237,83
SLYV,1.0843933540888482,10
VIG,1.0843864368607088,20
WTRE,1.0843656833900437,12
ISCV,1.0843513379845469,11
BXMX,1.084337366009714,12
NXP,1.084328369149973,39
AOD,1.0843213935154168,12
EMXF,1.0842934753754812,47
DSTX,1.0842681812662844,51
6754,1.0842667091223104,3
SPGM,1.08425073335008,126
ONEO,1.084221455096155,24
IJS,1.0842127988197112,10
BSCV,1.0841407224464483,31
9980,1.0841121495327102,14
7524,1.0841121495327102,3
DBP,1.0841102410355998,18
MMM,1.0841030534342584,5
XSEP,1.0840714892290688,73
MOOD,1.0840642144552175,20
NYMTL,1.0840437974637374,7
DFAE,1.0840377213036514,40
MGMT,1.0840151044243345,11
MLN,1.0839926436478442,9
FCNCO,1.0839889859384435,4
SZZL,1.0839300155639648,72
EBND,1.083901437182717,22
MFV,1.0838851258286888,16
PICB,1.0838774529931003,17
WTMF,1.083852820235969,92
GUG,1.0838488145041867,8
SRM,1.0838323289177116,3
9799,1.0837651122625216,135
RBLD,1.083758003320046,21
IYG,1.0836772198328095,13
HCMA,1.083665354161302,52
RVT,1.0835821545610045,16
BMAY,1.083581172124688,139
JEMA,1.0835299289615394,12
3054,1.0835214446952597,24
JNJ,1.0835022603554367,14
FRBN,1.0834989228505,56
IPPP,1.0834272582486648,7
HSMV,1.0834188216771834,25
BCSA,1.0834170793584523,102
CLSA,1.08340078551873,8
DHY,1.0833333885228207,11
8836,1.0833333333333333,23
CWD,1.08333331781129,9
MMT,1.0833333064843946,14
FEM,1.0833333010272934,46
HIPS,1.0833332927859567,10
PAK,1.0833332352186964,6
ACSI,1.0833159073539402,23
RSPS,1.0832873209385852,16
EQAL,1.0832497393656946,12
HHLA,1.0832477346068332,116
4987,1.0831234135422771,83
VGI,1.0831062185280986,7
ICNC,1.0830830773495759,102
REVS,1.0830687685985418,28
GLDM,1.0830609786401892,17
OARK,1.0830564139856431,39
THQ,1.0830208479232222,7
SGOL,1.083004025787441,18
GSEE,1.082987129158863,39
KBWR,1.0829810260474069,5
JPC,1.0829629544858579,14
IBND,1.0829438915675287,20
OSCV,1.082884065336201,15
IEDI,1.082880981448598,18
XSLV,1.0828502458636797,12
CRBN,1.082834616669558,117
NEA,1.0828300280852556,5
9768,1.0827474138466133,18
HWCPZ,1.0827197849627574,22
ELME,1.0827197849627574,6
KFYP,1.082703451724361,13
ALSA,1.0826612589231517,33
DULL,1.0826536437309109,10
GLD,1.082649958234244,17
OMFS,1.082629563793764,11
OUNZ,1.0825892598178162,18
FDRR,1.0825761705983263,22
7208,1.0825174825174826,149
IFRA,1.0825101773291266,8
KONG,1.0825039155134468,252
PTY,1.0824999809265137,3
QLV,1.0824954937495026,36
BAR,1.082423594652594,17
HKND,1.0824044436969609,21
BBCA,1.0823863821088773,13
5368,1.0823838737949167,27
IAU,1.0823831025883828,18
ADER,1.0823755407009306,46
IHD,1.0823755407009306,13
CSB,1.0823673622651404,15
FTXH,1.0823660131183213,15
DTW,1.0823310510912256,4
EAPR,1.08232118584749,26
SANE,1.0823080837653198,6
TRTL,1.0823045441108208,80
IPAC,1.0823037274411744,12
AAAU,1.0822888391003342,17
IAUM,1.0822511090592664,17
TEQI,1.0822510771447615,22
4491,1.082236842105263,95
KRNL,1.082219961805979,136
9063,1.0822072072072073,25
GCLN,1.0822066239361425,10
PWV,1.0821698389890362,14
MAV,1.0821382148858238,6
PSFM,1.0821210719782912,70
NAD,1.082101804182637,5
IMCV,1.0821007577154267,14
RYSE,1.082089602821412,45
BLUA,1.0820513016138322,131
1844,1.082051282051282,61
DWCR,1.0820479804294882,24
VPC,1.0820347349490549,12
COWG,1.0820252827165946,71
VLT,1.0820130616946428,18
REGL,1.0819259078414352,23
MBINM,1.081874084207688,7
8887,1.0818307905686546,57
MOO,1.0818266152911542,16
9959,1.0818181818181818,30
TMFM,1.0817765652474944,10
ATAK,1.081735664186536,41
LGLV,1.081716050916903,17
BHFAL,1.0817120792225068,5
2904,1.0816901408450703,44
FT,1.0816363605273174,22
ABEQ,1.0816326875350835,21
BLEU,1.08163267093517,40
BIZD,1.0816181409564467,8
HQH,1.0816165229717984,42
SLVO,1.081578907213713,20
INTE,1.0815709406897187,95
FFA,1.081564256837384,114
RWL,1.081482519069978,26
4287,1.081460650030759,6
4624,1.0814596387762625,72
BHFAO,1.0814304770163248,4
RSPE,1.0813953660298241,20
7987,1.0813492063492063,56
4471,1.081330896504518,32
BGX,1.0813308816322673,10
HLGE,1.0813280278484012,19
5280,1.0813165537270086,100
XTR,1.0813104102225557,105
VTMX,1.081269937431412,9
9366,1.08125,11
LATG,1.0812436754511516,36
KOCG,1.0811752573187143,162
MFM,1.081031320650167,3
RWO,1.0810307993230026,14
USVM,1.0809554208174228,12
9995,1.0809523809523809,3
BJUN,1.080923833433733,114
FNK,1.0809123363366708,11
DFSI,1.0809061504210193,21
AESC,1.0808622542656803,3
ISD,1.0808407444827397,3
MFUS,1.0807798771008728,15
QSWN,1.0807772989328996,53
LNT,1.0807275119419377,8
REET,1.0807153230153366,13
JRI,1.0807071615881982,9
VIDI,1.0807016862873398,45
FXD,1.080645126492688,12
NBH,1.080621420275546,18
IWD,1.0806194087438872,15
HIDV,1.080579022574968,19
IAE,1.0805687575084904,10
AZTD,1.0805627166384972,24
APRW,1.0805553237672965,211
LEMB,1.08053689713118,93
MIDE,1.08053406091868,8
CRVO,1.0805243101220203,5
6542,1.0805194805194804,10
FNCL,1.0805149133598466,11
VEA,1.0804743312442957,15
CBLS,1.0804266392468456,5
VTV,1.0804227956215129,12
NUMV,1.0804084379545091,15
VFH,1.0803987737888952,12
3140,1.080396475770925,6
3069,1.0803858520900322,24
SIXJ,1.0802919217851144,190
IGLD,1.080256086212536,12
RFEU,1.0802479270806502,14
2830,1.080209241499564,45
CFA,1.0801754258948768,22
ISCG,1.080161977917999,12
DWMF,1.080161259366017,15
FRA,1.080152611182042,16
7800,1.0801335559265441,43
5990,1.0801131231365635,16
3546,1.080076081155066,31
OVLH,1.0800468249981976,72
CLCO,1.079999962631537,42
FLRG,1.0799673221611419,118
TDVG,1.0799055611624204,19
NPFD,1.0798686558879214,4
AESR,1.0798283549895178,110
VIGI,1.079780722281096,15
IWS,1.0797759519334886,15
3710,1.0797618612139421,5
WTV,1.0797290286072478,16
IYF,1.0797101595655498,12
BANX,1.0796812545729688,5
IDE,1.0796747940024911,14
LTPZ,1.0796687603521269,28
2683,1.0796680319962468,5
CEFS,1.0796306501351378,9
DFAC,1.0796116208567204,203
6482,1.0795795795795795,18
ADEX,1.0795568920014291,297
DJD,1.0795425969374233,10
AGNG,1.0795366600881549,14
