,Symbol
1890,ANGL
1891,OLMA
1892,IWY
1893,NRGU
1894,NAVB
1895,LSPD
1896,AVPT
1897,AUTL
1898,WFRD
1899,JFIN
1900,AMLP
1901,EDBL
1902,EDBL
1903,INBX
1904,MIRM
1905,STSA
1906,VDE
1907,MINT
1908,IZEA
1909,EBND
1910,VDC
1911,OPTT
1912,SHAK
1913,DSKE
1914,FXA
1915,BBIO
1916,BLU
1917,CDNS
1918,ISRG
1919,PALL
1920,AVID
1921,PUBM
1922,FIW
1923,DPST
1924,GSUN
1925,GSUN
1926,TSEM
1927,FTQI
1928,FTQI
1929,OPCH
1930,ATKR
1931,OST
1932,OST
1933,REPL
1934,FTGC
1935,LGMK
1936,MHK
1937,WRB/PF
1938,WRB/PF
1939,FTEC
1940,IBTF
1941,IMAB
1942,CNEY
1943,CNEY
1944,SLYV
1945,TMX
1946,CLVT
1947,UCL
1948,VPU
1949,KBWD
1950,LEU
1951,ACET
1952,SDPI
1953,CAPE
1954,CAPE
1955,MAIA
1956,MAIA
1957,PYPD
1958,FNGO
1959,AMTX
1960,DIOD
1961,EGLX
1962,MOH
1963,LABP
1964,LABP
1965,BYRN
1966,FREQ
1967,RSI
1968,WSC
1969,QLYS
