Symbol,Perf
CEMB,4.39843792678316
TBF,4.3976505991148
EUO,4.396590460866944
ACP,4.395855470283587
IGI,4.370653320912826
GDXJ,4.3670097451652286
PTEU,4.354236451972159
FEZ,4.354153042947571
SGDM,4.349086224251368
VWO,4.33534771769293
NHS,4.332387987983895
DXJ,4.329303937292062
LAMR,4.328729122823241
DFJ,4.326969999581942
NFLT,4.326523995639515
SRS,4.318777559732009
VTEB,4.315637982321164
FPEI,4.312837135383848
IQLT,4.311543725522683
AGGY,4.306040364308985
FMF,4.305391676300455
MRGR,4.301623348552853
QAI,4.296068351787881
DGS,4.292818622366949
LEMB,4.289979077431319
FPE,4.2837538151105194
DBL,4.2827733277190765
UXI,4.268313900442445
NGE,4.26112382386532
GEO,4.254724575559137
LABD,4.250331636717387
TURN,4.249059761362513
IOR,4.221427274699772
FFC,4.220239873586622
ARGT,4.208990574843993
BCI,4.1999487377121865
SELF,4.196976695374091
FCO,4.185017765728132
FEMS,4.183155204638236
EDIV,4.179869600583778
GDX,4.1789671292607755
TFLO,4.168957850088368
BIL,4.168957850088368
USFR,4.168957850088368
ICSH,4.168957850088368
ULST,4.168957850088368
RAVI,4.168957850088368
STOT,4.165471105048107
OPI,4.155853991641059
DSL,4.153586180358768
JPST,4.149955292310122
FTSM,4.149955292310122
NEAR,4.149955292310122
VNLA,4.149955292310122
MINT,4.149955292310122
DGT,4.143688980455927
DDM,4.1327763665209325
CMF,4.129321424739801
FLIY,4.121812139928113
VIXM,4.112531142644425
EWU,4.110654556495975
ESGD,4.107779153398395
IIM,4.104988483081836
EWUS,4.099136565017177
BNDC,4.0968482324814355
NXP,4.096712136550585
VRE,4.086431257624995
MTR,4.086119169510916
DWLD,4.079140006239041
SJNK,4.078539344304685
BSJP,4.078539344304685
GMF,4.055982487479633
CHCT,4.055900060008007
EMCB,4.041267221367363
PLYM,4.033415488093901
PZC,4.021773817459569
DDWM,4.017807392489315
TIPX,4.009942976331441
NRT,4.002165573835487
ISHP,3.992762500395146
NYMT,3.989267483413243
DXJS,3.9866318013742097
UCO,3.982145276190698
RSPG,3.9820883936172313
LSST,3.9736816920674576
LDUR,3.9736816920674576
SPSB,3.9736816920674576
BFIT,3.9725756479975836
IEV,3.970447038804925
JPS,3.967925964873794
SPEM,3.9611702528556143
ESGN,3.9578375902948957
SWZ,3.955725025360447
UDOW,3.9513008340484364
EUSC,3.9426651000851693
BTA,3.9265744411726393
VGK,3.92079797965164
EZU,3.9177462092926065
VXUS,3.9177462092926065
EUFN,3.9177462092926065
IXUS,3.9177462092926065
CHMI,3.9177462092926065
TWO,3.90636868702263
BOIL,3.8967664806572158
PVI,3.8777090960539686
NHI,3.8693058505804108
IHTA,3.8691774742295006
TLTE,3.868456140856241
FPA,3.867751941692518
IEFA,3.8623171522322304
LQDH,3.8513344832814767
FKU,3.848456708636148
FIXD,3.8337833784054403
EFC,3.8291183624129697
ARCM,3.8289324795102537
SHV,3.8289324795102537
GBIL,3.8289324795102537
MEAR,3.8289324795102537
SOXS,3.8202419910231673
FLEE,3.8094719715775334
HDAW,3.796416403610787
UUP,3.7935984595854157
EDF,3.790717064435537
EWP,3.7796359707689478
FNDC,3.7796359707689478
PSP,3.7796359707689478
DFE,3.7796359707689478
PVL,3.76395052566553
GAA,3.7583122916337848
FLGB,3.7562896197794426
ACWX,3.749990292704802
SDP,3.7475846928136596
OXSQ,3.7393283214280806
MPV,3.7297426580297395
GTO,3.727224611431474
CRT,3.7164172412527683
IGSB,3.7096453870640906
VSS,3.7096082663868257
PWS,3.7060357941005457
HFXI,3.703069231637823
SLRC,3.6922063111414825
PCQ,3.690514384970978
BGR,3.6781089993159743
HPF,3.667136312000037
QEFA,3.6646019240921284
BSCP,3.6543818339841407
EFA,3.6538090179069997
IBML,3.6488354481598066
MHD,3.640636175192032
VEA,3.630295256837552
IGBH,3.6261358696569914
HIX,3.6234122552149146
WTMF,3.6175202395408177
USDU,3.6164991587340167
VIDI,3.6051169209098552
PREF,3.6023705820905914
AAIC,3.595980160792463
HMOP,3.5955761758440623
GGN,3.594895890861963
GLPI,3.5930429581488608
MYY,3.5920451011036003
GBF,3.589995742159246
NUDM,3.587988287707761
ADC,3.581761002710718
IEUS,3.5785742782589907
FEP,3.5785742782589907
SCZ,3.5785742782589907
SPEU,3.577550549581743
GENY,3.5722283108154183
AGZD,3.571521800220601
BND,3.570062861944979
DXGE,3.560578712546061
PXH,3.5600184226360994
SAFE,3.5597258348906413
PSQ,3.5578602683918037
VPL,3.5492173161773843
FLTB,3.5390741007784916
EWI,3.533730055778159
MAC,3.5329891702853957
IAE,3.5233015747642824
FXC,3.519615491509074
EMDV,3.517076093870192
TWM,3.5131069406591897
RWM,3.5131069406591897
HDGE,3.5131069406591897
FAIL,3.5131069406591897
HEZU,3.510439470635239
IVR,3.5094351720124672
SPAB,3.501850291806226
AGG,3.501850291806226
BTAL,3.498016480759787
SJB,3.498016480759787
EWV,3.498016480759787
AJXA,3.498016480759787
PTMC,3.498016480759787
MGF,3.496320619148977
FAX,3.495345246700151
FNDF,3.491028683566865
FMY,3.483019053744427
LMBS,3.4809488251081726
SBB,3.4809488251081726
JPEM,3.4793375544253338
IEUR,3.475126594291158
BJK,3.471336318904851
EMD,3.4710043371722565
NYF,3.4697920758506684
PMX,3.4647907302247276
IQDF,3.4632380092649315
FDD,3.4557417663748873
UPV,3.4489454631232794
EEM,3.4489454631232794
EFO,3.4489454631232794
AIA,3.4489454631232794
IDEV,3.446232461278161
EWQ,3.4439600318524106
SSG,3.442644735982618
SDD,3.4408084672138215
SEF,3.4346169221289347
SHAG,3.4290922242493007
SFIG,3.4290922242493007
SLQD,3.4290922242493007
VCSH,3.4290922242493007
SUSB,3.4290922242493007
AOM,3.4279123240617824
MFA,3.418425316492282
TBLL,3.4142540383461313
FTSD,3.4142540383461313
ETX,3.4142540383461313
SCHZ,3.4041723994197177
VEU,3.403487928766119
MOTI,3.4020044954438577
IPKW,3.4020044954438577
MBB,3.4017646919254667
ENX,3.3974189856906425
XSOE,3.3937805618750967
FDT,3.393459834374981
SPFF,3.392781445720894
VRIG,3.383680332717252
GSY,3.383680332717252
HEWG,3.3785606728113855
ORC,3.371793310408095
HDMV,3.3679122758903794
DOG,3.3634718925895095
KOLD,3.358223875217316
FGM,3.358223875217316
SOCL,3.358223875217316
EWGS,3.358223875217316
MEXX,3.3573301610638375
FLGR,3.356802888692914
DNL,3.356802888692914
EWG,3.356802888692914
AOK,3.3503086528122523
VICI,3.3465801464232516
SPMB,3.3411004169408756
SDOW,3.332933272043965
DXD,3.332933272043965
EIM,3.33120771648051
FXE,3.330458865185972
DOL,3.329942935674664
UDN,3.3281368563492024
BYLD,3.325237259539873
SRTY,3.3104931187706
TZA,3.3104931187706
TECS,3.3104931187706
REW,3.3104931187706
EFZ,3.3096963037560885
CPER,3.3092963533107342
IBDQ,3.303522598626015
PFFD,3.2987651305374586
IQDG,3.296910856144301
VGSH,3.291128170811226
SCHF,3.286388732925888
SPDW,3.2701308339445645
GF,3.269674733354377
FDTS,3.2626705689378928
FBND,3.2619167252969676
EWN,3.256547594443371
AEF,3.256547594443371
PGX,3.254444491322367
SDS,3.2543433527826346
EXI,3.2468081949165333
ASHX,3.243713664399956
MPA,3.239278867862124
QID,3.231221053945571
UGL,3.22222199667023
ZROZ,3.218527848983026
EFAX,3.2174880963752144
ISZE,3.2174880963752144
EEMD,3.21320002508034
RFCI,3.1984525870608937
CNYA,3.1926668216603407
INTF,3.1877062088664174
ESGE,3.1852749266245364
DIEM,3.1852749266245364
EEMA,3.1852749266245364
TDF,3.1852749266245364
GNMA,3.1842420780239817
GLL,3.1841731582443242
SHY,3.178364786560823
SPTS,3.178364786560823
SCHO,3.178364786560823
UVXY,3.157386068111555
IEMG,3.150359125401222
SPIB,3.1498164059723743
AGNC,3.1496310968714707
TSI,3.1492684033457228
UITB,3.1491519721597143
GSIE,3.1422646766571636
BTT,3.1418161438998604
CYB,3.1411834011981163
SH,3.1350571436037997
SUB,3.1330350119122743
IPAC,3.130781287464744
IQDY,3.1306537349326833
FLKR,3.1306537349326833
DBGR,3.121366540414772
BSV,3.11104230920174
NLY,3.105392297538338
FAZ,3.100605604404043
FMB,3.0978456996355215
IUSB,3.0831976144602193
HAUZ,3.0493695596101857
CHAU,3.048824089584691
SPDN,3.0487552592602882
RIGS,3.0424902015156796
GNT,3.0407311168104325
DBJP,3.039644238203915
SIJ,3.0263594423819726
PPT,3.0259482200157537
GVI,3.0243693862325736
EZJ,3.0240806658750996
SIL,3.0189080754286515
TDTT,3.017943219309735
STIP,3.017943219309735
VTIP,3.017943219309735
NUBD,3.006132001724505
NXC,3.0038451077040174
TFI,2.989688775056861
MZZ,2.9888313537332483
BOND,2.9849949144414123
CID,2.9829207127914015
KBND,2.982417104633023
ISTB,2.9796609728172725
BNY,2.978616124904013
NUV,2.9751980029559415
EEA,2.9743586300707827
VMO,2.970574730627259
MUNI,2.9566886064528743
IBD,2.9566886064528743
MMIT,2.9566886064528743
BSCQ,2.9566886064528743
PFIG,2.9566886064528743
IBDS,2.9566886064528743
BSCR,2.9566886064528743
SHYD,2.9566886064528743
IBDR,2.9566886064528743
SKOR,2.9566886064528743
IAGG,2.9566886064528743
UST,2.9566886064528743
PBTP,2.956320137216857
EPV,2.9496923139193796
VMBS,2.9487064100767464
MUB,2.9487064100767464
MBSD,2.9487064100767464
STPZ,2.9465766753314155
FYLD,2.939374625016398
FGD,2.939374625016398
VIGI,2.93789079844278
EEMX,2.9313044662606917
VYMI,2.919163468089966
GEM,2.9095153980533217
PCF,2.9012785210219776
IDHQ,2.9008949771113404
DGRE,2.8773930221586386
EFU,2.868075635797935
VIXY,2.847612419836171
GOAU,2.843365406384547
SHM,2.8425223731489364
DWX,2.842462569751282
EFNL,2.828233818943514
EWY,2.826032450706264
NUEM,2.826032450706264
EFAS,2.8165292252281393
SKF,2.798672875926373
NIM,2.7944313862492414
SMDD,2.770382915678475
DEM,2.747081088621077
IDV,2.7404038185974677
DTH,2.7404038185974677
DVYA,2.7404038185974677
HDEF,2.7404038185974677
PSLV,2.7404038185974677
DBEZ,2.737383801555345
SPXS,2.7287471331693642
IQI,2.706351961363049
KEMQ,2.7019731114642047
SPXU,2.6788924993165986
SCC,2.6583684572697175
SMMU,2.6583684572697175
WHLR,2.6583684572697175
ISHG,2.6583684572697175
SQQQ,2.6583684572697175
SMB,2.6583684572697175
EMTY,2.6583684572697175
JNUG,2.6583684572697175
SZK,2.6583684572697175
BWZ,2.6583684572697175
ASA,2.6583684572697175
PMM,2.6583684572697175
IDOG,2.6583684572697175
CAF,2.6583684572697175
ASHR,2.6583684572697175
SGDJ,2.6583684572697175
CHN,2.6583684572697175
CXSE,2.6583684572697175
AGZ,2.6583684572697175
