symbol,maxBalance,signal,wrSl,profitPerDay,maxLimit,maxSlLimit,wr
CLAR,1.2966687341793153,0,0.5,0.10805572784827627,0.65602,0.06,0
KJAN,1.2965430226088563,0,0.3673469387755102,0.008701631024220512,0.411,0.05,0.6666666666666666
6196,1.2963926039071858,0,0.43478260869565216,0.02700817924806637,0.56039,65.0,0.5
6869,1.2955651690515078,0,0.42857142857142855,0.010796376408762565,0.8885,98.0,1.0
RYAM,1.2953149328811249,0,0.5,0.046261247602897314,1.48471,0.25,0
7043,1.295266815396598,0,0.4,0.021953674837230475,0.65681,52.0,0.0
3612,1.2952123662527237,0,0.4888888888888889,0.009594165675946101,0.38226,26.0,1.0
6988,1.2947684756659972,0,0.45454545454545453,0.011258856310139106,0.88454,60.0,1.0
4887,1.2942933400391925,0,1.0,0.023112381072128436,0.02376,182.0,1.0
OCTW,1.2940509601570034,0,0.49606299212598426,0.005908908493867595,0.51846,0.03,1.0
3002,1.2938695876504913,0,0.27710843373493976,0.011552407032593673,0.36981,5.0,0
BEN,1.2938032294369384,0,0.5882352941176471,0.028126157161672573,1.26384,0.51,1.0
DIM,1.2937920380407641,0,0.391304347826087,0.011449487062307648,0.37647,0.05,0
VEU,1.2935118623905013,0,0.6071428571428571,0.010265967161829375,0.3678,0.23,1.0
TNGX,1.2934675953947228,0,1.0,0.12934675953947228,2.12057,1.62,1.0
9983,1.293321032132597,0,0.2702702702702703,0.01220114181257167,0.12439,170.0,0
EELV,1.293081277257975,0,0.4895833333333333,0.0064978958656179645,0.06771,0.07,0
BKIE,1.2930153669910252,0,0.5660377358490566,0.011146684198198493,0.44943,0.23,0
FORTY,1.2928472738234107,0,1.0,0.05876578517379139,1.48452,0.66,1.0
DMDV,1.292734050553763,0,0.6216216216216216,0.011339772373278623,0.41547,0.03,0
AGCO,1.292679524559553,0,0.5897435897435898,0.01657281441743017,0.85328,1.83,1.0
NKSH,1.2925488033846784,0,0.4,0.016361377258033903,0.96405,0.16,0.0
4204,1.2924308376642848,0,0.4666666666666667,0.011857163648296191,0.45114,11.0,1.0
TISI,1.2924116482333992,0,0.6666666666666666,0.12924116482333992,1.52543,0.23,0.5
ITRI,1.2924108233742215,0,0.5769230769230769,0.019289713781704798,1.3645,1.13,0.0
ACP,1.2919025240157709,0,0.4523809523809524,0.016777954857347673,0.58548,0.04,1.0
UDMY,1.2916151074300781,0,0.5294117647058824,0.0391398517403054,1.29795,0.19,1.0
EFAX,1.291535123191106,0,0.5636363636363636,0.011133923475785398,0.52817,0.13,0
VNO,1.291453504737821,0,0.5833333333333334,0.03149886596921515,1.86846,0.6,0
MBI,1.2913268685734942,0,0.5333333333333333,0.022654857343394636,1.16439,0.16,1.0
4088,1.2911437433922321,0,0.8571428571428571,0.0161392967924029,1.18095,60.0,1.0
2433,1.2909871073895294,0,0.44776119402985076,0.011953584327680828,0.66013,7.0,0
NETI,1.2907879971525813,0,0.5348837209302325,0.010244349183750645,0.42555,0.32,0.0
ESGD,1.2905804096174256,0,0.64,0.011125693186357118,0.52533,0.34,0
4911,1.2904997027993423,0,0.43478260869565216,0.0268854104749863,1.85711,47.0,0
DLX,1.290161250927071,0,0.2708333333333333,0.0208090524343076,1.31884,0.06,0.0
PWOD,1.2896416141951939,0,0.55,0.019248382301420803,1.07854,0.06,0
FLGB,1.2895660114310605,0,0.5636363636363636,0.010570213208451315,0.48325,0.12,1.0
ARRW,1.2895073986511787,0,0.6,0.002107038233090161,-0.08222,0.07,0
2009,1.2889375755328147,0,0.75,0.00934012735893344,0.1745,12.0,1.0
7291,1.288917467305907,0,0.4489795918367347,0.01251376181850395,1.14489,5.0,0.0
2206,1.2886680174357208,0,0.6842105263157895,0.011822642361795603,0.69591,36.0,1.0
ZBRA,1.28865358576628,0,0.24390243902439024,0.022607957645022457,0.79797,1.77,1.0
AYTU,1.2883563945056624,0,0.4117647058823529,0.012883563945056624,0.13088,0.27,0.5
DBEU,1.287940561763286,0,0.5303030303030303,0.00858627041175524,0.23353,0.12,0
3861,1.2878889326399203,0,0.45161290322580644,0.006961561798053623,0.1341,8.0,1.0
BRF,1.2878437504673799,0,0.4583333333333333,0.018138644372779997,1.02371,0.25,0
GUNR,1.287688548387479,0,0.4782608695652174,0.015703518882774135,0.473,0.21,0
DUOL,1.2876758533768222,0,0.3333333333333333,0.02994595007853075,1.02645,1.58,1.0
MTX,1.2874044470039423,0,0.75,0.029259191977362323,1.06716,1.18,1.0
9816,1.2867489617651509,0,0.4666666666666667,0.010377007756170571,0.19808,15.0,0.5
YDEC,1.2858273863641225,0,0.6170212765957447,0.008189983352637722,0.14921,0.11,1.0
VGR,1.2857858604300296,0,0.5789473684210527,0.017613504937397665,1.36684,0.24,0
IEUR,1.285392697567433,0,0.5535714285714286,0.010986262372371223,0.55923,0.25,1.0
AVAH,1.2850299232085867,0,0.75,0.05841045105493576,1.50409,0.22,1.0
8439,1.284458417315481,0,0.43902439024390244,0.01310671854403552,1.11405,61.0,0
ULE,1.2838423183562373,0,0.4642857142857143,0.011566147012218354,0.54289,0.04,1.0
IMTM,1.283496728372958,0,0.379746835443038,0.010027318190413734,0.49875,0.06,0
PIRS,1.2831015373591304,0,0.375,0.04277005124530434,1.71904,0.11,0
OABI,1.2830515330497094,0,0.5,0.013796253043545263,0.36077,0.18,0
4043,1.2830234933877165,0,0.4727272727272727,0.009794072468608523,0.62915,23.0,0.5
2489,1.282798135671284,0,0.42857142857142855,0.01491625739152656,0.36832,9.0,1.0
6481,1.2827705201561836,0,0.625,0.0197349310793259,0.90972,81.0,1.0
5233,1.2820919865347404,0,0.5348837209302325,0.010958051166963594,0.85998,33.0,1.0
7513,1.2819786700845954,0,0.5714285714285714,0.0149067287219139,0.06433,6.0,1.0
XHE,1.281724053229628,0,0.625,0.02172413649541742,0.63611,0.89,1.0
CINF,1.2815099549507603,0,0.463768115942029,0.008110822499688357,0.19287,1.39,0.0
NUSI,1.2810748596198613,0,0.3333333333333333,0.008264999094321686,0.66742,0.03,0
FAN,1.2809968117374928,0,0.5185185185185185,0.01219996963559517,0.26708,0.08,0
BKE,1.2808100411463483,0,0.6,0.034616487598549954,1.51251,0.71,1.0
WMS,1.2807791852916233,0,0.19318181818181818,0.011859066530477993,0.13474,0.33,0
DGS,1.280774017747061,0,0.4895833333333333,0.006070019041455266,0.16086,0.21,0.0
ELIQ,1.2807157320630527,0,0.8,0.007446021698041004,0.95703,0.22,1.0
CNET,1.280487834662643,0,0,1.280487834662643,0.47305,0.89,0
QDEC,1.280413024287632,0,0.5490196078431373,0.00762150609695019,0.53926,0.11,0
SMDD,1.2804129953850751,0,1.0,0.09849330733731347,0.82227,0.85,1.0
TLGYU,1.2803853285671858,0,0.6538461538461539,0.0026955480601414438,-0.40094,0.06,1.0
TIGR,1.280302171023741,0,0.42857142857142855,0.05566531178364091,1.65778,0.06,0
KA,1.2802768365435662,0,0.6666666666666666,0.0853517891029044,0.58444,0.67,1.0
GSIE,1.2801123714441884,0,0.543859649122807,0.011637385194947168,0.5361,0.1,1.0
GAL,1.279980602324378,0,0.43478260869565216,0.006530513277165194,0.35803,0.07,1.0
8715,1.2798667501497485,0,0.6153846153846154,0.05332778125623952,1.62016,5.0,1.0
SCZ,1.279863368088199,0,0.6065573770491803,0.010238906944705592,0.29207,0.25,0
CIEN,1.2795471996707233,0,0.6428571428571429,0.024606676916744678,0.8002,1.25,0
4109,1.27931743242737,0,0.4827586206896552,0.018540832354019855,1.04268,42.0,1.0
2593,1.2790753151837198,0,0.5416666666666666,0.022053022675581374,0.06854,61.0,1.0
DNUT,1.2788018220168227,0,0.3469387755102041,0.018805909147306215,0.46801,0.08,0
CGBD,1.2787106455173514,0,0.4166666666666667,0.025072757755242182,1.43257,0.04,1.0
ALHC,1.2786665522751557,0,0.3333333333333333,0.15983331903439446,0.67444,0.11,0.0
CASH,1.2785438741626771,0,0.4666666666666667,0.018264912488038243,1.08308,0.66,1.0
TWST,1.278401703833477,0,0.4,0.022828601854169232,0.77721,0.78,0
4689,1.27831034510526,0,0.4166666666666667,0.008637232061522027,0.22631,6.0,1.0
SWBI,1.2781932131815472,0,0.42424242424242425,0.012655378348332151,0.76564,0.24,0.5
BRLI,1.2780297779514476,0,0.6666666666666666,0.006945814010605693,2.01253,0.37,0.5
SQ,1.278010483211813,0,0.35,0.037588543623876855,1.47282,0.96,0
CIL,1.277693019348581,0,0.5714285714285714,0.01290599009443011,0.59515,0.09,1.0
MPRO,1.277542418513507,0,0.5443037974683544,0.0068685076264167035,0.16482,0.06,1.0
2427,1.277443570880584,0,0.41379310344827586,0.027179650444267744,1.5115,8.0,0
RSI,1.2773839252115637,0,0.36363636363636365,0.047310515748576434,1.99173,0.16,1.0
EASG,1.277345911894223,0,0.6666666666666666,0.011827276961983546,0.61698,0.3,1.0
5363,1.277331019608527,0,1.0,0.017740708605673988,1.44932,19.0,1.0
AER,1.2771603449235585,0,0.5,0.015964504311544482,0.69827,0.58,0
VRSN,1.2770167673859472,0,0.5,0.0072972386707768405,0.09129,1.8,0
6145,1.2768928751612612,0,0.46511627906976744,0.01798440669241213,0.17437,20.0,0
CZR,1.2766120968405907,0,0.5833333333333334,0.031136880410746116,1.12076,0.73,1.0
INFA,1.2765722648809523,0,0.375,0.01657886058286951,1.04675,0.08,1.0
NGE,1.276236542348516,0,0.6363636363636364,0.0638118271174258,2.38519,0.03,1.0
TLTD,1.2762320601934185,0,0.49230769230769234,0.01100200051890878,0.39436,0.15,0
8279,1.2760808839189415,0,0.23076923076923078,0.005572405606632932,0.19911,10.0,0
ETO,1.2752880220674547,0,0.4090909090909091,0.0075016942474556165,0.29867,0.07,0.5
2664,1.2747604410982714,0,0.4567901234567901,0.009584664970663695,0.35851,8.0,0.6666666666666666
SDVY,1.2747037442508287,0,0.43956043956043955,0.008386208843755452,0.35743,0.15,1.0
HEDJ,1.2746546486470431,0,0.4864864864864865,0.009730188157611017,0.45524,0.1,0
NUGO,1.2741593494252874,0,0.6111111111111112,0.0174542376633601,0.80222,0.15,0
8304,1.2740325592167012,0,0.8333333333333334,0.012869015749663648,0.41562,106.0,1.0
OPY,1.2736771806445915,0,0.1956521739130435,0.023157766920810754,1.56679,0.08,0
8908,1.2734437218314918,0,1.0,0.023582291145027627,1.42657,33.0,1.0
2791,1.27302154683443,0,0.4358974358974359,0.02194864735921431,0.8097,30.0,1.0
PAX,1.2729821845624416,0,0.4634146341463415,0.012729821845624417,0.34387,0.29,0.6666666666666666
PWP,1.2725366769872906,0,1.0,0.025970136265046746,1.23806,0.58,1.0
RVLV,1.2724738354714578,0,0.5833333333333334,0.02707391139300974,0.83039,1.61,0.5
QINT,1.272462639627048,0,0.5454545454545454,0.01272462639627048,0.69755,0.16,1.0
PHGE,1.2724005014984576,0,0.4,0.0099406289179567,0.50817,0.22,0.25
CHIS,1.2721969003520441,0,0.36363636363636365,0.020855686891017116,0.22738,0.04,0
EFA,1.2720528275604384,0,0.5517241379310345,0.010965972651383089,0.52109,0.27,0
SLP,1.2717237621035022,0,0.46875,0.011667190478013782,0.32632,1.28,1.0
APTM,1.2715672115278756,0,0.9166666666666666,0.011057106187198918,0.68156,0.11,1.0
KTH,1.2713443631322696,0,0.6,0.02648634089858895,1.07936,0.04,1.0
OLLI,1.2713034625057638,0,0.46153846153846156,0.00977925740389049,0.17337,1.87,0.6666666666666666
EPHE,1.2712475211316219,0,0.5106382978723404,0.014781947920135138,0.43352,0.15,0.5
QEFA,1.2701249548721056,0,0.6333333333333333,0.01008035678469925,0.53388,0.26,0
NRC,1.269899366211425,0,0.6470588235294118,0.023089079385662275,0.87165,1.28,1.0
HVT,1.2698842966459034,0,0.3448275862068966,0.015486393861535407,1.09433,0.22,1.0
7811,1.269338429447039,0,0.45555555555555555,0.008462256196313593,0.22272,5.0,0.5
MSM,1.2692827539785843,0,0.1044776119402985,0.005641256684349264,0.02702,0.06,0
6479,1.2686905589264457,0,0.4,0.01307928411264377,1.13627,41.0,1.0
MODN,1.2684245642772665,0,0.5555555555555556,0.04228081880924221,1.21795,0.43,1.0
IQIN,1.2682576797794642,0,0.5087719298245614,0.010568813998162202,0.5138,0.07,0
7943,1.268147618113859,0,0.2711864406779661,0.015851845226423238,1.04065,6.0,0
8086,1.2680222602224898,0,0.6470588235294118,0.021133704337041495,0.30488,17.0,1.0
DJUL,1.2678552368689364,0,0.5555555555555556,0.0062455922998469774,0.65019,0.11,1.0
CRUS,1.2676938865761849,0,0.6363636363636364,0.025871303807677243,1.66703,1.52,0
IQDG,1.267514194134138,0,0.43283582089552236,0.011021862557688156,0.68301,0.08,0
VXUS,1.2672445286068474,0,0.56,0.011116180075498661,0.4279,0.25,0
NCNO,1.2671644196997203,0,0.21428571428571427,0.024368546532686927,1.35993,0.05,0
TRNO,1.2670455156247813,0,0.5365853658536586,0.0164551365665556,0.53997,0.57,1.0
7564,1.2669412942318174,0,0.5909090909090909,0.02815425098292928,0.361,60.0,1.0
EFOI,1.2666667650616403,0,1.0,1.2666667650616403,1.97546,1.07,1.0
8362,1.266479341007888,0,0.45454545454545453,0.029453007930416,2.32047,14.0,0
ISZE,1.2664588898313986,0,0.6060606060606061,0.012923049896238761,0.54457,0.09,1.0
FOXA,1.266245525211339,0,0.55,0.023891425003987526,0.88161,0.48,0
TWLV,1.266019365827291,0,0.7,0.007962385948599314,0.56643,0.07,1.0
AMG,1.2658123075023482,0,0.6923076923076923,0.02481984916671271,1.58153,1.09,0
SKM,1.2657807385666586,0,0.43902439024390244,0.018082581979523695,0.49272,0.07,0.5
NJUL,1.2652407487139352,0,0.5,0.008847837403593952,0.73457,0.29,0.5
3987,1.2650602409638552,0,1.0,0.06024096385542167,2.48962,67.0,0
POAI,1.2649154512960357,0,0.6666666666666666,0.05499632396939286,1.49104,1.7,0
NRGV,1.264727195617613,0,0.6666666666666666,0.15809089945220162,1.68372,0.09,0.0
IJH,1.2647061385224516,0,0.4659090909090909,0.007711622795868608,0.13352,1.56,0.3333333333333333
ACWX,1.2646631349339754,0,0.4915254237288136,0.010997070738556308,0.43256,0.16,0
LMAT,1.2641273262173358,0,0.5333333333333333,0.015606510200214023,0.97793,1.92,1.0
HBNC,1.2640625443973588,0,0.3,0.019152462793899375,0.06955,0.03,0
TPIF,1.263856856568316,0,0.49019607843137253,0.012766230874427433,0.56229,0.07,1.0
CWI,1.2636291000005113,0,0.5306122448979592,0.010988079130439228,0.43491,0.12,0
7606,1.2633347696579074,0,0.8571428571428571,0.021781633959619094,1.51098,88.0,0
1430,1.2633296586914895,0,0.8181818181818182,0.027463688232423684,2.57966,12.0,0
GVA,1.2630231682477744,0,0.4482758620689655,0.01578778960309718,1.48952,0.78,1.0
IEFA,1.2628347235065667,0,0.6,0.010886506237125575,0.50152,0.28,0
AKR,1.2627397593424883,0,0.29411764705882354,0.019132420596098307,0.93534,0.05,0.5
ENZL,1.2626667816585082,0,0.5098039215686274,0.01158409891429824,0.12627,0.28,1.0
HYXU,1.2624400398309399,0,0.373134328358209,0.011074035437113508,0.39715,0.05,0
HIFS,1.2623273543580662,0,0.4166666666666667,0.03411695552319098,1.21508,1.03,0.5
2002,1.26214077336341,0,0.4166666666666667,0.006186964575310833,0.04162,18.0,1.0
DWM,1.262087003246594,0,0.4838709677419355,0.011473518211332674,0.47078,0.12,1.0
HCAT,1.2619837646937364,0,1.0,0.04507084873906202,1.70571,1.46,0
7774,1.261956978833231,0,0.323943661971831,0.012134201719550299,0.13374,5.0,0.5
7966,1.261800553021307,0,0.45977011494252873,0.0075107175775077795,0.23127,14.0,1.0
8473,1.261302195180231,0,0.4230769230769231,0.008580287042042388,0.0415,36.0,0.5
HYDB,1.260709205848306,0,0.46153846153846156,0.00621039017659264,0.10507,0.07,0.5
7487,1.2603201097213483,0,0.7222222222222222,0.017031352834072276,0.84964,17.0,0
SOVO,1.260157330709469,0,0.20512820512820512,0.010863425264736801,0.08286,0.06,0.0
EQRX,1.2596128951700225,0,0.3333333333333333,0.019085043866212462,0.83867,0.26,1.0
DMCY,1.2596089680289648,0,0.7,0.010496741400241373,0.38757,0.19,1.0
VSGX,1.2589681147918093,0,0.5263157894736842,0.010071744918334473,0.35045,0.21,1.0
4415,1.25870008692985,0,0.8571428571428571,0.08990714906641785,2.52619,49.0,0
2294,1.2586580403128378,0,0.6470588235294118,0.008226523139299594,0.22654,48.0,1.0
JHG,1.2585072467637015,0,0.38095238095238093,0.013532335986706468,0.68079,0.91,0
DOL,1.2583790289315926,0,0.4461538461538462,0.011336748008392726,0.47217,0.1,1.0
LYEL,1.258266299821515,0,0.6666666666666666,0.044938082136482684,0.91649,0.68,1.0
BNMV,1.258064450785732,0,0.0,0.08986174648469514,0.10687,0.13,0
6035,1.2580051301835964,0,1.0,0.038121367581321106,1.2403,178.0,0
EBIX,1.2579245760938904,0,0.4,0.07399556329964062,2.02639,0.86,1.0
5484,1.25752307449321,0,0.5,0.02028263023376145,0.80705,23.0,0
KOD,1.257425811101194,0,1.0,0.628712905550597,1.43852,0.26,1.0
OOTO,1.2572675448585957,0,0.5,0.04835644403302291,1.62997,0.04,0
DPCSU,1.257158222033595,0,0.5454545454545454,0.0025656290245583573,-1.44473,0.03,1.0
IPGP,1.2570976461968886,0,0.5,0.04655917208136624,2.37586,0.92,0.5
TENX,1.2569388792852827,0,0.5,0.06615467785712015,0.45977,1.72,0.5
5936,1.2568957081123366,0,0.5,0.014447077104739501,0.9278,16.0,1.0
CVCY,1.2563472549023713,0,0.5,0.013806013790135949,0.82081,1.0,0
4205,1.256148363646901,0,0.391304347826087,0.010467903030390842,0.47512,11.0,1.0
9675,1.25579613089452,0,0.4383561643835616,0.008261816650621843,0.15287,7.0,1.0
WRK,1.25560078780538,0,0.6086956521739131,0.019024254360687578,1.28198,0.63,1.0
OUNZ,1.2555868285545468,0,0.44,0.00944050247033494,0.52214,0.06,1.0
7989,1.2555495741242673,0,0.36363636363636365,0.016305838624990483,1.61946,8.0,1.0
INDI,1.2553090045044808,0,0.6,0.020921816741741348,0.48322,0.64,1.0
EFV,1.2553007888335144,0,0.5833333333333334,0.010205697470191174,0.34846,0.23,1.0
INTF,1.2547385566420564,0,0.5416666666666666,0.012423154026158973,0.55807,0.11,1.0
AVHI,1.2546858882772638,0,0.65625,0.0025869812129428117,-0.47942,0.03,0
INSE,1.2543830632462243,0,1.0,0.033010080611742744,1.46467,1.03,0
PHYS,1.2535737965806228,0,0.5531914893617021,0.00949677118621684,0.57572,0.11,0
FMAT,1.2535634630268708,0,0.5641025641025641,0.017410603653150985,1.00728,0.22,0
IDEV,1.25339843924696,0,0.5245901639344263,0.010805158959025517,0.49607,0.21,0
OVBC,1.2533186730739838,0,0.5,0.04641921011385125,0.89453,0.05,0.5
CWAN,1.2533042939564425,0,0.5517241379310345,0.02410200565300851,0.50191,0.14,1.0
CYTO,1.2528813337409885,0,1.0,0.6264406668704943,0.56036,0.11,1.0
MEI,1.2527288536293941,0,0.5384615384615384,0.016703051381725256,1.12603,0.46,0
OVF,1.252248289000565,0,0.47619047619047616,0.008348321926670434,0.21265,0.22,0
IREN,1.2518525335378912,0,0.6666666666666666,0.20864208892298186,1.71881,0.16,0
CLDI,1.2517485877471728,0,0.6666666666666666,0.034770794104088135,1.53243,0.14,1.0
IXUS,1.2514641490061098,0,0.5510204081632653,0.011481322467945962,0.49728,0.27,1.0
MAC,1.2514554297542586,0,0.5,0.016911559861544034,0.90299,0.15,0.5
9245,1.2511730364635392,0,0.5,0.09624407972796455,0.46768,29.0,0.5
GNR,1.2510683248858243,0,0.6923076923076923,0.01525693079129054,0.59478,0.73,0
SRTY,1.2500876006242911,0,0.8,0.09616058466340702,1.00296,1.55,1.0
CQQQ,1.250060418362085,0,0.43243243243243246,0.01984222886289024,0.36773,0.32,1.0
AC,1.2498960294275052,0,0.5,0.05434330562728284,0.90003,0.23,0.5
NOAH,1.2498603988482422,0,0.2857142857142857,0.04166201329494141,1.8237,0.1,0
PXSAP,1.2497904722760869,0,0.45454545454545453,0.02603730150575181,1.00669,0.08,0
CMSC,1.2493866977589219,0,0.4230769230769231,0.010499047880327074,0.35316,0.06,0
GLDM,1.2491549518852039,0,0.5918367346938775,0.009392142495377473,0.52688,0.25,1.0
9629,1.2491030518028516,0,0.47368421052631576,0.03122757629507129,1.42242,24.0,0.6666666666666666
COO,1.2484996229311478,0,0.36904761904761907,0.010068545346218934,0.70956,1.88,0
SAVA,1.2484020881020288,0,1.0,0.1560502610127536,0.85311,1.92,0
DBB,1.2482080734912968,0,0.45161290322580644,0.018089972079584012,0.82421,0.16,1.0
6645,1.2481717655368711,0,0.42857142857142855,0.010577726826583653,1.02577,184.0,0
6613,1.2481078116919346,0,0.6153846153846154,0.0567321732587243,1.7632,14.0,1.0
SPGP,1.2480036896635651,0,0.47191011235955055,0.00678262874817155,0.07783,0.64,1.0
SHCO,1.2479200855863162,0,0,0.31198002139657904,1.39178,1.83,0
INDL,1.2477691738896346,0,0.5384615384615384,0.014854394927257555,0.74268,0.48,1.0
8267,1.2472785571096123,0,0.49122807017543857,0.010941039974645721,0.54567,16.0,0.3333333333333333
PHR,1.2472464491894577,0,0.375,0.02011687821273319,0.82546,0.51,1.0
SGOL,1.2470677835235837,0,0.5454545454545454,0.009376449500177322,0.52644,0.14,1.0
IDN,1.246499125171113,0,0.8,0.0656052171142691,0.83713,0.04,1.0
DAUG,1.2463697863624565,0,0.5463917525773195,0.0066296265232045565,0.56946,0.1,0.6666666666666666
JPIN,1.2463405697535106,0,0.47692307692307695,0.010652483502166757,0.48224,0.12,1.0
IFRX,1.2457081926166298,0,0.5,0.02708061288297021,1.11022,0.31,0
8088,1.2454113520851433,0,0.40425531914893614,0.012454113520851432,0.8542,74.0,0.75
ICOW,1.2453991967043592,0,0.5,0.010043541908906122,0.42843,0.25,1.0
EAF,1.2452739903888905,0,0.5263157894736842,0.040170128722222274,1.20703,0.08,1.0
MNRO,1.2451415939996462,0,0.12,0.022234671321422254,0.52437,0.05,1.0
NET,1.2447974679848783,0,0.5,0.03191788379448406,0.97228,1.68,0.5
BEPC,1.2446914038934878,0,0.43478260869565216,0.013102014777826188,0.04125,0.4,0.3333333333333333
PRS,1.2445072751690642,0,0.3490566037735849,0.008702848078105344,0.03311,0.03,1.0
TRCA,1.2440602795678999,0,1.0,0.009147502055646323,1.85656,0.09,1.0
7370,1.2439292303514804,0,0.625,0.0444260439411243,1.08727,41.0,0
PNT,1.2437050615398624,0,0.5,0.014295460477469683,0.33249,1.49,0.75
TEO,1.2436945127949017,0,1.0,0.2072824187991503,2.68412,1.89,1.0
4570,1.243647234678625,0,1.0,1.243647234678625,2.71606,23.0,1.0
KBND,1.2429175090834346,0,0.6206896551724138,0.015536468863542933,0.41711,0.05,0
3677,1.2426982367037447,0,0.5,0.04142327455679149,0.24467,19.0,1.0
SCHF,1.2425455085414878,0,0.5,0.01071159921156455,0.52498,0.12,0
BAR,1.242527345472793,0,0.5777777777777777,0.009342310868216488,0.52486,0.14,1.0
EMXC,1.2424092168639953,0,0.6129032258064516,0.005916234366019025,0.15177,0.42,0
2795,1.2423755208858942,0,1.0,0.038824235027684194,1.94857,5.0,1.0
9262,1.2423187321271083,0,1.0,0.15528984151588854,2.05551,87.0,0
AKAM,1.2421636506225442,0,0.4864864864864865,0.01205984126818004,1.10667,1.2,1.0
CNOBP,1.2420132145612963,0,0.4411764705882353,0.02217880740288029,0.28429,0.06,1.0
ZUO,1.2416574532502678,0,0.6,0.04598731308334325,1.67652,0.41,0
OHI,1.2415194049773846,0,0.15463917525773196,0.010986897389180393,0.77911,0.03,1.0
BURL,1.2414715757242152,0,0.35,0.014779423520526372,0.68504,1.33,0
AXGN,1.2413291689322625,0,1.0,0.20688819482204376,0.89811,1.82,1.0
GENI,1.2413252409444335,0,0.8,0.11284774917676668,1.08364,0.2,1.0
BXP,1.241208271480213,0,0.5,0.02482416542960426,1.36918,0.62,0.0
BV,1.2407550177664828,0,1.0,0.025849062870135057,1.43113,0.98,0
BERZ,1.2405727402993976,0,1.0,0.10338106169161647,0.387,0.45,1.0
RUM,1.2401439915724801,0,0.4642857142857143,0.015310419649042964,0.10286,0.34,0.5
JWSM,1.2399698487020836,0,0.45121951219512196,0.0019496381268900686,-1.70463,0.03,0.6666666666666666
6981,1.23992229417907,0,0.475,0.01180878375408638,1.01666,31.0,0.5
9301,1.2392975707145393,0,0.6923076923076923,0.009606957912515809,0.13126,115.0,1.0
SBRA,1.2392630348363056,0,0.41509433962264153,0.015686873858687413,0.37672,0.08,1.0
GLD,1.2391662340867766,0,0.4675324675324675,0.009317039354035914,0.51461,0.58,1.0
ARGO,1.2388844551383231,0,0.625,0.016518459401844307,0.68925,0.88,1.0
BK,1.2388586894722533,0,0.8,0.03260154445979614,1.64538,0.35,1.0
EDOW,1.2387549242365816,0,0.40384615384615385,0.006485627875584197,0.13443,0.13,0.6666666666666666
4053,1.2386816550726423,0,0.6666666666666666,0.08257877700484281,1.72737,46.0,1.0
IAU,1.238663029040422,0,0.5625,0.00924375394806285,0.49498,0.25,0
SPDW,1.237866761759782,0,0.559322033898305,0.010671265187584328,0.49126,0.13,0
ELLO,1.2378422221751855,0,0.29411764705882354,0.05381922705109502,1.5305,0.05,1.0
UVXY,1.237827665078704,0,0.42857142857142855,0.154728458134838,0.0432,0.31,0.5
BYSI,1.237803683259032,0,0.5,0.20630061387650533,2.35021,0.05,1.0
HAS,1.237762242537249,0,0.45614035087719296,0.013752913805969434,1.19135,0.38,0
UAL,1.2376133031253724,0,0.4444444444444444,0.04125377677084575,1.54042,0.36,1.0
IQDF,1.237350947690807,0,0.5,0.010853955681498306,0.45774,0.07,1.0
EFNL,1.237216504664068,0,0.5357142857142857,0.01742558457273335,1.04031,0.12,0
SDOW,1.2370701419665855,0,0.6,0.04757962084486867,0.0678,0.55,1.0
AOR,1.2368538680896737,0,0.5196078431372549,0.0060928761974860775,0.17241,0.14,0
FFA,1.2365819833946272,0,0.4827586206896552,0.006309091752013404,0.35942,0.23,0.75
DDEC,1.2364304029879543,0,0.6621621621621622,0.0072305871519763405,0.74308,0.06,0
4165,1.2362724807678436,0,0.6,0.09509788313598797,1.01618,41.0,0
CURV,1.236214317724084,0,0.8571428571428571,0.07726339485775525,1.24045,0.14,1.0
SMAR,1.2361799402006333,0,0.4444444444444444,0.017169165836119906,0.81768,0.61,0.0
NBXG,1.2360337644554404,0,0.5555555555555556,0.01901590406854524,1.06029,0.07,1.0
FYLD,1.2348655175686647,0,0.5151515151515151,0.012473389066350149,0.30063,0.24,1.0
IGI,1.2348179384430265,0,0.4666666666666667,0.017640256263471807,0.60202,0.04,1.0
HAYW,1.2346247089770834,0,0.5,0.05879165280843254,2.04016,0.09,0
DNOV,1.2339941209705607,0,0.6181818181818182,0.007961252393358455,0.95255,0.12,0.5
VEA,1.2338771158560087,0,0.543859649122807,0.011217064689600079,0.53055,0.17,1.0
MID,1.2335743820837177,0,0.3111111111111111,0.018411557941548026,0.8542,0.05,0.3333333333333333
8166,1.2334104428288168,0,1.0,0.038544076338400526,1.85674,6.0,1.0
ICUI,1.233284126108769,0,0.08943089430894309,0.009272812978261422,0.27658,0.26,0.6666666666666666
3967,1.2331914182374872,0,0.35294117647058826,0.05361701818423858,1.69467,12.0,1.0
9987,1.2329833833662638,0,0.4444444444444444,0.007252843431566258,0.04025,45.0,1.0
HNI,1.2328509104745708,0,0.3333333333333333,0.02125605018059605,1.60984,0.13,1.0
TGT,1.232825410760889,0,0.625,0.026800552407845412,0.68041,1.83,1.0
LOB,1.2325929827288062,0,0.45454545454545453,0.030814824568220156,1.46132,1.18,0.5
AIF,1.2323952609127722,0,0.5714285714285714,0.006418725317254022,0.00343,0.07,0.75
