symbol,maxBalance,signal,wrSl,profitPerDay,maxLimit,maxSlLimit,wr
AE,2.2428974892182625,0,0.16080402010050251,0.009667661591458028,-0.56294,0.03,1.0
RGLD,2.242599370962861,0,0.45977011494252873,0.005794830415924706,-0.05017,1.68,0.6
VLRS,2.2419261426908874,0,0.46078431372549017,0.013839050263523996,-0.73936,0.21,1.0
SLS,2.2413606415798637,0,0.5833333333333334,0.01793088513263891,-0.86552,0.89,0.6
DSI,2.2405151317832717,0,0.3479381443298969,0.003613734083521406,0.97514,0.3,0.6666666666666666
4579,2.24006303266114,0,0.41509433962264153,0.014088446746296479,-0.71582,7.0,0.46153846153846156
AMWL,2.237809811537249,0,0.3584905660377358,0.02944486594127959,-1.06292,0.06,1.0
YUMC,2.23780957648128,0,0.5609756097560976,0.01776039346413714,-0.86384,1.53,0.6666666666666666
NRGV,2.237456259183217,0,0.6428571428571429,0.06392732169094906,-1.79227,0.74,1.0
7220,2.2364599799961833,0,0.5625,0.01586141829784527,-0.76376,25.0,0.7272727272727273
CVCO,2.2356576558224543,0,0.32978723404255317,0.017743314728749637,-0.86384,1.26,0.6666666666666666
3135,2.2324410782672524,0,0.7272727272727273,0.038490363418400904,-1.13252,59.0,1.0
PAVM,2.2322179255327548,0,0.4090909090909091,0.06975681017289859,-1.81888,0.03,0.3333333333333333
HNNAZ,2.230722634106867,0,0.4172661870503597,0.00488123114684216,0.89951,0.06,0.5
2791,2.230606581004362,0,0.20224719101123595,0.006863404864628805,-0.19393,15.0,0.4375
MGC,2.2300588353731374,0,0.4219269102990033,0.003596869089311512,0.96314,0.9,0.6666666666666666
AJG,2.228317321300765,0,0.4350453172205438,0.003641041374674453,0.90645,1.37,1.0
3986,2.2280778050852126,0,0.7333333333333333,0.0602183190563571,-1.75921,43.0,0.3333333333333333
7898,2.2278860729699894,0,0.391304347826087,0.016027957359496327,-0.76572,10.0,0.6363636363636364
EG,2.2276165212690704,0,0.09866666666666667,0.005367750653660411,0.03383,0.04,1.0
4073,2.2265582611677917,0,0.5,0.06361595031907977,-1.77452,51.0,0.75
QRVO,2.2249646074250213,0,0.5060240963855421,0.015344583499482907,-0.78061,1.98,0.75
JQUA,2.2246646458665946,0,0.3479381443298969,0.003588168783655798,0.97122,0.12,0.6666666666666666
9213,2.224005601291429,0,0.4772727272727273,0.03270596472487396,-0.98187,13.0,0.6666666666666666
6630,2.223545719318114,0,0.6666666666666666,0.013641384781092725,-0.70615,102.0,0.8333333333333334
WMT,2.2219328558610094,0,0.3855721393034826,0.0035837626707435634,0.96314,0.66,1.0
7463,2.2216658496473602,0,0.44308943089430897,0.004425629182564463,0.47279,8.0,0.3333333333333333
7280,2.2185656601361896,0,0.5094339622641509,0.015846897572401354,-0.76419,11.0,0.7
6563,2.2183740126788662,0,0.625,0.017331046974053643,-0.81394,50.0,0.7
UPST,2.217432844003103,0,0.35,0.07919403014296797,-1.883,1.3,1.0
EXEL,2.216029820094419,0,0.47101449275362317,0.006839598210167959,-0.26166,0.4,0.5
JMIA,2.215174225810489,0,0.6666666666666666,0.07911336520751747,-1.883,1.27,0.5
7342,2.2150617032018336,0,0.75,0.07383539010672778,-1.79351,150.0,0.5
SPG,2.214800091766188,0,0.403030303030303,0.003607166273234834,0.92042,1.32,1.0
ORIC,2.212046564527751,0,1.0,0.10533555069179767,-1.97073,0.64,1.0
8039,2.209930794609397,0,0.5454545454545454,0.007366435982031323,-0.26721,36.0,0.875
9553,2.2096781871014453,0,0.7777777777777778,0.061379949641706816,-0.673,35.0,1.0
MOGU,2.2095702239887656,0,0.5384615384615384,0.10521762971375075,-1.97073,0.1,1.0
DSMC,2.2091461982227476,0,0.4909090909090909,0.009818427547656655,0.93741,0.09,1.0
NVGS,2.2084555363800855,0,0.5111111111111111,0.008526855352818863,-0.48628,0.64,0.5
4316,2.205561068097423,0,0.5384615384615384,0.021623147726445326,-0.93791,52.0,0.6
IWL,2.2019036397609306,0,0.42765273311897106,0.003551457483485372,0.97297,0.56,0.6666666666666666
DAVA,2.2016333424069554,0,0.21739130434782608,0.015396037359489198,-0.78381,0.52,0.75
9861,2.2004813899256694,0,0.44375,0.003454444882143908,1.26149,19.0,1.0
OLPX,2.2004688703473243,0,0.30864197530864196,0.01913451191606369,-0.81394,0.18,0.75
SKLZ,2.2004019104633796,0,0.5,0.07858578251654927,-1.883,1.0,0.5
7552,2.200345870179656,0,0.46875,0.0038670401936373566,0.76634,19.0,0.5714285714285714
EAT,2.2002502820603014,0,0.48,0.017462303825875408,-0.86384,0.8,0.5
BFLY,2.199891758942629,0,0.2,0.028945944196613536,-1.06292,0.04,0.5
GLG,2.1998517355988993,0,0.3333333333333333,0.07856613341424641,-1.883,0.06,0.5
6668,2.1995346565842353,0,0.43333333333333335,0.011396552624788784,-0.6378,61.0,0.45454545454545453
HTGC,2.199166977855119,0,0.4232558139534884,0.0035470435126695467,0.97297,0.25,0.6666666666666666
9433,2.1985109346381053,0,0.3284671532846715,0.005695624183000273,-0.0008,12.0,0.65
3647,2.1980286507344284,0,0.75,0.028179854496595238,-1.01252,26.0,0.5
FLCH,2.197904167203014,0,0.47692307692307695,0.016161060052963337,-0.82516,0.22,0.75
NHWK,2.1968775427633744,0,1.0,0.07575439802632325,-1.87268,0.36,1.0
3180,2.196195429808226,0,0.3181818181818182,0.018150375452960544,-0.84785,19.0,0.7
5461,2.1960592421084413,0,0.22641509433962265,0.0107649962848453,1.27073,9.0,0.0
6198,2.193807946848906,0,0.42,0.02464952749268434,-0.97423,7.0,0.5555555555555556
OABI,2.193782069593913,0,0.5,0.020893162567561074,-0.86384,0.09,0.8
VNET,2.193757277972073,0,0.5882352941176471,0.0731252425990691,-1.85227,0.16,1.0
4380,2.193582905222929,0,0.4470588235294118,0.013624738541757324,-0.71111,15.0,0.6923076923076923
DPG,2.193352211101951,0,0.39473684210526316,0.005456100027616794,-0.01814,0.06,0.6666666666666666
COOL,2.1932006740378465,0,0.4429530201342282,0.003432238926506802,1.1249,0.03,1.0
COTY,2.1915594773492986,0,0.4732824427480916,0.009325785009997015,-0.55667,0.16,0.5714285714285714
CHKP,2.190615817683608,0,0.1930835734870317,0.005228200042204315,0.04618,0.24,1.0
STE,2.190339412953491,0,0.3953488372093023,0.0035789859688782535,0.90645,1.99,1.0
ANGI,2.190143398633457,0,0.4583333333333333,0.028817676297808643,-1.06292,0.1,0.5
RDN,2.1900245620460437,0,0.4507042253521127,0.0035322976807194255,0.97122,0.21,1.0
MAIN,2.1887886253325903,0,0.47478991596638653,0.003530304234407404,0.97297,0.47,0.6666666666666666
9024,2.1878092325307996,0,0.6956521739130435,0.010223407628648597,-0.56674,72.0,0.6923076923076923
TIGO,2.1869266400056744,0,0.36893203883495146,0.013334918536619965,-0.73756,0.19,0.5714285714285714
LGVC,2.1863922016552295,0,0.6724137931034483,0.00542529082296583,0.86596,0.04,1.0
ELV,2.185024609265061,0,0.2641509433962264,0.0035413688967018816,0.95138,1.86,1.0
DRQ,2.1847715614543737,0,0.37209302325581395,0.01137901854924153,-0.67952,0.38,0.8
YCBD,2.1846062646915043,0,0.3,0.05601554524850011,-1.77913,0.32,1.0
9310,2.1843120156038687,0,0.5113636363636364,0.014092335584541088,-0.72738,5.0,0.6923076923076923
4016,2.1832634727671487,0,1.0,0.0445563974034112,-1.33542,169.0,1.0
3286,2.1829161825761187,0,0.45714285714285713,0.006063656062711441,-0.05422,28.0,0.42857142857142855
SPKY,2.182491569176365,0,0.3,0.0341014307683807,-0.49566,0.04,0.6666666666666666
ALIT,2.181836469985004,0,0.4594594594594595,0.017179814724291368,-0.85588,0.12,0.8
PIRS,2.1812767180406984,0,0.3125,0.03116109597200998,-1.08921,0.18,0.3333333333333333
STLA,2.180988405079189,0,0.6774193548387096,0.015251667168385937,-0.8014,0.44,0.8
6222,2.180493521361592,0,0.5932203389830508,0.015800677691026027,-0.76698,29.0,0.5454545454545454
1976,2.180083062221801,0,0.4099099099099099,0.004668272081845398,0.3422,7.0,0.5384615384615384
LSF,2.1799506218504985,0,1.0,0.10380717246907135,-1.97073,0.52,1.0
NBR,2.1789599294633213,0,0.32407407407407407,0.014722702226103522,-0.77758,1.89,0.8
TMBR,2.1784680540832766,0,0.33962264150943394,0.025934143500991387,-1.01252,0.5,1.0
4082,2.177730602069962,0,0.4722222222222222,0.01785025083663903,-0.8445,13.0,0.6
ICE,2.177150159663983,0,0.4349593495934959,0.0035115325155870695,0.97122,1.39,0.6666666666666666
VONE,2.175662017323812,0,0.17751479289940827,0.0035091322860061488,0.97514,0.15,0.6666666666666666
GRAB,2.1755815293583445,0,0.5882352941176471,0.07502005273649463,-1.88032,0.1,1.0
6535,2.1740666195935203,0,0.58,0.016470201663587276,-0.8014,21.0,0.7
2186,2.174039910034929,0,0.3153153153153153,0.011382407905942036,-0.64642,7.0,0.6666666666666666
6640,2.173148168709355,0,0.5072463768115942,0.015747450497893875,-0.76698,18.0,0.7272727272727273
AFL,2.172810575002822,0,0.4953271028037383,0.0035272898944851004,0.93741,1.51,1.0
BHIL,2.1727464018585465,0,0.47058823529411764,0.034488038124738836,-1.13252,0.14,1.0
SDRL,2.1720425666098215,0,0.2138728323699422,0.010102523565627077,0.90645,0.19,1.0
BRX,2.1718473249069365,0,0.4646153846153846,0.0035372106268842613,0.91524,0.25,1.0
PBA,2.170965118752667,0,0.49333333333333335,0.005206151363915269,0.04422,0.47,1.0
VINP,2.1698176710427806,0,0.32,0.021483343277651293,-0.95998,0.08,0.8
MLM,2.1682692176259253,0,0.28761061946902655,0.003542923558212296,0.90645,1.99,1.0
PSI,2.1681180807883886,0,0.37894736842105264,0.014952538488195784,-0.78061,0.27,0.75
7182,2.167882954339105,0,0.49572649572649574,0.006452032602199718,-0.12677,13.0,0.7222222222222222
SAA,2.1671799709364965,0,0.4050632911392405,0.017199841039178543,-0.86384,0.13,0.5
2933,2.1660418597162505,0,0.33112582781456956,0.010027971572760419,-0.55887,6.0,0.5384615384615384
MDRX,2.165975910014721,0,0.5614035087719298,0.01746754766140904,-0.86827,0.33,0.8333333333333334
4390,2.165634439541773,0,0.2976190476190476,0.02023957420132498,-0.91824,11.0,0.6363636363636364
MANH,2.164809034983878,0,0.04472843450479233,0.0032949909208278205,1.35939,0.03,1.0
NDRA,2.164723137879234,0,0.47619047619047616,0.06184923251083526,-1.79227,0.29,1.0
2270,2.164721598937596,0,0.43934426229508194,0.004303621469060827,0.49069,12.0,0.42857142857142855
CQQQ,2.1646069442091127,0,0.4189189189189189,0.017179420192135815,-0.86384,0.5,0.8333333333333334
MRNS,2.1643930693909192,0,0.4375,0.07463424377210066,-1.88032,0.22,0.6666666666666666
CI,2.163884296156612,0,0.38221153846153844,0.003588531171072325,0.86596,1.44,1.0
KMI,2.1637854662729934,0,0.3883248730964467,0.003529829471897216,0.91375,0.11,1.0
TWST,2.1633032081342396,0,0.6153846153846154,0.07726082886193712,-1.883,1.32,1.0
4882,2.1631659125092617,0,0.4444444444444444,0.08652663650037047,-1.883,10.0,0.5
IMXI,2.1626499112431374,0,0.11267605633802817,0.005433793746842054,-0.02833,0.03,0.3333333333333333
SIGA,2.1622208782831813,0,0.6666666666666666,0.08316234147243005,-1.90557,1.16,0.6666666666666666
EZA,2.1612292294452047,0,0.4444444444444444,0.009691610894373115,-0.58468,0.28,0.6666666666666666
APTV,2.1603214108975237,0,0.4936708860759494,0.014898768351017404,-0.78061,1.64,0.75
4056,2.159924775110657,0,0.38095238095238093,0.03599874625184429,-1.12037,20.0,0.8
CLCO,2.1596762153598714,0,0.5473684210526316,0.014023871528310854,1.12781,0.1,1.0
PPLT,2.159658327396029,0,0.4357142857142857,0.008851058718836183,-0.53549,0.59,0.6666666666666666
FXI,2.1580738956134766,0,0.42857142857142855,0.015868190408922622,-0.82516,0.33,0.75
WCC,2.1560703007469595,0,0.4625,0.014869450349979031,-0.78061,1.93,0.75
LANC,2.1555550962465215,0,0.09579439252336448,0.004576550098187943,0.33829,0.12,0.4
SCS,2.1551460397009246,0,0.45614035087719296,0.006651685307718903,-0.26166,0.16,1.0
SPHQ,2.1551336296652934,0,0.4088235294117647,0.0034760219833311185,0.97514,0.23,1.0
LABU,2.154526292911631,0,0.5625,0.07429401010040107,-1.87268,0.4,1.0
HA,2.1537410799795205,0,0.4470588235294118,0.01485338675847945,-0.78061,0.33,0.75
GEGGL,2.153637768926691,0,0.3424657534246575,0.018097796377535218,-0.04515,0.03,0.5
ADP,2.1519848821133505,0,0.4570552147239264,0.003551130168503879,0.87996,1.77,0.75
BMEA,2.1515688934944883,0,0.5714285714285714,0.07968773679609216,-1.88959,0.43,0.6666666666666666
MOBQ,2.1512820496334926,0,0.3181818181818182,0.07683150177262474,-1.883,0.16,0.5
EIGR,2.150920060091461,0,0.42105263157894735,0.028301579738045538,-1.06292,0.5,1.0
9416,2.149481571157303,0,0.5116279069767442,0.015031339658442678,-0.75045,18.0,0.6363636363636364
8920,2.149093924913303,0,0.3119266055045872,0.015028628845547573,-0.75045,9.0,0.6363636363636364
2875,2.1479622661588955,0,0.39570552147239263,0.004270302716021661,0.49069,30.0,0.8571428571428571
UCTT,2.1472024795785494,0,0.4647887323943662,0.017041289520464676,-0.86384,0.77,0.6666666666666666
NAPA,2.14710672443889,0,0.5352112676056338,0.009136624359314427,-0.55667,0.56,1.0
EWW,2.1467915478329607,0,0.42366412213740456,0.0035078293265244456,0.90645,0.57,0.6666666666666666
RCI,2.1438490041420795,0,0.17753623188405798,0.006418709593239759,-0.23167,0.05,0.6666666666666666
FNDX,2.142950552674956,0,0.3871794871794872,0.0034563718591531546,0.97514,0.19,0.6666666666666666
ROL,2.142835919893366,0,0.46153846153846156,0.0034561869675699456,0.96314,0.69,0.6666666666666666
IOO,2.142689510097729,0,0.4389438943894389,0.003455950822738272,0.97122,0.39,0.6666666666666666
GOGO,2.1424983987105337,0,0.7,0.016870066131579004,-0.85588,1.74,1.0
6740,2.141945773524721,0,0.75,0.12599681020733652,-1.99847,6.0,0.6666666666666666
MSS,2.141809901093801,0,0.8,0.17848415842448342,-0.53418,0.54,1.0
8253,2.14100577482519,0,0.7368421052631579,0.013216085029785123,-0.70988,79.0,0.6923076923076923
3319,2.1405844559236327,0,0.5384615384615384,0.013810222296281502,-0.72712,87.0,0.8333333333333334
CORN,2.1404614688501264,0,0.4807692307692308,0.004966267909165026,0.13499,0.23,0.8
EPI,2.1400429843650497,0,0.4642857142857143,0.0035489933405722218,0.86596,0.32,0.75
MVIS,2.139040600582535,0,0.5625,0.07639430716366195,-1.883,0.12,1.0
DAC,2.1389258650930403,0,0.4900662251655629,0.0066016230404106185,-0.26166,1.78,0.75
XCUR,2.1388362566927928,0,0.2608695652173913,0.07375297436871699,-1.87268,0.04,0.6666666666666666
MSSAU,2.1386939606795905,0,0.6341463414634146,0.0057031838951455745,1.11596,0.04,0.5
4193,2.1386646761336485,0,0.5714285714285714,0.030122037692023217,-1.06292,157.0,0.75
RNR,2.137829375807633,0,0.175,0.005030186766606195,0.08624,0.29,0.8
HGER,2.137784118488841,0,0.6216216216216216,0.009989645413499256,-0.03903,0.52,1.0
WRB,2.1370570810536633,0,0.4444444444444444,0.0035499287060692082,0.86212,0.61,0.75
PRST,2.136248771622427,0,0.8,0.015593056727171,-0.81871,0.4,0.75
4824,2.1358996664037515,0,0.5,0.0350147486295697,-1.11194,8.0,1.0
BNGO,2.135857363215083,0,0.875,0.0762806201148244,-1.883,1.3,1.0
AMKR,2.1355947068859513,0,0.43617021276595747,0.014728239357834147,-0.78061,0.23,0.75
6659,2.134173445885096,0,0.6666666666666666,0.0609763841681456,-1.77452,28.0,0.5
CHIS,2.133436354719936,0,0.4155844155844156,0.014815530241110668,-0.78232,0.08,0.6
DCPH,2.1327757084532544,0,0.48717948717948717,0.017062205667626035,-0.86552,0.75,0.4
MPLX,2.131883733073332,0,0.7222222222222222,0.003483470152080608,0.90645,1.92,1.0
OCFT,2.1318355222544167,0,0.37735849056603776,0.028808588138573198,-1.06869,0.11,1.0
MQ,2.13131325187842,0,0.875,0.07611833042422929,-1.883,0.63,1.0
PVH,2.1311732538274617,0,0.3333333333333333,0.014903309467324906,-0.8014,0.92,0.6
XLF,2.130662040263815,0,0.3627684964200477,0.003470133616064845,0.91846,0.14,0.6666666666666666
MTBL,2.1306371873805827,0,0.5555555555555556,0.024211786220233896,-0.99051,1.25,0.75
CUK,2.130461190329019,0,0.40963855421686746,0.016908422145468407,-0.86384,0.22,0.5
PSCD,2.1304200559120012,0,0.29591836734693877,0.015109362098666675,-0.80296,0.1,0.5
EL,2.1301883071971037,0,0.3269230769230769,0.014690953842738646,-0.78061,1.79,0.75
7899,2.13004476930752,0,0.5681818181818182,0.0060858421980214865,-0.08329,18.0,0.5714285714285714
RCL,2.1292807979156234,0,0.5076923076923077,0.014684695158038783,-0.78061,1.96,1.0
GSLC,2.129251016768114,0,0.3393316195372751,0.003434275833496958,0.97514,0.28,0.6666666666666666
GCT,2.127040763200284,0,0.8,0.07877928752593644,-0.78381,1.05,1.0
SUZ,2.12681278864672,0,0.31223628691983124,0.006311017176993235,-0.22291,0.07,0.8
6141,2.126485931159415,0,0.43820224719101125,0.01436814818350956,-0.74118,11.0,0.7692307692307693
BYTS,2.1256467772238503,0,0.4605263157894737,0.0035966950545242814,1.03523,0.06,1.0
PMEC,2.12549781041998,0,0.6666666666666666,0.19322707367454364,-0.56294,0.08,1.0
3623,2.125417252285047,0,0.5714285714285714,0.017421452887582355,-0.8445,109.0,0.6
9531,2.1253203352740364,0,0.4421052631578947,0.004110871054688658,0.6093,21.0,0.625
9212,2.1250253661406613,0,0.6,0.0817317448515639,-1.88032,125.0,0.6666666666666666
SRS,2.124649068335207,0,0.41964285714285715,0.007698003870779736,-0.43668,0.36,0.5714285714285714
AMBP,2.1244773445221647,0,0.2719298245614035,0.014551214688507978,-0.70988,0.04,0.6666666666666666
6770,2.1235169463124794,0,0.5172413793103449,0.01572975515787022,-0.77979,21.0,0.8
CLNN,2.1231438500558024,0,0.6666666666666666,0.07582656607342152,-1.883,0.08,1.0
VTR,2.1227688773695634,0,0.4,0.005333590144144632,-0.02833,0.36,0.6666666666666666
BMBL,2.1224925297436656,0,0.34545454545454546,0.027927533286100863,-1.06292,0.42,1.0
CRBG,2.1223997436598503,0,0.4421768707482993,0.009432887749599335,0.86212,0.13,1.0
JBHT,2.1223776976748914,0,0.3287037037037037,0.0035255443482971618,0.86212,1.17,0.75
GCO,2.1222007387633077,0,0.1484375,0.01433919418083316,-0.77758,0.16,0.8
ETN,2.121824960192995,0,0.412987012987013,0.003234489268586883,1.27073,1.32,1.0
3917,2.1217220054235115,0,0.41509433962264153,0.01753489260680588,-0.84785,18.0,0.7
BIGC,2.1215856943508604,0,0.8888888888888888,0.07577091765538788,-1.883,1.13,1.0
T,2.121402379020795,0,0.4577777777777778,0.005384269997514708,-0.04241,0.13,0.8
OILK,2.121030875211695,0,0.4675324675324675,0.013012459357126962,-0.73761,0.57,0.8571428571428571
2666,2.1207976021302533,0,0.6470588235294118,0.017972861035002147,-0.85588,8.0,0.8
MPLN,2.120425334364535,0,0.5862068965517241,0.022557716323026968,-0.98059,0.24,1.0
XRX,2.1201643417068046,0,0.5324675324675324,0.013168722619296924,-0.74093,0.32,0.8571428571428571
OEF,2.1195851464721525,0,0.41823899371069184,0.003418685720116375,0.96314,1.12,0.6666666666666666
ARRY,2.119392546251423,0,0.8,0.07569259093755083,-1.883,1.41,1.0
RRR,2.117840054779245,0,0.5227272727272727,0.014309730099859762,-0.77758,1.47,0.8
REXR,2.1176047833178937,0,0.3763837638376384,0.005090396113744937,0.03448,0.39,0.4
QSR,2.1166063397300188,0,0.423728813559322,0.0034585070910621222,0.90645,0.82,0.6666666666666666
TGI,2.116510235809859,0,0.5,0.01679770028420523,-0.86384,0.41,0.5
NXL,2.1164615014486876,0,1.0,0.09620279552039489,-0.86384,0.78,1.0
SAN,2.1161217848831404,0,0.75,0.010527969079020599,-0.65091,0.23,0.8333333333333334
PLAY,2.115935263625074,0,0.39705882352941174,0.014592656990517752,-0.78061,1.26,0.75
6208,2.115172462400444,0,0.29770992366412213,0.011882991361800247,-0.67374,9.0,0.45454545454545453
4680,2.1148344268975046,0,0.7142857142857143,0.014789051936346186,-0.75045,76.0,0.8181818181818182
9347,2.114798029834739,0,0.3901098901098901,0.0035246633830578983,0.93741,12.0,0.75
JKS,2.1145864354251747,0,0.475,0.024029391311649714,-0.99051,1.98,1.0
LMT,2.11429932338122,0,0.3501683501683502,0.004928436651238275,0.13395,1.75,1.0
ESPR,2.1142521960803773,0,1.0,0.07047507320267925,-1.85227,0.64,1.0
7261,2.113357156086891,0,0.4675324675324675,0.015204008317171879,-0.76572,10.0,0.7272727272727273
ROK,2.110525088063699,0,0.3552941176470588,0.0034040727226833855,0.96314,1.79,0.3333333333333333
COE,2.1090259604157833,0,1.0,0.1917296327650712,-2.06908,0.85,1.0
MT,2.1076028900556305,0,0.4,0.010331386715958972,-0.64763,0.33,1.0
DFEN,2.1056985797939065,0,0.6,0.016845588638351252,-0.86552,1.04,0.6
BIZD,2.105329737799084,0,0.24628450106157113,0.003395693125482393,0.97122,0.03,0.6666666666666666
CSTM,2.1051703940475743,0,0.44047619047619047,0.014721471287045974,-0.78381,0.25,0.75
AMZD,2.1033975120824744,0,0.5319148936170213,0.024176982897499706,-0.30719,0.21,1.0
BCD,2.1030938755617203,0,0.477124183006536,0.003442052169495451,0.90304,0.43,0.6666666666666666
AMX,2.1026414351455984,0,0.43776824034334766,0.005461406325053503,-0.05193,0.14,0.6666666666666666
3374,2.1024176205923575,0,0.16216216216216217,0.016297811012343857,-0.81296,5.0,0.7
DECA,2.1020481298226787,0,0.8108108108108109,0.006040368189145629,1.27073,0.04,1.0
5301,2.1019518812896703,0,0.5892857142857143,0.015231535371664277,-0.76698,21.0,0.8181818181818182
6702,2.1015859864439035,0,0.2926829268292683,0.012972753002740145,-0.70988,40.0,0.7692307692307693
RERE,2.1011354385768115,0,1.0,0.07504055137774326,-1.883,0.58,1.0
QUAL,2.10079120524629,0,0.41329479768786126,0.003388372911687564,0.97297,0.67,1.0
SALM,2.10049710301788,0,0.4307692307692308,0.02121714245472606,-0.96099,0.04,0.4
2937,2.1001370714233003,0,0.189873417721519,0.021876427827326045,0.47656,16.0,0.7142857142857143
COGT,2.099978610055208,0,1.0,0.0839991444022083,-1.91994,1.02,1.0
RGTI,2.09906412717496,0,1.0,0.058307336865971116,-1.78925,1.86,1.0
NGG,2.098822160966881,0,0.5333333333333333,0.005182276940658965,-0.01356,0.36,0.8
NVOS,2.0986680496815517,0,0.5789473684210527,0.027614053285283574,-1.06292,0.15,1.0
YOU,2.098016570315991,0,0.7777777777777778,0.07234539897641348,-1.88032,1.63,1.0
1414,2.097759549184565,0,0.37175792507204614,0.00415397930531597,0.50752,20.0,0.7142857142857143
GSL,2.0976395043178386,0,0.3575418994413408,0.007915620771010712,-0.46164,0.24,0.5714285714285714
STKL,2.0976324470453616,0,0.4318181818181818,0.023307027189392905,-0.98864,0.2,0.8
MITT,2.0959768274656816,0,0.35454545454545455,0.013699194950756088,-0.75607,0.06,0.4
EWGS,2.0957028486573117,0,0.4117647058823529,0.014655264675925256,-0.8014,0.1,0.8
5491,2.0948954621182305,0,0.5362318840579711,0.011902815125671764,-0.68322,27.0,0.5833333333333334
CAE,2.0947315977842766,0,0.49333333333333335,0.015402438219002034,-0.82516,0.33,0.75
FYBR,2.092233358612891,0,0.21739130434782608,0.005685416735361117,-0.03674,0.14,0.8
DBA,2.0906452134869733,0,0.4715447154471545,0.003416086950142113,0.90645,0.13,1.0
PHGE,2.0905992823642503,0,0.6,0.10452996411821251,-1.99371,0.11,0.6666666666666666
NNOX,2.090579195796767,0,0.6923076923076923,0.10452895978983837,-1.9848,0.24,1.0
6707,2.0904158505103623,0,0.42857142857142855,0.014124431422367313,-0.74118,60.0,0.5384615384615384
CN,2.0900803817821934,0,0.5081967213114754,0.014615946725749604,-0.8014,0.14,0.6
4581,2.0892838762500086,0,0.3163841807909605,0.008633404447314084,-0.48628,20.0,0.6428571428571429
NPCE,2.0892585954346052,0,0.16883116883116883,0.02295888566411654,-0.9848,0.04,0.75
8804,2.089028823684026,0,0.4350453172205438,0.003274339849034524,1.26566,18.0,1.0
WST,2.088303129116335,0,0.26476578411405294,0.0031980139802700387,1.24732,1.86,0.5
AAN,2.0880620567259935,0,0.5394736842105263,0.014400427977420645,-0.78061,0.45,0.75
IPDP,2.087884244665925,0,0.7037037037037037,0.024277723775185178,-0.86384,0.16,1.0
CRVO,2.0878647277017657,0,0.6666666666666666,0.10439323638508828,-1.99371,1.52,1.0
WF,2.0859814255333724,0,0.46296296296296297,0.014386078796781878,-0.78061,0.41,0.75
ETWO,2.0851637862432963,0,0.3469387755102041,0.015001178318297096,-0.81394,0.1,0.6
3562,2.0849915489452915,0,0.5952380952380952,0.02342687133646395,-0.97423,19.0,0.5555555555555556
HYPR,2.083986906965473,0,1.0,0.07442810382019546,-1.883,1.4,1.0
EVTV,2.0831972913427235,0,0.6,0.02741049067556215,-1.06292,1.81,1.0
COYA,2.081981746007214,0,0.32407407407407407,0.01397303185239741,0.84464,0.07,0.75
MBC,2.0807190399292232,0,0.5076923076923077,0.012534452047766405,0.86212,0.27,0.5
UFCS,2.0792680963441996,0,0.13215859030837004,0.008028062148047103,-0.48628,0.04,0.6666666666666666
7092,2.0778503619328945,0,0.45161290322580644,0.031482581241407494,-1.08238,52.0,0.25
PUK,2.0774772709149913,0,0.3888888888888889,0.014327429454586147,-0.78061,0.16,0.5
7695,2.0770680041857115,0,0.7333333333333333,0.06490837513080348,-1.7858,80.0,1.0
4539,2.073728807946099,0,0.45,0.011715981965797168,-0.67952,18.0,0.45454545454545453
FENC,2.0736080082100634,0,0.8333333333333334,0.016588864065680508,-0.86552,1.24,0.8
5831,2.0733680754889603,0,0.5833333333333334,0.00925610747986143,0.94055,14.0,1.0
CSSE,2.0733415232748187,0,0.6666666666666666,0.09873054872737232,-1.97073,1.26,1.0
APLD,2.073057527779991,0,0.5,0.17275479398166593,-1.90557,0.29,0.5
4544,2.0729580167167807,0,0.3486590038314176,0.005602589234369678,-0.04241,12.0,0.5
BUD,2.0721543806615226,0,0.5789473684210527,0.010309225774435436,-0.65091,0.95,0.6666666666666666
JGGC,2.072074368173454,0,0.75,0.02252254748014624,-0.62976,0.45,1.0
STEW,2.0701389305851077,0,0.34812286689419797,0.004976295506214201,0.04078,0.03,0.4
COR,2.0700962739573714,0,0.37772397094430993,0.0033550993094933084,0.95193,0.83,1.0
8226,2.0700762423316337,0,0.5555555555555556,0.016172470643215888,-0.81394,14.0,0.5
6373,2.0691768764826337,0,0.45454545454545453,0.014886164579011754,-0.76572,6.0,0.6363636363636364
BLBX,2.0667816865881323,0,0.5714285714285714,0.15898320666062557,-2.05253,0.41,0.5
ALBT,2.06655898778464,0,0.35,0.07653922176980148,-1.8955,0.05,0.6666666666666666
2764,2.0648959051569404,0,0.7142857142857143,0.013858361779576781,-0.73936,22.0,0.6923076923076923
7419,2.0648936731846743,0,0.5844155844155844,0.013584826797267593,-0.73347,13.0,0.8333333333333334
ARCT,2.0646831335758904,0,0.6153846153846154,0.07119597012330657,-1.87268,0.97,1.0
4416,2.0645012690924007,0,0.8,0.10865796153117899,-1.97073,36.0,1.0
ACNB,2.0643233443796376,0,0.1722689075630252,0.007320295547445523,-0.41335,0.03,0.7142857142857143
PALI,2.063739719400097,0,1.0,0.41274794388001934,-2.15499,1.0,1.0
EXAI,2.063323790130405,0,0.36363636363636365,0.07114909621139329,-1.88032,0.11,0.3333333333333333
NUTX,2.061589998136327,0,0.75,0.29451285687661816,-1.97471,0.1,1.0
