symbol,maxBalance,signal,wrSl,profitPerDay,maxLimit,maxSlLimit,wr
MTR,1.2448735857936206,0,0.6,0.001924070457177157,48.16925773306125,0.29,1.0
PIT,1.2447601847333563,0,0.5161290322580645,0.010638975937891934,51.14359209462526,0.06,0.0
6960,1.244473972087966,0,0.24358974358974358,0.0022834384808953505,49.51455196157034,5.0,0.64
7769,1.2443824274853734,0,0.4090909090909091,0.0020135637985200217,47.583028298899535,14.0,0.5217391304347826
UTI,1.2435400915989296,0,0.5333333333333333,0.0020385903140966058,48.83389904546486,0.28,1.0
MEMX,1.243431242949282,0,0.45454545454545453,0.015351002999373852,51.47801175046311,0.04,0.8
SCHD,1.24335774379903,0,0.2224622030237581,0.016578103250653734,51.494286724005974,0.14,1.0
YUM,1.2429296215238808,0,0.36893203883495146,0.002516051865432957,49.75436508632394,0.78,0.625
SVIX,1.242560311047687,0,0.2631578947368421,0.0033673721166603983,48.70193712499726,0.12,1.0
IEZ,1.2419660626488822,0,0.5909090909090909,0.002026045779198829,48.77698484562688,0.35,1.0
BGH,1.2415206870523963,0,0.259375,0.005173002862718318,50.43942179650442,0.03,1.0
CIEN,1.2412729743174802,0,0.4262295081967213,0.002212607797357362,49.55901360768707,0.55,0.5714285714285714
9755,1.2407006482086884,0,0.34615384615384615,0.0021539941809178616,48.83389904546486,9.0,0.64
9164,1.2385398218995833,0,0.37209302325581395,0.4128466072998611,51.316141068207756,9.0,1.0
USIG,1.2385219944087553,0,0.33419689119170987,0.013610131806689619,51.426693839211325,0.07,0.5
PWM,1.2371928740416036,0,0.041666666666666664,0.3092982185104009,51.62646137877616,0.03,1.0
IRDM,1.236985484407241,0,0.13533834586466165,0.0024494762067470118,49.71948000855879,0.15,0.5714285714285714
8031,1.235355702970266,0,0.2826086956521739,0.0021299236258108035,48.75469869576519,13.0,0.68
8996,1.2352188320456954,0,0.4074074074074074,0.010741033322136481,51.089824538591344,10.0,0.8571428571428571
CLIA,1.235119131511015,0,0.3333333333333333,0.030877978287775377,51.6032424162212,0.03,1.0
1925,1.2348446132582773,0,0.20618556701030927,0.0030871115331456934,49.90769634065121,8.0,0.7407407407407407
EPI,1.234494192631154,0,0.44776119402985076,0.0024493932393475277,49.72135800732767,0.25,0.625
PAVE,1.2340572075377199,0,0.19767441860465115,0.002804675471676636,49.89059868005855,0.08,0.9
8354,1.2339217031641085,0,0.4523809523809524,0.0021128796287056655,48.6610939809895,19.0,0.68
FERG,1.2337155980795986,0,0.2702702702702703,0.0022030635679992834,49.56247995793728,0.43,0.6666666666666666
EHC,1.2322582098588828,0,0.40869565217391307,0.0025407385770286244,49.787506843156855,0.44,0.7142857142857143
VMC,1.2305532630333753,0,0.2597402597402597,0.0026985817171784545,49.85880748228821,0.89,0.7777777777777778
L,1.2304988657694913,0,0.09693877551020408,0.0027965883312942984,49.89059868005855,0.03,0.6
AROC,1.2302112273880388,0,0.375,0.002639938256197508,49.83705358310665,0.16,0.4444444444444444
2792,1.2294282519029538,0,0.37575757575757573,0.0036699350803073246,50.07613219720911,10.0,0.55
ELV,1.228969400424545,0,0.1889763779527559,0.0024384313500487005,49.72135800732767,1.37,0.75
WFC,1.228230563063671,0,0.3741935483870968,0.0028831703358302135,49.91236118439072,0.35,0.8181818181818182
BHACU,1.2276476284360467,0,0.4642857142857143,0.0039601536401162795,49.920855688667665,0.08,0.75
CMCA,1.2268466932436262,0,0.41379310344827586,0.005111861221848442,50.06051064946775,0.03,0.6
4914,1.226036788765305,0,0.42,0.002139680259625314,48.84787592714608,16.0,0.75
ENLC,1.2255253308448932,0,0.5454545454545454,0.0019959695942099237,48.75469869576519,0.43,1.0
NML,1.2248155122233986,0,0.46153846153846156,0.001994813537823125,48.76163610054268,0.14,0.6666666666666666
FBYDP,1.2247603046386717,0,0.6666666666666666,0.13608447829318573,49.787506843156855,1.28,1.0
AQU,1.2228282447109096,0,0.6666666666666666,0.006718836509400602,50.20295416008578,0.05,1.0
LBBB,1.222773411363484,0,0.7,0.015095968041524495,51.47801175046311,0.03,1.0
FEI,1.2225825798926524,0,0.2894736842105263,0.0022148235142982835,49.58743194762497,0.03,0.8571428571428571
POWWP,1.222181512064795,0,0.2676056338028169,0.0023777850429276166,49.567325340957105,0.04,0.7142857142857143
CGW,1.2218579662698454,0,0.24347826086956523,0.0024195207252868224,49.71948000855879,0.12,0.42857142857142855
NAD,1.2217809360538876,0,0.29949238578680204,0.027150687467864167,51.611639230734156,0.04,0.8
LAUR,1.2207696179720378,0,0.10989010989010989,0.0026889198633745326,49.863245162459904,0.03,0.7
DECK,1.2205123014818746,0,0.13157894736842105,0.0019943011462122133,48.81166590210189,0.78,0.75
WINV,1.2195183949808974,0,0.8888888888888888,0.013255634728053233,51.42384787021515,0.21,0.75
ENSG,1.2194718225392358,0,0.44329896907216493,0.0026168923230455703,49.83705358310665,1.34,0.8888888888888888
IGTAU,1.2182183928166483,0,0.38095238095238093,0.0036804181051862486,49.81101548822858,0.08,0.6666666666666666
HCMT,1.2173158925946657,0,0.32608695652173914,0.048692635703786624,51.21302220675538,0.05,1.0
5333,1.2167196815941421,0,0.3373493975903614,0.0030647850921766803,49.91300624357685,10.0,0.5
OIH,1.2158979877613834,0,0.14814814814814814,0.002057357001288297,49.46442814212635,0.83,1.0
WSR,1.2158522601060537,0,0.2265625,0.002461239392927234,49.75436508632394,0.06,0.625
8139,1.2158250620686548,0,0.6363636363636364,0.0019737419838776866,47.76618234851769,15.0,0.5416666666666666
FDTX,1.2156416088617934,0,0.2916666666666667,0.03683762451096344,51.21138151448552,0.04,1.0
FWD,1.2154104479812406,0,0.4,0.01688070066640612,51.16016414517255,0.07,1.0
PWR,1.2147193569723715,0,0.2903225806451613,0.001975153425971336,48.70193712499726,0.37,1.0
DFCF,1.2146829996386048,0,0.3237410071942446,0.013348164831193459,51.426693839211325,0.05,0.5
TM,1.2145782923303534,0,0.39705882352941174,0.0024051055293670366,49.71948000855879,1.92,0.7142857142857143
D,1.2140860635326975,0,0.36027713625866054,1.2140860635326975,52.281461407143354,0.42,1.0
6262,1.2140723763537138,0,0.44680851063829785,0.002100471239366287,48.8076777539502,7.0,0.48
UGL,1.2137601089005803,0,0.5806451612903226,0.002039932956135429,49.40955270010713,0.54,1.0
4894,1.2126430735294984,0,0.3793103448275862,0.07579019209559365,51.564441138348684,76.0,0.5
3187,1.2123753160202915,0,0.30434782608695654,0.0019681417467861877,47.80710451068339,7.0,0.625
6293,1.2122371175320032,0,0.3305084745762712,0.0025307664249102366,49.68767659588442,5.0,0.56
HKD,1.2118666495660708,0,0.1111111111111111,0.003884187979378432,49.55198585608006,1.29,0.5
ZIVB,1.2115827538168114,0,0.34210526315789475,0.020193045896946857,51.15120103973952,0.12,1.0
4543,1.2112125323087233,0,0.4883720930232558,0.0024718623108341293,49.66598545914297,43.0,0.6923076923076923
UDR,1.209807282884559,0,0.2777777777777778,0.004653104934171381,50.3555007880788,0.26,0.8333333333333334
TYG,1.2096130168627763,0,0.34615384615384615,0.0019668504339232134,48.70193712499726,0.16,0.5
9735,1.208619990100857,0,0.32098765432098764,0.002830491780095684,49.86045825793387,32.0,0.6
GFI,1.2082037674169244,0,0.46153846153846156,0.002030594567087268,49.40955270010713,0.18,1.0
KRBN,1.2075056882870538,0,0.5,0.001950736168476662,48.59962539179216,0.21,0.5
7602,1.2074517203331983,0,0.296,0.004488668105327874,50.29046387169117,5.0,0.6
NVDY,1.2073047094561555,0,0.42105263157894735,0.12073047094561555,51.978274418494244,0.28,1.0
CCOR,1.2071084101219776,0,0.28125,0.0021029763242543164,49.53171241738792,0.03,0.5555555555555556
ALNY,1.207075776571058,0,0.09090909090909091,0.0020286987841530387,49.40955270010713,0.06,1.0
BOAT,1.2065203049086575,0,0.42857142857142855,0.0023427578736090436,48.83389904546486,0.64,0.6666666666666666
NDAQ,1.2050503726214232,0,0.08064516129032258,0.0026484623574097215,49.86045825793387,0.03,0.6666666666666666
SPY,1.2035112490624873,0,0.09090909090909091,0.0045244783799341624,50.340379659582325,0.32,0.7142857142857143
4502,1.202826543989292,0,0.45714285714285713,0.0025429736659393068,49.72135800732767,18.0,0.6923076923076923
CGGO,1.2017779486525422,0,0.3645320197044335,0.01320635108409387,51.426693839211325,0.12,1.0
LLYVK,1.2016121900622476,0,0.17391304347826086,0.4005373966874159,50.698090962577844,0.03,1.0
6358,1.2015547130479451,0,0.24074074074074073,0.002078814382435891,48.8076777539502,5.0,0.6
3397,1.2014493318677604,0,0.5116279069767442,0.0021041144165810165,48.874620332059926,39.0,0.625
VFH,1.2011047357504263,0,0.11702127659574468,0.002729783490341878,49.89059868005855,0.1,0.7
CGMS,1.2008027718318661,0,0.4411764705882353,0.013195634855295232,51.426693839211325,0.21,0.75
FLR,1.200028600478802,0,0.18421052631578946,0.0019608310465339903,48.81166590210189,0.08,1.0
AU,1.1998650488997178,0,0.5,0.0020165799141171727,49.40955270010713,0.3,1.0
BSCR,1.1993989524795876,0,0.4511784511784512,0.013180208269006457,51.426693839211325,0.03,0.5
ULTR,1.19903961048143,0,0.4296875,0.021800720190571454,51.58986023770601,0.03,1.0
USHY,1.1983443935950369,0,0.247557003257329,0.005210193015630595,50.457449224944966,0.05,0.8
DIAL,1.197922660448845,0,0.36942675159235666,0.013163985279657639,51.426693839211325,0.04,0.5
CCTS,1.197809558164106,0,0.5,0.005011755473489983,50.067369668560346,0.03,0.75
WH,1.1972823709654774,0,0.32592592592592595,0.0025915202834750593,49.843864818024386,0.64,0.75
TNET,1.196872778340413,0,0.44,0.0026247210051324847,49.85880748228821,0.81,0.6666666666666666
SPMB,1.1961747184045115,0,0.37542662116040953,0.013144777125324303,51.426693839211325,0.04,0.5
FLEX,1.1948451990617976,0,0.5,0.001958762621412783,48.83389904546486,0.2,0.6666666666666666
