Symbol,Balabce,Period
6638,1.3980125406760138,37
4935,1.3979591836734695,4
PAA,1.3978669499954068,279
SILX,1.3977900836309174,2
BXC,1.3975874364029237,17
IEZ,1.397546992715951,25
MXL,1.3973523980151143,11
7096,1.397291196388262,8
6088,1.397280233122875,6
PRDO,1.397246797595428,10
DUSL,1.3971690563579424,10
3323,1.3970588235294117,50
7357,1.3970588235294117,2
4664,1.3969631236442517,217
DO,1.3968254754627367,7
2325,1.396817248459959,284
AKO.B,1.3967537924247475,75
6836,1.3967479674796748,4
TDCX,1.396654688198058,33
6336,1.396648007160447,10
SXC,1.3966308717510358,37
CRUS,1.3966092328400248,8
9810,1.3963963963963963,82
6189,1.3961937716262975,57
ANGH,1.3961885359550035,2
S,1.3961241437101892,6
WISH,1.3960396139324833,13
COOK,1.3959730942235018,6
6046,1.3958333333333333,12
VERY,1.3957894977770353,2
3632,1.3957746478873239,17
6342,1.3957597173144876,4
METV,1.3957503235115225,83
DRIO,1.3956988468847205,15
7305,1.3956876456876457,10
GEVO,1.395622875756708,9
9336,1.3955922865013775,17
ON,1.3955108924962778,204
STEP,1.395458763849246,27
SLGL,1.3953487753158935,11
PAGP,1.3953485303564466,371
7606,1.395040369088812,24
6090,1.395,48
TRIP,1.3949923179753918,3
6369,1.394941634241245,143
WINT,1.394736842105263,4
MCRI,1.3946562166291072,14
3845,1.3945578231292517,2
7278,1.3945121951219512,51
PACW,1.3945111871069773,11
6838,1.3944687045123727,14
CMG,1.3944684450511153,22
2700,1.3944444444444444,61
MYTE,1.3943925553507681,10
GNK,1.3943411466644569,5
NOVA,1.3943111865303957,9
ULCC,1.3941605498255543,9
7981,1.3941267387944358,53
7552,1.394059405940594,212
AFMD,1.3939393851820538,9
3771,1.3938931297709924,181
BSX,1.3938926865100092,86
SNDA,1.393786384064017,7
MEG,1.3936758650127867,29
JELD,1.3936170779401345,124
BITO,1.3935910207560345,27
CLAR,1.3935458109632346,9
3153,1.3934760448521917,170
TFII,1.3934755577327889,8
CLPS,1.3934426293581987,3
TDG,1.393397624867788,85
GES,1.3933500419790215,34
WUGI,1.3933429543542661,102
JSPR,1.3933332761128743,2
DASH,1.3932715494654029,45
BRZU,1.393265368003987,43
NKEQ,1.3932119230132194,11
AIT,1.3931261264542987,283
GEL,1.3930704906614546,15
AXR,1.3930435180664062,7
LYEL,1.3930131486286872,41
1959,1.393005540166205,187
WMG,1.3929489308943592,21
VIOT,1.3928571352545094,5
8167,1.392554991539763,141
PLMR,1.392528027446735,27
9326,1.3923840373991094,8
CAL,1.3923630477215048,3
9928,1.3923578751164958,7
MINM,1.392156830007884,7
SG,1.3918918997288794,25
FF,1.3914246740079363,13
4091,1.3914017017465294,57
ORTX,1.3913043974027302,5
6844,1.3911174785100286,10
QCOM,1.3911019891706398,11
8007,1.3908730158730158,167
HSDT,1.390870268657955,6
CRMD,1.3908451292467996,4
CC,1.3907573617465772,29
CORN,1.3907480636468732,56
FL,1.3906615026255358,14
ECPG,1.390621672611567,46
KRBP,1.3904761662558904,3
AKLI,1.3904109029793177,4
FRD,1.390402102981735,12
4578,1.390347586896724,9
7236,1.390332640102894,3
9435,1.3903225806451613,202
9044,1.3902019767941556,227
BRP,1.3901328477351664,61
6250,1.390026714158504,67
DLTR,1.3899003428123753,15
MWA,1.3898756039443156,85
7860,1.3897569444444444,15
INVE,1.389515216266351,2
XOP,1.3894736842105264,101
4752,1.3894039735099337,251
WLMS,1.3892616912709839,4
9616,1.3892365456821025,158
3962,1.3892128279883382,25
7435,1.389041095890411,133
BASE,1.389012448281566,4
OPHC,1.388888899401172,33
5011,1.3888888888888888,43
7241,1.3888888888888888,63
3673,1.3888888888888888,86
4389,1.3888888888888888,42
6131,1.3888888888888888,4
8795,1.3887733887733889,26
XME,1.3885714285714286,15
LAZY,1.3885617958079879,12
4373,1.3884928716904277,209
DSGR,1.3884505111085617,11
9507,1.3883590805246318,111
SOHOO,1.388268207321342,247
IVAC,1.388235305117351,21
7636,1.388235294117647,16
SNPS,1.388088370012389,85
SWX,1.3880812619973408,22
PSIL,1.3880596775922571,18
GNRC,1.3880026359695836,16
TREX,1.3876238023708696,12
CUE,1.3875739344453326,4
CMTG,1.3875100273244112,9
CTRN,1.3874125487352011,34
BIGC,1.3873979891158716,7
SPIR,1.387387335140804,5
9692,1.3872919818456884,319
BKE,1.3870967401119139,60
CRD.B,1.3869918049914383,40
URBN,1.3868612265930087,152
2332,1.3868512110726643,4
EZPW,1.3868471896491106,10
9307,1.3868044598552705,35
RUSHB,1.3867712950507567,349
MFG,1.3866666158040364,40
EJH,1.3864407296908103,3
OABI,1.3863636763874168,9
SOL,1.3862927589975902,5
NAMS,1.3859999656677247,2
BSET,1.3858759784134165,2
4238,1.3854251701306253,4
PET,1.3852678180368125,7
6840,1.3852242744063326,251
6804,1.3851063829787233,9
6488,1.385036496350365,248
4058,1.3850187265917604,74
3064,1.384935064935065,9
PEO,1.3848024433661883,86
7997,1.384742951907131,4
5216,1.3846153846153846,2
RVMD,1.3845745607974502,5
LFVN,1.3844086171395655,18
UDOW,1.3843050177297898,12
ONTO,1.3841059602649006,127
ESTC,1.3840940946691176,12
5969,1.3840236686390532,26
CSWI,1.3839668926544997,175
SCSC,1.3839008556643455,9
NOW,1.383708033104182,118
2489,1.3836978131212723,20
VIRT,1.3836683610870437,66
4312,1.383601756954612,108
ALB,1.3835428512876835,23
MODV,1.383539023477005,4
TELA,1.3834227865032056,27
9425,1.383378016085791,3
DALN,1.3833779681035572,4
CTKB,1.3832852862250584,77
HALO,1.3831594580519366,24
9467,1.3831168831168832,2
STM,1.3830486572686957,160
3964,1.3830242662306997,42
MIND,1.3829786761846408,14
3916,1.3829113924050633,88
6201,1.3827586206896552,8
6567,1.3824884792626728,2
6698,1.3824503311258278,18
3926,1.3824343015214384,3
7567,1.3824175824175824,2
5233,1.3824101068999028,165
POWW,1.3823528463040282,3
1976,1.3820224719101124,260
ADPT,1.3819163268531527,29
HUN,1.3818950247363186,74
ANSS,1.3818654933683514,89
BFI,1.3816794059846342,5
PXI,1.3816325907804528,19
OMC,1.3814857901535909,119
ALBT,1.3814655241072533,2
AEO,1.3813405844831488,48
2875,1.3812423873325212,28
XNTK,1.3811949694416965,94
IPG,1.381154697733586,139
KLNE,1.381152487372688,9
GBR,1.3811474616922912,4
4880,1.3810764312744142,13
7094,1.380984265148979,23
3542,1.380952380952381,5
HSBC,1.3808429427329374,90
UDMY,1.380687024468962,19
4743,1.3806532663316582,110
3076,1.380503144654088,9
3134,1.3804878048780487,88
5729,1.3803338749896414,36
KTOS,1.3802817752734498,68
OB,1.3801653087973695,21
5411,1.3801214045812817,23
IWFL,1.380067099730594,53
3038,1.3799856739521927,11
BECN,1.3798854066790665,160
ARES,1.3798739592696871,38
CWH,1.379730301398421,15
9213,1.379690949227373,3
6203,1.3794520547945206,3
2929,1.3793843951324267,112
SPCB,1.3793102994685238,2
UVIX,1.3792453022123132,3
GPI,1.379195796466278,92
PLCE,1.379149503581786,2
SLB,1.379052507509045,78
1723,1.3790322580645162,94
JD,1.3789775687045465,8
AIQ,1.3789575508566672,80
ETN,1.378954517390301,149
FBGX,1.3786282312078666,53
HWM,1.3783173322111792,251
9361,1.378294573643411,38
WSO.B,1.3781822493830385,63
5029,1.3778877887788779,36
PTLO,1.3778858788984192,22
HMY,1.377840889463863,20
2164,1.3777777777777778,5
CARA,1.3777444784924562,3
STLA,1.3777112855451137,152
TIMB,1.377657618001749,41
4093,1.3776224362308003,2
ARKF,1.377587360582143,8
WSC,1.3774903532561593,30
DXPE,1.3773946451151378,12
JWN,1.37726432044571,8
CMMB,1.3772241866065773,2
6548,1.3771929824561404,9
ZG,1.376968564666316,3
2708,1.376923076923077,19
6472,1.3768115942028984,9
INSG,1.3768115925336513,11
ASM,1.3768115816835444,9
HYFM,1.3768115751734806,2
Z,1.3768023864531675,3
8919,1.376729142228081,42
ACB,1.3767277107889213,3
7347,1.3767123287671232,273
KGC,1.3766937793770682,4
PH,1.3766732925814864,136
4934,1.376543209876543,14
EXLS,1.3765353307848163,228
8622,1.3761467889908257,15
ICU,1.376146746849676,2
6877,1.3759625041848007,89
BIS,1.3759239034382122,145
LU,1.375796171250749,9
1435,1.3757575757575757,33
9726,1.3757062146892656,2
3549,1.3756906077348066,40
1720,1.375643186330992,14
VALE,1.3755759694771181,31
8088,1.3755027422303474,211
YCBD,1.3754647570384924,6
4875,1.3754512635379061,13
AVIR,1.3753665510767745,5
FN,1.3752664797763303,11
BAP,1.3752327758412501,30
FDS,1.3752281415068872,50
MSCI,1.3750516281878098,22
UAMY,1.3750000232830648,6
MTEM,1.3750000093132255,8
BIOX,1.375,6
9365,1.375,6
6786,1.375,3
MBC,1.3749999704927498,20
UPV,1.3749999499120655,40
SKIL,1.374999925494197,6
SOXX,1.3749661111023377,149
ZI,1.3749440276392306,32
NE,1.3748221441541768,264
5631,1.3746018482474733,37
COHU,1.3745785794844139,192
5033,1.37444279346211,21
9302,1.3743356112376615,175
IGM,1.3742867192912647,61
9986,1.3742487603576408,25
SRDX,1.3742465711619756,4
API,1.37421377164164,13
MOG.A,1.3741577897162096,227
PFES,1.3741521315455092,16
VSAT,1.3740513318732155,19
9504,1.3740298143073695,11
TMF,1.3738062482452003,9
TAIT,1.3736982019294004,13
RAYA,1.373684172551057,5
7167,1.3734939759036144,213
CTOS,1.373307504808031,5
6517,1.3732057416267942,60
6664,1.373134328358209,3
FNKO,1.3730853084598942,42
SOXQ,1.3729295495073435,121
MMSI,1.3728981040023822,135
5344,1.3728962860412242,28
ARC,1.3727379442677465,69
GLDD,1.3724771157527929,22
7792,1.3724550898203594,27
WAL,1.3724387331736843,5
VNRX,1.3724137545482453,2
MOG.B,1.3724126794888716,283
6200,1.372310570626754,102
9232,1.372251705837756,108
9824,1.3721374045801527,322
GASS,1.3720930490447363,5
RSVR,1.372007374730352,2
KEQU,1.3718411174501186,9
6501,1.371626831148805,413
TAOP,1.371621584613625,3
NWFL,1.3716000366210936,33
EDF,1.3715846620771743,39
ACA,1.3715715430937454,7
NKTX,1.3714286259242467,10
BWET,1.3714005425333446,2
ACDC,1.3713818319360171,12
SARK,1.371209035586831,15
6737,1.3711790393013101,32
WDAY,1.3711467205973618,180
KRT,1.3710645207136058,23
STN,1.3707988394476498,155
3116,1.3707865168539326,73
RAD,1.3707572074622651,5
EWV,1.3706766376541735,66
VLN,1.3706623613938205,2
TLK,1.3705161030347541,61
WTTR,1.3703703988093967,37
FTK,1.370370383997404,2
CHCI,1.3702969930555515,2
ZIP,1.3701623056010566,6
2982,1.37012987012987,47
PDCE,1.3701030298606636,106
CANO,1.3700981022348235,2
MOVE,1.3700000445048015,2
STXS,1.3700000217982702,8
WVVIP,1.3698629779067633,30
4588,1.3698175787728026,15
FAZ,1.3696449786888227,18
NVGS,1.369495104762297,48
CRAI,1.3694896430523031,10
AZEK,1.3694632597849516,166
AHCO,1.3693981783843547,29
DRI,1.3693881586073917,99
2791,1.3689700130378097,3
COUR,1.3689235964514046,5
TZA,1.3688948452981595,4
FSM,1.3688211969518684,52
4433,1.3687331962007956,6
GGG,1.3687090813267075,124
EPOL,1.3686956322711448,30
5724,1.3686671862821511,13
4598,1.3686087990487514,13
7504,1.3685583822570124,140
LGO,1.3684210928322316,2
5009,1.3682170542635659,227
SBLK,1.3682027414839524,5
WFCF,1.3680494355140238,9
CASS,1.3679060575621493,39
ASMB,1.3677419037278054,2
MTEK,1.3677419037278054,6
4203,1.367710843373494,42
SRTY,1.367662523865322,4
7199,1.3674776355770608,29
AGM,1.3674033341297598,159
FAZE,1.3673469462229875,2
CARG,1.3671437293449689,110
9341,1.3670886075949367,18
ADUS,1.367081962810897,4
TSE,1.3669977544444536,11
4171,1.3669790915645277,18
TSBK,1.366946785125306,26
9240,1.3668341708542713,15
6199,1.3667247386759582,145
BPMC,1.3666964007830078,33
RBBN,1.3666666637232274,19
KIQ,1.3666666004392862,3
IR,1.366634227388143,150
MTRN,1.3666209277595103,124
MYE,1.3666072551553095,11
PLOW,1.3665729913803646,8
PCOR,1.3664977235508078,12
AIR,1.3664366254539,318
6943,1.3664302600472813,67
TSQ,1.3664215474301047,203
HES,1.3664189342099995,105
TROX,1.3664162623659741,17
ALLY,1.3663045178700826,13
ELP,1.366300357160177,32
4966,1.3662207357859533,364
MCBS,1.365938483743025,54
LOPE,1.3659197337358258,11
RPT,1.3659147244240097,10
VR,1.36589306681371,73
TMO,1.3658045884518388,36
FLXS,1.3657407258483396,10
CNXA,1.3656509616623573,3
MEDP,1.365601598583972,2
1433,1.3655793025871765,37
6367,1.3654491058963552,12
IXHL,1.3651685987724658,3
3374,1.3651137594799567,9
ACHC,1.3650872573132786,129
4053,1.3650793650793651,4
INTU,1.3650635345853723,17
FRGI,1.3649999300638835,8
7676,1.364937388193202,8
NEN,1.3648550889106343,12
7459,1.3646855164454703,38
7039,1.3646288209606987,2
CVGW,1.3646197573401062,12
6140,1.3645484949832776,267
6188,1.364516129032258,42
6958,1.3644067796610169,20
URA,1.3643177873459764,34
8308,1.3641866996509995,41
3484,1.3641755634638197,89
4416,1.3641509433962264,7
2175,1.3640776699029127,8
SQZ,1.364016672540675,2
NMM,1.3640090885376432,5
PHAR,1.363891960826193,18
SCC,1.3638888224162204,9
6181,1.3636363636363635,5
WWR,1.3636363354877703,2
6331,1.3635839719044296,205
PSX,1.363570068078061,12
8835,1.3635036496350366,36
VNET,1.3634452645063673,2
TECB,1.3634409116716406,61
7093,1.3632958801498127,5
3853,1.3632862644415917,2
3565,1.36328125,115
6902,1.363236337828247,58
NYCB,1.3632286707854278,5
LAD,1.363080824594166,10
8061,1.3630573248407643,31
8225,1.363036303630363,9
GILD,1.362944826717316,137
4043,1.3629441624365481,206
SNCE,1.3627451094972407,6
8179,1.362681340670335,158
CRSP,1.3624973959539137,2
EVA,1.3623852925051372,19
UCTT,1.3623343652455815,10
DAN,1.3622525989983227,9
9639,1.3621834302171092,26
HLMN,1.3620933353072278,6
3955,1.3620689655172413,80
DGLY,1.3620178956850055,8
9766,1.3620071684587813,29
MDWD,1.361963205054524,7
VWE,1.3619403001672044,13
ASTE,1.3619093275659613,3
RLGT,1.3616000366210939,10
MMP,1.3615845038023504,303
9914,1.3615520282186948,28
RWLK,1.3615384968074835,6
4022,1.3614609571788414,110
MKFG,1.3613613581362636,18
9613,1.361306825980694,39
BDRX,1.3611614679591406,2
3168,1.3611456985775863,7
MAIA,1.3610315149054992,15
ESPR,1.3610108328107346,4
ASND,1.360864928492834,3
IMAX,1.3607427428103518,18
PCSA,1.3607305667634058,6
ITB,1.3606944356215687,214
MWG,1.360683789386648,2
8698,1.360655737704918,16
6835,1.3604651162790697,2
7067,1.360323886639676,34
3284,1.3602739726027397,295
KLAC,1.3602127083588968,8
7370,1.360146252285192,8
CMC,1.360068309548905,71
WTS,1.360012515910873,153
ROK,1.359898344340334,154
XLK,1.3598461181801353,66
ESQ,1.359786188725248,35
3694,1.3597560975609757,17
AXNX,1.3597204006376231,24
5129,1.3593123209169053,12
5451,1.3592839300582849,110
PL,1.3592677832440072,5
MFA,1.3591989947150447,13
PCRX,1.3591241677712234,42
SKX,1.3590551405000117,107
NOV,1.3590472235481403,50
TIVC,1.3589743354616777,52
THRN,1.3589211530001217,11
9543,1.358918918918919,154
NEU,1.3589153076123257,133
AAME,1.358870911145434,6
4901,1.3588235294117648,18
KSET,1.3587671272896205,2
CRNX,1.3587115892421813,9
MTEX,1.3586206843632815,23
9424,1.3585858585858586,177
8275,1.3585131894484412,53
JMSB,1.358470035343276,56
LZ,1.3584182922515422,3
9248,1.3583906829010057,86
6192,1.3583815028901733,4
CDXC,1.3582090073699487,7
AMG,1.3581474530524151,35
WDC,1.3580841906490257,10
FLL,1.3580683208254842,5
PHG,1.3579507791100525,78
OMQS,1.3579048913870448,3
6694,1.357859577441144,21
8237,1.3578088578088578,225
EWW,1.3577631797752683,97
OOTO,1.3575637800126357,8
6794,1.35752688172043,132
QSI,1.3574513373788621,2
EC,1.3573513166903841,21
FDX,1.3573335845542458,91
8344,1.357308584686775,47
WPP,1.3573075361164273,51
BCRX,1.3572895870315955,34
4689,1.3571566414046643,42
USAS,1.3571428824849687,28
YVR,1.3571428343349574,9
4718,1.3570731707317074,321
3182,1.3567567567567567,4
PCB,1.3566997332906743,48
MRBK,1.3566486785563439,84
RILY,1.3565291301749236,17
NWG,1.3563636047200935,22
JAMF,1.3563077486478365,20
FTXN,1.356285857930287,89
8141,1.3562708102108767,274
TLYS,1.3561405711154233,16
RDVT,1.356132148677834,8
STRS,1.3561320470026474,37
AROC,1.3561208830216251,56
ENV,1.3560606443739678,27
9506,1.3560000375600962,10
7571,1.3559322033898304,64
GDRX,1.355780497316504,6
LMDX,1.3557692484037418,4
OCG,1.3557692484037418,6
3981,1.355721393034826,4
PZZA,1.3555696670901736,17
REW,1.3554147384427422,20
AZTA,1.355412570332219,36
GPCR,1.3553129433674453,3
TLIS,1.355263137256009,5
SSKN,1.3550724719056961,15
2927,1.3549696640023698,8
CBZ,1.3549608013618497,184
IMMP,1.3548386890028983,5
HMC,1.354671217903931,80
CASH,1.3546596421851809,53
NDRA,1.354581716448498,7
PNQI,1.3544172293210366,73
4970,1.3543543543543544,15
4406,1.3542435424354244,5
STKS,1.3542320044425078,22
FWONA,1.3541305465352662,434
HPQ,1.3541293395914604,22
WAVE,1.3541145931188003,2
4707,1.354014598540146,12
5905,1.3539982030548068,191
8697,1.3538542488818732,38
GFL,1.3537189625871837,64
KSCP,1.3537118468443416,3
4415,1.353628023352794,2
3774,1.3536121868190896,16
STX,1.3535645515516033,6
YOSH,1.3535087738561058,17
8037,1.3533906399235913,162
RBC,1.3533162977380067,9
USIO,1.353293442239707,42
CCEP,1.3531689225324108,88
REE,1.353135287886989,20
SDCI,1.3529868676549563,36
AVNW,1.3528642508415123,4
MLNK,1.352863713281419,10
IGV,1.3528495972300105,78
3085,1.3528089887640449,7
HIPO,1.3527037743719008,7
BSAC,1.3526389334783602,93
6856,1.3524834437086093,94
4361,1.352458963413685,4
1944,1.3524244553759663,29
ASAI,1.3523891172910694,37
2130,1.352318958502848,18
EKSO,1.352272799623407,13
CMTL,1.352206449760422,5
DOCS,1.352112676056338,12
AAN,1.352091860706876,18
7804,1.3520710059171597,165
4528,1.3520408163265305,85
1384,1.3519108280254777,139
DLNG,1.3518518334553573,2
ANDE,1.35181353284662,25
DRN,1.3517735135797755,38
OBT,1.351720410808115,64
IXN,1.3515932064087581,72
OESX,1.3515151826037086,5
6098,1.3515068493150686,28
CIG.C,1.351362446971498,365
5949,1.3513513513513513,39
7261,1.3513379583746283,420
AMCX,1.3512940514998704,6
9682,1.3511390416339355,69
ETSY,1.3511190486571918,39
TWN,1.3510501740608925,120
FWONK,1.3510380167586649,402
4317,1.350609756097561,196
7807,1.3505252502256262,46
MQ,1.3505245083887913,6
SHYF,1.3504770032776967,14
EQ,1.3504672725394953,6
HOOD,1.3503185363370875,8
CAT,1.350204403041896,42
5821,1.3501350135013501,7
TTC,1.3500993890268902,82
EAT,1.350022562118955,17
DSS,1.3500008737539644,10
NMRK,1.3500000635782878,77
LICN,1.350000033527612,5
FIZZ,1.3499215930071158,18
3289,1.3498432793213655,16
BOWL,1.3498098090657074,159
4331,1.3497797356828194,144
ARNC,1.3497707025707064,18
SGMO,1.349740979207367,34
SPRX,1.3497117505660723,93
MFIN,1.349662106105932,6
KARO,1.3495276931068265,10
5283,1.3494038361845515,79
BBWI,1.3493762673176293,5
7379,1.3493635077793493,12
OMCL,1.3493318464175483,67
AGQ,1.3491928204612964,28
ASNS,1.3490813500474146,2
TARA,1.3490421647384754,3
4428,1.3489583333333333,12
TDF,1.3489166825793615,28
TMST,1.3488371949751465,26
VTS,1.3488120369761976,8
2425,1.3487972508591066,13
ARVN,1.3486544983952453,4
9509,1.348558785381444,60
BBD,1.3485098980998185,23
3664,1.3484848484848484,2
CDE,1.3483870828809148,6
8129,1.3482048574445618,333
3950,1.3481953290870488,89
ICHR,1.348188353992015,12
9502,1.3481510621557828,63
4956,1.348148148148148,168
TIME,1.3481261972697796,50
HBI,1.3479729588228566,5
9055,1.347867298578199,352
9769,1.3477983407785576,177
5482,1.3477443609022557,160
SNES,1.3475177454868081,17
BPYPN,1.3474101155071152,9
FARO,1.3470483012996584,3
BWXT,1.3470469830822684,180
BLNK,1.3468275399043643,17
9381,1.3466860888565186,389
COMS,1.3466667175292968,2
4186,1.3466034755134282,108
PYPD,1.3465957985166104,12
ANIK,1.3465783891248957,27
WATT,1.3465346803432379,21
WHG,1.3465346403769827,5
2784,1.3465130759651307,33
AMZN,1.3461703091664368,66
5250,1.3460712752254187,9
LCUT,1.3460552952323899,4
6282,1.3459715639810426,44
3294,1.3459616051548944,40
NKEL,1.3458429857069252,42
3656,1.345707656612529,2
IPSC,1.345650930697209,4
CWST,1.3455734848908423,24
6573,1.3455497382198953,2
NVR,1.3454875387498237,192
PFSI,1.3454674691028579,7
4919,1.345300950369588,15
2874,1.3452655889145497,237
3580,1.3452027695351136,85
RVLV,1.3451949209189547,5
SPR,1.3451737708776432,23
3863,1.3451612903225807,109
MXCT,1.3451086194210458,2
SITE,1.345042180192148,53
KEUA,1.3450416038238022,5
9896,1.3450363196125907,49
INO,1.344827574867131,3
6376,1.3446244477172313,5
9852,1.344569288389513,141
2427,1.3445378151260505,22
9565,1.3445017182130585,11
BEKE,1.3445016457845589,3
3934,1.3445,55
SQ,1.3444717912662614,10
RCUS,1.3441352824165966,73
OPBK,1.3440860747711476,9
HYZN,1.343948932868088,12
VMEO,1.3439306485839728,11
3461,1.3438256658595642,18
AXL,1.34375,17
NANR,1.3435838291410767,18
OCTO,1.3434781732653867,4
CHDN,1.3434477734532513,121
SQFT,1.343333000967349,6
4175,1.343254920787326,8
3193,1.3431986340352875,5
VGT,1.3431112302210848,64
8366,1.3430809399477808,102
GEN,1.3429929470923117,3
5185,1.3429710867397806,264
MRAI,1.3428571720512559,2
3388,1.3426911907066796,66
6763,1.342687185486592,9
USCI,1.3426754486761492,77
ASML,1.3426049127809634,18
6988,1.3425925925925926,87
UBS,1.3425925588236034,35
DBC,1.3425791326955951,78
6392,1.342477140482128,288
FTEC,1.3423610034933227,64
BBCP,1.342237106688935,8
SBH,1.3422148652809989,35
TGI,1.3421632764037512,22
CDNA,1.3420937137418938,12
