Symbol,days,rr
2433,17,28.79999999999994
AIRS,8,29.999999999999936
KAVL,81,18.199999999999978
GRRR,55,25.49999999999995
LSEA,25,16.499999999999986
ITW,32,27.499999999999943
6481,35,29.999999999999936
9021,22,24.09999999999996
LEV,8,29.999999999999936
8088,3,29.999999999999936
7447,27,22.899999999999963
ALTR,3,17.39999999999998
4826,56,17.59999999999998
ANSS,23,26.699999999999946
4569,40,29.999999999999936
ACST,86,29.999999999999936
6961,46,29.799999999999937
6189,64,12.0
XRAY,71,18.49999999999998
AMAL,93,21.199999999999967
4617,61,26.89999999999995
BRK.A,15,29.099999999999937
AUB,39,29.999999999999936
ETON,3,12.0
EXPE,65,24.599999999999955
8877,76,23.59999999999996
4221,40,29.999999999999936
7122,87,27.799999999999944
EB,55,20.79999999999997
SOL,91,29.999999999999936
IOBT,62,29.999999999999936
7730,19,29.999999999999936
4202,21,12.2
CFBK,34,29.499999999999936
HWM,82,28.99999999999994
TSE,74,29.999999999999936
4620,85,29.999999999999936
3440,3,29.999999999999936
6291,16,19.599999999999973
5851,2,29.999999999999936
3560,11,29.999999999999936
GBDC,28,29.999999999999936
6137,26,22.79999999999996
MASI,94,29.999999999999936
7538,52,27.89999999999994
WTT,45,19.299999999999976
ADTH,28,24.999999999999954
4015,6,12.999999999999996
7446,60,17.09999999999998
1383,47,29.999999999999936
GPCR,6,29.999999999999936
MEI,29,21.099999999999966
STN,61,19.99999999999997
FHI,2,29.999999999999936
7241,52,21.599999999999966
ETD,96,29.999999999999936
GCT,5,17.59999999999998
3024,64,24.999999999999954
ITOS,96,24.899999999999956
REVG,90,29.999999999999936
GATX,74,26.19999999999995
AX,31,29.999999999999936
2933,73,29.499999999999936
NEP,97,29.999999999999936
NRBO,96,29.999999999999936
7460,3,27.499999999999943
2169,2,15.699999999999987
2454,78,29.999999999999936
9028,3,12.1
9793,3,28.499999999999943
FTS,17,28.89999999999994
CLIR,55,25.89999999999995
LMNR,2,23.19999999999996
2685,46,29.999999999999936
5035,33,29.999999999999936
5451,73,29.999999999999936
HCA,2,16.499999999999986
MFG,15,29.999999999999936
CPOP,46,29.999999999999936
BCBP,97,29.999999999999936
DC,2,15.999999999999986
3071,34,29.999999999999936
HII,22,29.999999999999936
2183,2,29.999999999999936
6457,53,22.099999999999966
6294,23,26.49999999999995
9142,34,28.59999999999994
DARE,65,29.999999999999936
2498,27,19.99999999999997
BIP,38,16.299999999999983
8336,33,29.999999999999936
IPI,45,29.999999999999936
4760,51,29.999999999999936
8008,4,26.89999999999995
7564,13,29.999999999999936
AMGN,26,26.39999999999995
SVFD,63,29.999999999999936
9882,39,29.999999999999936
ZVSA,79,29.999999999999936
VVX,28,13.799999999999994
WMG,77,29.999999999999936
9885,5,20.39999999999997
3201,6,29.999999999999936
GD,82,28.39999999999994
CW,82,21.899999999999963
8869,73,23.499999999999957
6849,47,29.399999999999938
PTVE,98,24.599999999999955
WTW,90,22.199999999999964
SLNH,92,25.99999999999995
8622,2,20.39999999999997
7914,4,29.899999999999935
6042,15,29.999999999999936
7350,22,29.999999999999936
8700,53,23.899999999999956
3198,55,29.999999999999936
VRTS,22,23.69999999999996
MCB,9,29.999999999999936
CRTO,55,29.999999999999936
CNXN,94,29.999999999999936
NVEC,2,15.499999999999988
PGEN,62,26.599999999999948
ORAN,89,29.19999999999994
2673,98,29.999999999999936
6454,62,20.19999999999997
DJCO,45,29.999999999999936
EPAC,26,29.999999999999936
SSBK,11,29.999999999999936
1861,38,29.999999999999936
9368,64,24.899999999999956
9600,21,28.69999999999994
6103,12,28.89999999999994
SDIG,9,29.999999999999936
TW,19,16.599999999999984
RAAS,24,29.999999999999936
8927,46,28.29999999999994
TRS,65,29.999999999999936
VPG,2,29.999999999999936
6644,46,17.99999999999998
4333,2,16.799999999999983
7360,92,24.399999999999956
ENSV,56,29.999999999999936
BLK,5,29.999999999999936
PAYC,47,12.1
MRBK,86,29.999999999999936
CYTH,2,29.999999999999936
SYBX,13,15.999999999999986
ZION,33,29.999999999999936
KMI,20,22.899999999999963
1866,75,25.59999999999995
WRLD,55,21.499999999999964
NABL,15,27.799999999999944
HLN,19,29.999999999999936
2292,7,29.999999999999936
YUM,82,26.19999999999995
8174,100,29.19999999999994
NWE,13,19.399999999999974
GOOGL,95,17.19999999999998
6834,2,16.799999999999983
GSK,16,29.999999999999936
6038,66,25.99999999999995
9869,16,29.999999999999936
7182,19,28.89999999999994
BC,37,29.999999999999936
2139,15,19.99999999999997
3176,2,29.499999999999936
3593,2,16.899999999999984
TCBK,58,29.999999999999936
GWAV,19,14.79999999999999
AVPT,9,29.999999999999936
GIII,74,12.1
1959,71,18.399999999999977
RSVR,2,23.09999999999996
6485,50,29.999999999999936
3891,18,20.699999999999967
DWAC,7,29.999999999999936
8168,29,12.2
8023,36,29.999999999999936
CB,2,29.999999999999936
6706,18,29.799999999999937
3106,41,18.49999999999998
GRND,29,29.999999999999936
BOKF,29,15.699999999999987
CABO,86,29.999999999999936
6737,36,29.999999999999936
6331,6,29.399999999999938
MKSI,22,29.999999999999936
OSBC,88,23.999999999999957
9001,65,29.999999999999936
7844,11,28.29999999999994
EQBK,94,29.999999999999936
LSTR,2,20.49999999999997
SYNH,43,19.89999999999997
8616,69,29.999999999999936
BKDT,52,29.999999999999936
ECL,27,18.699999999999974
LVLU,31,29.999999999999936
2749,71,29.399999999999938
ALGN,83,21.899999999999963
4725,19,12.499999999999998
VERA,95,20.39999999999997
PSMT,36,25.79999999999995
5033,39,17.59999999999998
PEP,55,27.499999999999943
8179,7,15.499999999999988
STXS,79,29.999999999999936
6543,2,29.999999999999936
RCLFU,13,22.099999999999966
4967,82,28.199999999999942
LYRA,76,29.999999999999936
MITK,97,29.499999999999936
4581,23,26.599999999999948
RPM,79,29.999999999999936
CLX,74,29.999999999999936
3191,39,29.999999999999936
ESP,46,17.59999999999998
2801,34,22.399999999999963
6664,4,12.0
NUTX,43,29.999999999999936
UPH,37,29.999999999999936
8364,9,29.999999999999936
8060,19,29.999999999999936
7875,76,29.999999999999936
IDYA,17,29.799999999999937
4691,35,16.499999999999986
RNR,61,18.599999999999977
1885,5,28.199999999999942
8343,86,29.999999999999936
CRNC,55,29.29999999999994
GHL,6,23.999999999999957
TELL,13,29.999999999999936
9505,100,29.999999999999936
6771,4,29.999999999999936
7412,23,29.999999999999936
AIP,19,28.499999999999943
BYTSU,61,12.499999999999998
THR,47,16.899999999999984
2982,3,21.199999999999967
3333,60,29.999999999999936
ATTO,89,28.89999999999994
NXPI,62,29.999999999999936
3190,46,23.09999999999996
VMAR,9,29.999999999999936
TU,7,12.499999999999998
TRIN,12,29.999999999999936
9622,7,29.999999999999936
4956,69,20.59999999999997
6143,2,29.999999999999936
ALLE,2,12.799999999999997
8279,5,29.999999999999936
BAH,100,16.099999999999987
3489,46,27.799999999999944
ROL,90,29.999999999999936
BHLB,82,29.899999999999935
CSGP,54,29.999999999999936
7717,4,24.299999999999955
NWS,7,13.199999999999996
3300,11,26.89999999999995
VC,82,13.199999999999996
2795,77,28.89999999999994
TDY,74,22.199999999999964
4440,9,29.999999999999936
7820,28,24.199999999999957
VQS,54,18.599999999999977
USDP,40,29.999999999999936
RCRT,6,29.999999999999936
SPFI,96,29.599999999999937
8151,87,14.399999999999991
4809,2,25.49999999999995
8074,49,29.999999999999936
ORI,82,13.099999999999996
AMCX,44,29.999999999999936
ZDGE,53,29.19999999999994
2445,23,26.09999999999995
4078,12,29.999999999999936
6121,87,15.299999999999988
AGRI,86,28.499999999999943
BLX,10,29.999999999999936
2340,2,14.499999999999991
BFC,16,29.999999999999936
4732,6,25.99999999999995
CCRD,25,15.699999999999987
SWI,90,18.399999999999977
4308,64,29.999999999999936
RCAT,97,29.999999999999936
2932,5,29.999999999999936
7315,2,29.999999999999936
LIFW,94,28.199999999999942
5491,77,29.999999999999936
ITP,99,29.999999999999936
NOMD,44,29.999999999999936
NATI,36,14.99999999999999
3550,29,29.999999999999936
VECO,26,25.89999999999995
SLND,46,29.999999999999936
7021,16,29.999999999999936
9229,80,29.999999999999936
ADXN,55,29.499999999999936
RLI,62,13.699999999999994
RCLF,11,29.999999999999936
CLPS,72,29.999999999999936
3662,85,27.89999999999994
BDX,50,19.599999999999973
DBGI,24,29.999999999999936
AJRD,99,15.999999999999986
PRFT,20,29.999999999999936
4716,13,24.299999999999955
LANC,2,20.39999999999997
SXT,25,29.999999999999936
4075,55,20.999999999999968
9723,48,29.999999999999936
3753,80,29.999999999999936
IMOS,2,29.999999999999936
CLVR,61,29.999999999999936
4631,48,29.999999999999936
8769,2,23.799999999999958
MLNK,25,22.99999999999996
FNKO,84,29.999999999999936
USCT,7,20.59999999999997
8708,24,27.099999999999945
TMUS,4,22.899999999999963
4593,9,29.999999999999936
RUN,51,29.999999999999936
SGH,63,21.699999999999967
KRO,63,28.59999999999994
8934,21,25.199999999999953
TRU,19,18.999999999999975
ACEL,28,29.999999999999936
NYT,60,24.599999999999955
OSIS,36,20.099999999999973
PVBC,45,25.699999999999953
GECC,95,29.999999999999936
4259,13,21.999999999999964
7413,30,29.999999999999936
8334,87,29.999999999999936
GOEV,49,29.999999999999936
MTTR,60,12.799999999999997
CNNE,64,29.999999999999936
6923,48,29.999999999999936
GLAD,62,15.899999999999986
4093,77,18.299999999999976
TSHA,52,29.999999999999936
IINN,86,25.59999999999995
3183,63,25.199999999999953
8551,2,28.59999999999994
8282,73,29.999999999999936
GEHC,2,12.0
IMNN,35,29.999999999999936
2742,23,14.099999999999993
RMNI,80,29.999999999999936
3698,26,29.999999999999936
TKR,20,29.999999999999936
BFAM,47,27.499999999999943
9351,2,14.199999999999992
4428,20,29.999999999999936
4921,96,29.999999999999936
8361,33,15.299999999999988
XELA,17,29.999999999999936
MNOV,48,12.999999999999996
TER,35,29.999999999999936
SCM,2,29.999999999999936
6755,50,17.899999999999977
ESNT,64,29.999999999999936
XYL,67,21.599999999999966
CBRE,73,28.89999999999994
KVHI,84,29.999999999999936
7618,5,29.29999999999994
6178,6,27.299999999999947
DRTS,81,28.69999999999994
SNPO,2,29.999999999999936
4019,45,29.999999999999936
7090,2,29.999999999999936
ERIE,5,20.49999999999997
AIH,53,29.999999999999936
HON,29,29.899999999999935
FIXX,94,29.999999999999936
1847,66,21.599999999999966
FTAI,19,24.699999999999953
FGH,99,29.999999999999936
7453,2,15.199999999999989
SMLR,11,29.999999999999936
DLTH,15,25.49999999999995
FMX,4,13.399999999999995
9791,8,19.299999999999976
TDG,2,19.49999999999997
ICFI,2,15.299999999999988
9850,36,29.999999999999936
EQ,66,29.999999999999936
ITRN,99,19.49999999999997
HOOK,37,29.999999999999936
NUVA,43,29.999999999999936
QTEK,64,29.999999999999936
1911,2,20.099999999999973
7256,26,23.29999999999996
8999,87,29.999999999999936
9776,68,29.999999999999936
2327,50,29.999999999999936
9326,8,29.999999999999936
9717,94,29.999999999999936
7673,2,29.999999999999936
7502,37,22.499999999999964
MMP,2,19.699999999999974
3778,99,29.999999999999936
SLF,17,26.09999999999995
MATW,2,29.399999999999938
ADI,40,29.999999999999936
JNJ,2,29.499999999999936
FFBC,93,29.999999999999936
WTFC,32,17.49999999999998
8159,76,29.999999999999936
WORX,43,29.999999999999936
KEP,28,29.999999999999936
8129,6,18.699999999999974
HIG,9,29.899999999999935
9020,36,29.999999999999936
TRI,2,29.999999999999936
CURO,80,26.299999999999947
4641,2,12.1
1929,87,25.399999999999952
HMC,17,25.89999999999995
9049,34,25.49999999999995
3168,97,29.999999999999936
5129,87,29.999999999999936
EXPD,2,18.299999999999976
IIIN,5,22.69999999999996
9629,29,19.399999999999974
NWFL,20,21.199999999999967
9075,18,29.999999999999936
BIO,48,29.999999999999936
6473,4,21.099999999999966
APMI,2,12.599999999999998
3291,21,21.899999999999963
7865,98,21.099999999999966
QLYS,88,29.999999999999936
9502,87,25.59999999999995
4968,17,29.999999999999936
ATNX,59,29.999999999999936
6926,72,29.999999999999936
7957,3,14.199999999999992
AENZ,96,29.999999999999936
EBTC,92,29.999999999999936
SOFO,68,29.999999999999936
8600,79,29.999999999999936
NUS,28,29.999999999999936
HOMB,25,19.799999999999972
4530,99,16.899999999999984
FNLC,96,25.99999999999995
RUTH,88,29.999999999999936
2207,26,29.999999999999936
MSCI,2,20.699999999999967
9052,23,15.699999999999987
FSS,2,29.999999999999936
6369,20,29.499999999999936
OZ,91,18.299999999999976
3329,2,27.999999999999943
5974,62,29.999999999999936
2503,31,29.999999999999936
AOSL,100,29.999999999999936
SLNG,33,29.999999999999936
PGR,79,29.999999999999936
SGEN,31,29.999999999999936
DRUG,2,17.899999999999977
4261,15,27.499999999999943
7611,40,13.399999999999995
TROX,68,29.999999999999936
BRKHU,15,29.999999999999936
1798,3,29.999999999999936
LFCR,10,29.999999999999936
ICU,17,29.999999999999936
4651,17,29.999999999999936
3143,21,24.699999999999953
TCBC,3,18.799999999999976
6459,87,25.99999999999995
TFX,28,16.999999999999982
PRK,29,15.899999999999986
8563,74,29.999999999999936
ATOS,68,29.999999999999936
3011,3,29.999999999999936
2961,84,22.69999999999996
9503,57,28.59999999999994
1954,2,12.599999999999998
9039,11,29.799999999999937
BCPC,2,13.099999999999996
IDXX,7,16.199999999999985
7490,69,29.999999999999936
ASTE,3,16.899999999999984
SWBI,18,12.0
6144,74,29.999999999999936
1905,94,20.099999999999973
4249,34,29.999999999999936
TJX,44,29.999999999999936
6845,11,29.999999999999936
AGRX,34,29.999999999999936
8411,30,27.699999999999946
9831,9,29.999999999999936
6810,96,18.799999999999976
4420,43,29.999999999999936
YORW,14,13.399999999999995
TCX,40,29.999999999999936
ALK,73,17.19999999999998
5759,62,29.999999999999936
7278,94,29.999999999999936
7523,4,29.999999999999936
3222,87,29.999999999999936
LCID,20,29.999999999999936
FAMI,77,23.899999999999956
3636,69,29.999999999999936
7482,10,29.099999999999937
VMEO,86,29.999999999999936
NBTB,87,29.999999999999936
GO,8,24.299999999999955
7999,2,17.49999999999998
8125,5,28.79999999999994
2590,18,29.999999999999936
5194,4,29.999999999999936
FMAO,82,29.999999999999936
6960,5,29.999999999999936
7266,33,25.09999999999995
3151,15,19.49999999999997
ANIK,12,29.999999999999936
9421,12,26.999999999999947
7345,99,29.999999999999936
RNW,15,29.999999999999936
3001,6,22.599999999999962
AY,19,29.999999999999936
9820,5,29.999999999999936
SWIM,48,29.999999999999936
3744,36,20.099999999999973
4020,29,29.999999999999936
CHD,26,29.999999999999936
NEN,16,27.999999999999943
BATRK,97,12.299999999999999
KALU,24,29.999999999999936
ENTG,22,20.19999999999997
4004,2,29.999999999999936
APM,6,29.999999999999936
6395,35,29.999999999999936
9522,7,29.999999999999936
GOOG,4,29.999999999999936
ULCC,44,29.999999999999936
BMI,36,29.999999999999936
PKI,91,29.999999999999936
8386,87,29.29999999999994
6474,19,29.999999999999936
OPBK,98,29.999999999999936
1967,26,12.699999999999998
6976,14,29.999999999999936
YELP,46,29.999999999999936
5983,11,29.399999999999938
5283,2,29.999999999999936
4752,51,12.499999999999998
4097,74,12.699999999999998
SATS,27,29.999999999999936
MDXH,6,29.999999999999936
5906,47,29.999999999999936
3352,5,29.999999999999936
INM,26,29.999999999999936
6488,36,18.199999999999978
CPAC,5,29.999999999999936
8001,87,14.499999999999991
CIGI,6,29.999999999999936
1434,41,29.999999999999936
7515,27,29.999999999999936
6287,25,29.999999999999936
AAL,86,29.29999999999994
2706,2,27.999999999999943
3544,4,12.499999999999998
MATV,32,29.999999999999936
4082,41,29.999999999999936
ENV,76,29.999999999999936
CHWY,3,29.999999999999936
BIIB,98,29.599999999999937
6330,46,29.999999999999936
2459,35,18.999999999999975
3452,100,29.999999999999936
3981,7,26.39999999999995
3817,3,29.799999999999937
3401,56,27.799999999999944
KW,21,29.999999999999936
8165,83,13.799999999999994
MVIS,21,29.999999999999936
4502,40,24.499999999999957
4430,15,16.399999999999984
QRVO,58,27.699999999999946
CMG,40,18.09999999999998
2730,77,21.899999999999963
LEDS,70,14.69999999999999
ESSA,2,29.999999999999936
STZ,2,28.499999999999943
7235,5,26.19999999999995
8892,87,19.699999999999974
4206,8,20.19999999999997
RNST,82,29.999999999999936
ALB,5,12.0
ABSI,93,29.999999999999936
RPRX,99,29.999999999999936
1805,38,26.599999999999948
GRNT,29,29.999999999999936
6668,100,29.999999999999936
MCBS,93,18.899999999999977
BMTX,7,29.999999999999936
CHCO,74,29.999999999999936
9830,89,29.999999999999936
OSTK,62,29.999999999999936
PPC,78,29.999999999999936
ENSG,2,29.999999999999936
EHAB,30,29.999999999999936
7981,6,16.999999999999982
GRMN,17,15.099999999999989
PATI,8,27.999999999999943
6402,76,26.999999999999947
7500,2,29.999999999999936
AMNB,92,29.999999999999936
GPN,13,29.999999999999936
5301,24,29.999999999999936
9099,21,29.999999999999936
5020,38,29.999999999999936
9064,4,22.899999999999963
9753,37,13.299999999999995
3733,14,29.999999999999936
SAIC,95,12.699999999999998
4912,95,12.0
4770,99,14.299999999999992
CREX,34,12.0
AEO,27,12.899999999999997
RGA,88,27.199999999999946
4245,58,29.999999999999936
4754,48,29.999999999999936
GLW,45,12.0
4410,47,29.999999999999936
ADUS,86,29.999999999999936
ADP,2,18.09999999999998
CPSH,79,29.999999999999936
5938,78,29.999999999999936
LAZY,85,29.999999999999936
8015,15,28.99999999999994
DTE,93,26.49999999999995
6715,14,29.999999999999936
CPB,99,29.999999999999936
BKI,78,29.999999999999936
4017,88,27.999999999999943
QUBT,79,29.999999999999936
HKD,78,23.59999999999996
6382,89,20.79999999999997
PLCE,30,29.999999999999936
5929,21,28.39999999999994
ASRV,89,29.999999999999936
6741,95,13.999999999999993
8802,3,16.399999999999984
TBLT,99,29.999999999999936
1879,38,14.59999999999999
2286,70,20.999999999999968
6942,67,29.999999999999936
SPGI,3,12.799999999999997
AFL,82,29.999999999999936
9070,23,29.999999999999936
DFFN,79,27.399999999999945
RMAX,4,29.999999999999936
VNT,3,23.09999999999996
IMMP,92,23.999999999999957
6505,52,29.999999999999936
4743,20,28.499999999999943
SIMO,30,12.899999999999997
8043,57,29.999999999999936
2819,61,29.999999999999936
4345,28,29.19999999999994
9012,2,29.999999999999936
CGBD,2,29.999999999999936
7921,76,29.999999999999936
CRWD,2,12.0
GIC,2,29.999999999999936
PAY,2,29.499999999999936
2894,33,29.999999999999936
CFR,11,17.69999999999998
BIOX,76,13.799999999999994
WPP,14,29.999999999999936
ADAL,2,13.799999999999994
OMC,95,12.1
7356,3,29.999999999999936
SILC,51,23.09999999999996
DD,12,28.199999999999942
NMR,25,29.999999999999936
HE,19,13.799999999999994
7476,5,29.999999999999936
9409,11,28.59999999999994
2309,100,28.499999999999943
7203,30,13.799999999999994
JGGC,5,29.099999999999937
4208,57,29.999999999999936
1711,96,23.499999999999957
FIGS,50,19.099999999999973
9311,47,29.999999999999936
3526,62,29.999999999999936
3050,60,14.69999999999999
WTRG,26,29.999999999999936
3611,74,27.399999999999945
6379,87,29.999999999999936
9656,3,29.19999999999994
LXEH,24,29.999999999999936
MLKN,91,29.999999999999936
1801,2,28.499999999999943
FULT,93,26.19999999999995
7097,58,29.999999999999936
CDW,2,29.999999999999936
BKH,2,14.399999999999991
3551,53,21.499999999999964
