,Symbol,Performance
2666,COLB,1.2157431861024024
2667,PWV,1.332893969213029
2668,VSTO,1.6311200498801737
2669,AAP,1.224952084359765
2670,HOLI,1.29494301740838
2671,SNDX,1.560389693629022
2672,PFEB,1.0910955780428413
2673,FTAI,1.5719970183994008
2674,BRO,1.4975040995193614
2675,BFAC,1.021123499760761
2676,RDY,1.0347782256976534
2677,BBUS,1.1540965133273942
2678,REPX,3.037049619043211
2679,PSC,1.4243801108242105
2680,TMHC,1.1342412597555644
2681,ESI,1.5655427966568625
2682,COKE,1.845166389569979
2683,CBTX,1.7832654804348975
2684,IMGN,1.0105708648061815
2685,AIF,1.137205925257876
2686,PRPH,9.118123774530776
2687,NZAC,1.0492449095889325
2688,FRBNU,1.0100000381469727
2689,CZFS,1.5377055429487383
2690,TRST,1.196918823439517
2691,REGL,1.3321081580841485
2692,IMAQU,1.0179640063151891
2693,RNMC,1.3381828930510944
2694,ARCK,1.0274111161048574
2695,ETV,1.1284182764740027
2696,EVX,1.4542932150876222
2697,SIGI,1.631162735299991
2698,LEGA,1.0153845762595153
2699,PHDG,1.0978372853655385
2700,COWZ,1.6384771468340371
2701,SNPE,1.187318594057476
2702,VHNA,1.0161616977021843
2703,SCI,1.6399159857050716
2704,CALX,4.266573601895476
2705,OEF,1.1437002157706626
2706,RMBL,1.833152861911672
2707,PKE,1.1039869384631285
2708,SPC,1.0284869511895705
2709,BOAT,1.0828830977149124
2710,UMPQ,1.9380216160155137
2711,AIN,1.5714597687199965
2712,HCXY,1.0419611555225865
2713,ITQ,1.0030303725052023
2714,FNWB,1.4560816899637772
2715,FFSG,1.2094780844807789
2716,AIO,1.058689170809346
2717,TGAN,1.00600004196167
2718,PTIN,1.05300588096264
2719,UAE,1.6280120541853222
2720,LGTOU,1.0009920862061037
2721,ESS,1.1577856587666635
2722,FBK,1.785189611335397
2723,VRTV,6.504989912181378
2724,JHMI,1.2849631193888855
2725,CHIU,1.0553766998820904
2726,CFFS,1.0
2727,AGNCN,1.2051959046147278
2728,SMDY,1.241417129720228
2729,AWP,1.0069562489782238
2730,AOS,1.0570659513757306
2731,SECT,1.2581753643647071
2732,LBBB,1.012084580248858
2733,PBP,1.1219303084655206
2734,WAVC,1.0124353206193883
2735,TWI,8.671428964332666
2736,OPER,1.0120151512072488
2737,MG,1.4025157058235689
2738,VABK,1.399535438452589
2739,FTRI,1.483585518151962
2740,AGNCP,1.059730010976936
2741,PNNT,2.1794872908297545
2742,WWJD,1.0820896282110783
2743,STRE,1.0153845762595153
2744,MGC,1.1521134026412625
2745,UXI,1.218330720054007
2746,MSVB,1.120597436400082
2747,AUVIP,1.0519112623799465
2748,INTE,1.0102040230458311
2749,REZI,1.6822594522761336
2750,GJT,1.1486255505107643
2751,LMAT,2.0052092694840487
2752,TGNA,2.094504973121117
2753,IVH,1.050983207720222
2754,CBSE,1.0563453117267227
2755,SRCE,1.469398199565744
2756,BYTS,1.001009104847206
2757,PDCE,4.623109331026984
2758,KCE,1.3320966159026866
2759,OUSM,1.2722708527015762
2760,RNST,1.5635075516878123
2761,PPTY,1.1439337493533417
2762,MPACU,1.0600000381469727
2763,HSY,1.8237557486606697
2764,WTT,1.2745097810055186
2765,HPS,1.1111379007425488
2766,RFAC,1.0
2767,TEL,1.452793063318368
2768,WBIY,1.435962293678402
2769,IVOG,1.1456920728577091
2770,IHIT,1.086900128341585
2771,BSCM,1.011610930305764
2772,XENE,2.722473442759908
2773,CHEF,2.422240737537905
2774,DBAW,1.0771673421882964
2775,KFRC,2.349234866310827
2776,XPL,1.5935483356172166
2777,XOUT,1.056624208582769
2778,TPLC,1.2388365921394138
2779,XFLT,1.2695207435989362
2780,RMT,1.3248342112213314
2781,ADEX,1.019587684308626
2782,EZM,1.457820908151447
2783,CURE,1.520249349670196
2784,SHYF,1.375590573520972
2785,REAX,1.7041420218515555
2786,AFG,3.021238872783361
2787,EMCG,1.002007982330598
2788,EVC,2.9657641423637315
2789,ARTNA,1.4782104716293132
2790,ATLC,2.781548111704688
2791,BLU,3.5436242792038355
2792,A,1.369378899755339
2793,INGR,1.0848955287674078
2794,HYGH,1.0900507397101051
2795,VTHR,1.16230265373674
2796,PRFT,1.951380469345152
2797,NYMTN,1.1778899247260737
2798,ISMD,1.3914728012840905
2799,WSBF,1.3911526111526875
2800,SPHQ,1.1338682274447025
2801,HCCI,1.931417301395772
2802,BSMM,1.008780580323924
2803,PSCD,1.3535063704286725
2804,KNOP,1.3405015391005566
2805,CCZ,1.0742185476807051
2806,SGLY,1.2019231210093542
2807,IPAX,1.017626965680966
2808,IUSV,1.2178564636487397
2809,OVLY,1.5614440500217976
2810,RGC,2.6499999364217124
2811,CBT,1.906603636638825
2812,SMHB,1.8016296285256568
2813,CME,1.1409510204652715
2814,CIVB,1.6272493407870343
2815,BMI,1.5184025899690512
2816,KVHI,1.2342704854068356
2817,ACI,1.750442564395468
2818,PULS,1.0176524418562134
2819,VAL,2.2255570321099847
2820,NHIC,1.015463976820011
2821,LXRX,1.269841329911459
2822,ONEV,1.315526352462408
2823,FNVT,1.0243654580531452
2824,SGHL,1.0215384654509716
2825,GFOR,1.0051546589400038
2826,WEYS,1.2146781893166112
2827,AEL,1.7022710949593358
2828,FILL,1.955369870784164
2829,MGYR,1.872916888773555
2830,DHR,1.4028105771152024
2831,HYLD,1.0298979811728588
2832,WEC,1.0880708882459245
2833,HMAC,1.0020121185722324
2834,EWX,1.10830242701579
2835,JWSM,1.0040404003428605
2836,IDOG,1.0470423397107902
2837,MJIN,2.9991085833373994
2838,TBKCP,1.213330945973436
2839,PANL,2.248196733327785
2840,SPXV,1.1426490029403398
2841,FGD,1.1862939856130983
2842,FXH,1.055536150238222
2843,GBIL,1.0012973408529169
2844,DHIL,1.815990957263052
2845,RUSHA,1.6667456054473082
2846,CZA,1.3589719684476729
2847,STK,1.2424966999130118
2848,ONBPP,1.164183522499972
2849,PCSB,1.6243508101744717
2850,IVCAU,1.003990059392558
2851,PSCE,2.762441844228188
2852,HIL,2.3546099374726124
2853,FXP,1.3368610911628909
2854,JATT,1.030769250331781
2855,FSBW,1.6716501338899004
2856,VAC,1.554413694507475
2857,MLPB,2.037132592423627
2858,TSQ,1.6537586445745869
2859,SDCI,1.9894008017307148
2860,SPDV,1.348101515529903
2861,BFH,1.0310778968314165
2862,SYLD,1.7853172104286552
2863,GVIP,1.0048566519815332
2864,TAIT,1.6002349124454005
2865,VFMO,1.2202477948995585
2866,CHAA,1.0153845762595153
2867,FOF,1.0962154017214614
2868,EWSC,1.4464499510784332
2869,LEGN,1.0310841433339009
2870,QOMOU,1.0010020269880289
2871,HONE,1.8318390357851404
2872,VCXA,1.0449321127364657
2873,MCAF,1.038865532328556
2874,DOC,1.0017275815873667
2875,LMNR,1.0614918038965246
2876,UJAN,1.0477386896830103
2877,UBP,1.8289778721046568
2878,PIN,1.402541713785147
2879,RYAM,1.1454545801336116
2880,DGII,3.221808123919006
2881,SLF,1.2013703881405104
2882,MARPS,4.892518155573155
2883,ANGO,2.0963113324451914
2884,WPCB,1.0122448860432198
2885,TIPD,1.2205148493807416
2886,AER,1.5342515982945442
2887,ARVN,1.3024005233371587
2888,SHCA,1.054450208764796
2889,CSGS,1.4431272599465064
2890,VIST,3.0885246634643533
2891,SSLY,1.32213832714497
2892,PGSS,1.0340206113603063
2893,IPWR,1.7051070986439365
2894,CWB,1.0459650838835202
2895,AXNX,1.723091991216865
2896,BCD,1.772244077221588
2897,ALX,1.0339170762407706
2898,NOVVU,1.01899995803833
2899,AVY,1.519470463455108
2900,GBDC,1.3168445085508185
2901,BOCN,1.0141556506358422
2902,USLB,1.1596307409053237
2903,BRX,1.692221247258889
2904,TTSH,2.401694632955916
2905,TGS,1.313167306889856
2906,FBIOP,1.3387092188313383
2907,FUND,1.4074248777590923
2908,CAKE,1.4288383076737
2909,ASH,1.4482263473546677
2910,FUE,2.169556860257957
2911,DPG,1.488626300050593
2912,GIWWU,1.0272727745623649
2913,VREX,1.4539201819196073
2914,ACBA,1.06974362104367
2915,ABCB,2.257292497145984
2916,ORI,1.7384557107181344
2917,AATC,1.3886042696619525
2918,AFARU,1.012036096524082
2919,COGT,1.1692789818704723
2920,AIV,2.0284445552909625
2921,GRX,1.0885309287785263
2922,GBL,1.618306627826452
2923,GVA,1.5576940452962158
2924,OVS,1.3303148439085122
2925,CASY,1.3571031649938687
2926,TMDX,2.3878720121022803
2927,HE,1.0488702832201464
2928,DNZ,1.008171595916014
2929,ALDX,1.0532544323046913
2930,DALI,1.3847693998630473
2931,EYLD,1.0142325318676435
2932,ZIONO,1.10146280139339
2933,CORT,1.5316606774323622
2934,PBAX,1.0100000381469727
2935,LAZY,1.6483517328053618
2936,AMR,10.583599868050358
2937,GYLD,1.18823392145928
2938,PTNR,1.9177718980509504
2939,BSGA,1.0289999961853027
2940,KACL,1.027550969268819
2941,CLMT,5.693333519829644
2942,IMMP,1.4181817354249575
2943,IWV,1.164592182521478
2944,MWA,1.1889307309352986
2945,ACA,1.5256727458649264
2946,GSLC,1.147508956026228
2947,ADOC,1.044670006430766
2948,ICMB,1.2246995417743054
2949,SWSS,1.0236382843506056
2950,HCA,1.9958796304672903
2951,CNXC,1.4041421499921931
2952,HRMY,1.1075268581290394
2953,SMTI,1.6048648937328442
2954,DJCB,1.737824705986536
2955,DKL,2.78475672507841
2956,AXR,2.374736785888672
2957,SNFCA,1.219664688526497
2958,IQMD,1.0212981790526494
2959,DPCSU,1.0079443819394724
2960,CAAP,2.813559390525306
2961,AEAC,1.0173824213635534
2962,NOVZ,1.1240304502340444
2963,PID,1.3623216977617505
2964,MBINM,1.0141129190418157
2965,FATBP,1.123019819646851
2966,OSBC,1.9076467874663725
2967,SANB,1.0227273121353038
2968,FTSL,1.0546779719252883
2969,SVNAU,1.0069514052254156
2970,IBRN,1.0128582869548022
2971,CRWS,1.4894887520872089
2972,XYLG,1.0539427840161393
2973,VIASP,1.3579060225610653
2974,VOT,1.0145357932696817
2975,AJRD,1.2465933388617072
2976,SIBN,1.1156549207706858
2977,TECTP,1.6230108801131844
2978,MNTK,1.3415385026198168
2979,FIAC,1.027692354642428
2980,CARE,2.357247519958044
2981,RLY,1.4073525300878849
2982,MNSB,1.814358178320281
2983,NURE,1.40311909897486
2984,AZAO,1.0667332055064482
2985,IOR,1.0425354661065414
2986,THFF,1.470923977728196
2987,BOAS,1.0343392232565547
2988,GLEEU,1.0140000343322757
2989,DIG,4.09735041635016
2990,KMF,1.9656176359150488
2991,MAAQ,1.02448977208644
2992,YTRA,3.013513500451868
2993,FGBI,2.114895354258361
2994,GSM,11.000000682969905
2995,GFLU,1.29303361656077
2996,PFGC,1.6982996918979694
2997,BGX,1.0797701652985516
2998,FLGB,1.0730566247557882
2999,DJUN,1.022585829269247
3000,PCCTU,1.0079286345387752
3001,MYE,1.273386840913353
3002,PTWOU,1.0109780091468974
3003,GJO,1.1068280861381992
3004,CBAY,1.057401830968283
3005,SPT,2.083075937293604
3006,EEX,1.402489624093057
3007,TWND,1.027550969268819
3008,TTP,2.157264277128256
3009,VMOT,1.1140921365293432
3010,ACWV,1.0386550642849934
3011,TPGY,1.026639367088583
3012,DXPE,1.343927308587236
3013,PCM,1.021617274540625
3014,FCO,1.0025307913795831
3015,VFMF,1.3630755842974351
3016,ARMR,1.1289098222671905
3017,DUET,1.0020242412811438
3018,SEM,1.6554586479241975
3019,HTIA,1.3359044704863376
3020,LAD,1.359829076052801
3021,HUGS,1.0
3022,XSHD,1.1468584561387145
3023,HTAQ,1.0357142266309656
3024,SMCI,1.982361351103121
3025,PGNY,1.4134249559043826
3026,SNX,1.3846054110138477
3027,MMP,1.4464267316879762
3028,OIH,1.9176319337835848
3029,MYRG,2.9197106140729203
3030,STLV,1.2879286761555624
3031,AACIU,1.0198979276560194
3032,WAB,1.451043045993054
3033,SLVM,1.3595612959268997
3034,FBNC,1.8506128309069985
3035,BKSC,1.0906407440102874
3036,CTDD,1.0730951293201902
3037,DVY,1.4988552149269796
3038,ODP,1.7452831475230983
3039,EFSC,1.697553186514429
3040,EXR,1.936840043180266
3041,BBAX,1.0224380847672656
3042,MTBCO,1.0693656412792767
3043,PNBK,1.5791725154608152
3044,TAGS,1.7704954446843355
3045,ETO,1.1466962061618815
3046,ISCF,1.009197967976238
3047,IR,1.5575226969689246
3048,BBSI,1.5811933287008173
3049,PWUPU,1.0129739675476637
3050,USLM,1.2479483297175251
3051,BANX,1.2292206059331376
3052,PSAG,1.0061538891914563
3053,VONG,1.061794418651409
3054,VAW,1.2736291306371763
3055,MUR,3.1077474121852804
3056,QNST,1.0334645824502149
3057,ALNY,1.270857166108631
3058,TD,1.5350853747310471
3059,DGICB,1.3690591916350363
3060,FMC,1.1254697257496349
3061,SZZLU,1.0
3062,PLAB,1.2892415951354874
3063,RNLC,1.2385450237598654
3064,LBAI,1.7497355465192954
3065,INSP,1.876931165261244
3066,HGV,1.668696139897787
3067,EVF,1.1530072320638305
3068,EAOA,1.025611012424752
3069,DEX,1.0090465994467264
3070,MSBIP,1.0078895010880164
3071,PCX,1.020161270940217
3072,BUFF,1.1305325517414244
3073,FGB,1.1652531454499373
3074,TMPMU,1.0079920001874956
3075,SFY,1.1375626466020508
3076,QWLD,1.0981674238885069
3077,TAC,1.5216297801308332
3078,NRG,1.2840198039597268
3079,AJX,1.1247399552650164
3080,CSML,1.421803373852256
3081,EP,13.149999618530272
3082,CINC,1.5628571283249628
3083,OCTZ,1.1105193817630197
3084,ESRT,1.058195460912533
3085,CPSH,1.0603772987373892
3086,LFEQ,1.1617585968448276
3087,VLT,1.007664341935436
3088,WELL,1.4138772223203302
3089,CFBK,2.0527021584877887
3090,MBINO,1.1870473214052732
3091,UFPT,1.9760589100275
3092,LSPR,1.0142131354544728
3093,BBCP,2.142857086279407
3094,WSO,1.48639708109901
3095,TPHD,1.3826549403540411
3096,WIL,1.1691243227503827
3097,PALL,1.0865204184513155
3098,FDD,1.0030714332610848
3099,NVMI,1.733035370504594
3100,EW,1.2103413112121484
3101,PSTG,1.5738931454779492
3102,GSBC,1.7065700029190671
3103,TLGYU,1.0059524226260748
3104,GUT,1.115129708837486
3105,EDOW,1.1227333021863477
3106,BH,1.9060180637389668
3107,BHACU,1.001005048148094
3108,FMAO,1.4497010931905951
3109,BKH,1.2841625777362506
3110,KKR,1.2690487240266832
3111,RMD,1.14516972425828
3112,FTV,1.043352267046214
3113,HIFS,1.5855607113675425
3114,NAZ,1.0004888974366084
3115,DIT,3.9308813404553975
3116,RHP,2.396332420918428
3117,STIM,1.7666667505546874
3118,XHR,1.6280239690844611
3119,BPYPO,1.159180061645779
3120,INBKZ,1.2001335057249216
3121,ACM,1.9511017404158613
3122,FWRD,1.9710302655907883
3123,PLXS,1.2937351826799215
3124,SCHK,1.1577084836608862
3125,ISCV,1.4961554943296782
3126,EUCRU,1.00703524118999
3127,MDYG,1.1478704873235022
3128,BMRC,1.0721124436920146
3129,RJN,2.67605638532406
3130,WBIG,1.1114518350502018
3131,MTZ,1.701500549819313
3132,JHML,1.202551433165601
3133,RENE,1.0161616977021843
3134,TNET,1.2069141373744865
3135,GAQ,1.021516396846543
3136,FPAY,1.1481481535989615
3137,FRA,1.1505809522133088
3138,OCC,1.4197530670390837
3139,CII,1.2813521884734216
3140,DRAYU,1.0006999969482422
3141,ACEV,1.047497462145023
3142,BCOW,1.4037332217059844
3143,CEN,2.3612449986998394
3144,TRIN,1.084400950184197
3145,AVACU,1.002988021223623
3146,ITRN,1.671611516112524
3147,LSI,1.8714176232614308
3148,ROK,1.053712788435396
3149,KROS,1.1334739526506286
3150,SPYC,1.059795556840146
3151,DEM,1.01412476379549
3152,BKLC,1.1374375595111332
3153,HROWL,1.083370800792562
3154,DHBC,1.0144330253686222
3155,IIIN,1.6268762400137569
3156,CTR,2.6895146062584487
3157,MUSA,2.46856987719462
3158,TDIV,1.078351139060402
3159,SDG,1.0009546124614257
3160,GDSTU,1.003492998584146
3161,PRIM,1.0937286704942948
3162,KRNY,1.5282480931264035
3163,JAZZ,1.25971076799545
3164,IPVI,1.0139032161021082
3165,BLD,1.4029800175466336
3166,PNFPP,1.1350143679004543
3167,CNO,1.3456711761046862
3168,RFDA,1.1919600697940664
3169,UMDD,1.5372261172870554
3170,VPG,1.2932692848751166
3171,BRD,1.021938790653408
3172,SSB,1.908640738648304
3173,FBZ,1.0208497683173643
3174,NXGN,1.7084943387552542
3175,SCKT,1.5035460537201035
3176,CPHC,2.139660673051805
3177,PONO,1.901305919942068
3178,SKGRU,1.0090452416395108
3179,CIX,1.4330572440007168
3180,PTC,1.230588217342601
3181,LSAK,1.113924014341028
3182,MPWR,1.466080985736233
3183,DGZ,1.0843587018368026
3184,CFR,2.1275599406985046
3185,PTLC,1.3808600383874654
3186,ACVF,1.1299401778705602
3187,ACRS,8.372340325021593
3188,GVCIU,1.0069375315922335
3189,RJA,1.801980205498867
3190,ROSS,1.0174640878947003
3191,DWACU,1.8758159452440093
3192,SAR,1.5643609288301512
3193,GFL,1.3552252673999925
3194,MNTX,1.2733333375718858
3195,ANAB,1.1267668249384155
3196,DSTL,1.2530020339375836
3197,PXS,1.2833333015441897
3198,FDP,1.0739951280359257
3199,RFFC,1.1653626935054509
3200,WHF,1.4231225755323875
3201,CIGI,1.713016295648306
3202,IGTA,1.017948737511268
3203,FNLC,1.5589273591402084
3204,QCRH,1.9122020815887084
3205,ZTEK,3.387754967986224
3206,FRAF,1.4271521814255996
3207,WLMS,1.1746031986312502
3208,SOR,1.214274824853813
3209,BYNOU,1.008024064349388
3210,OSG,1.4776119615432015
3211,EMO,2.8366364164285494
3212,NULC,1.119262197301163
3213,RHCB,1.0092035639431685
3214,IXJ,1.112544753986322
3215,DLB,1.0199145311384004
3216,CSTM,1.313471582759075
3217,MBAC,1.001030552123896
3218,KIE,1.4468310146573964
3219,IXAQ,1.0040404003428605
3220,CBLS,1.0615877021537896
3221,CVR,1.312140200590073
3222,HVT,2.134320339403815
3223,USDP,1.6275656616203138
3224,KALU,1.003025878395961
3225,CAE,1.0105471223867784
3226,IYG,1.2596583592768322
3227,BPYPP,1.1767089582599572
3228,MEACU,1.0030303725052023
3229,RAM,1.0533333802834537
3230,TPOR,1.7293640326689406
3231,XJH,1.218550831955399
3232,IRAAW,1.0
3233,IBIT,1.0725218773264809
3234,ROAD,1.663284640510149
3235,PNRG,1.083650240537282
3236,SD,13.047999572753906
3237,DDS,12.867549245054766
3238,TRMB,1.2757404628535118
3239,SBT,1.911252064814488
3240,EWMC,1.3476629883387627
3241,HXL,1.2524220222492235
3242,IOAC,1.0263158123350435
3243,WWAC,1.0309278553230807
3244,SRLN,1.0476437351623245
3245,ROL,1.1650179636165705
3246,GAZ,2.1399018633428515
3247,FIX,2.619425537900981
3248,RLGT,1.4552429494414207
3249,JO,2.0271074279280734
3250,BCI,1.6664451155769031
3251,ERESU,1.0140562593159186
3252,OCIO,1.0754493206449354
3253,DCRD,1.027607409523072
3254,XELB,1.2025236417963252
3255,WTFCM,1.1024381435210395
3256,LMST,1.8533355631968889
3257,TX,2.149033938830722
3258,CLTL,1.000984970539214
3259,JMACU,1.033792078989158
3260,AFSM,1.2629680391891005
3261,FDMO,1.101526674958774
3262,ASGN,1.41890414029126
3263,DLS,1.0018066139349466
3264,BWACU,1.0399999618530271
3265,DTST,14.571428236912707
3266,OUSA,1.148139758917744
3267,STGW,3.1447962395025706
3268,LANDM,1.0507995502029972
3269,MCHX,1.0120481815232922
3270,ICL,3.0095242166754987
3271,FRLAU,1.0169491606001857
3272,MEOA,1.0221774461025004
3273,TGVC,1.0132383012709705
3274,WRK,1.227312928727878
3275,BUL,1.2178595867491124
3276,RBA,1.5688832901195076
3277,UNMA,1.1301354414490767
3278,IDA,1.206045973496852
3279,ATAKU,1.010010048424509
3280,VRRM,1.565173153076581
3281,SMBC,2.551183535899868
3282,URTH,1.0963041362069157
3283,IAK,1.5622813476742756
3284,ROCAU,1.0019900003691335
3285,IRRX,1.0265306350838284
3286,OPRX,1.0327525645198872
3287,PSCC,1.3373442542560745
3288,NFNT,1.0199489162259276
3289,PEGRU,1.002538032239806
3290,SAFT,1.2247443597368026
3291,PAPR,1.018713842697898
3292,AGBA,1.105313928380628
3293,ARKR,1.884828906720624
3294,TRGP,3.6748554234836512
3295,FCTR,1.1163285783976584
3296,FORTY,1.039559965321219
3297,JRO,1.2313722338167714
3298,OTEC,1.0387755211270484
3299,TTEC,1.0415370176375078
3300,LGI,1.1407934602725998
3301,CPSS,2.368078221176805
3302,EGBN,1.6848998780622193
3303,CI,1.6412541252005717
3304,LRFC,1.33037030255353
3305,IGT,1.6810474577984815
3306,VMCAU,1.0219779528795343
3307,GTY,1.0704453866433898
3308,LPG,2.705644232231381
3309,GRES,1.2793442541087887
3310,ETJ,1.0435292232338826
3311,IMCR,1.1567273659112352
3312,TA,4.349193706795283
3313,SQFTP,44.690403655572666
3314,BRT,2.2292567590335817
3315,VSH,1.2396220997878775
3316,GES,1.7326683655442137
3317,BATRA,1.5841304948437187
3318,OND,71.3239974975586
3319,ADEAV,2.4615384615384617
3320,SSY,1.1428571529939875
3321,GBCI,1.646444309986536
3322,BPYPN,1.1285730439968389
3323,NNI,1.494149933096829
3324,TLYS,1.4552743518522422
3325,AVHI,1.0203666771033473
3326,FLIN,1.4276383421479624
3327,AXH,1.0357142266309656
3328,AGZD,1.003979859008964
3329,POOL,1.1844746716926784
3330,SRC,1.3108307465791025
3331,ARB,1.0948175577279615
3332,AFRI,1.0975609756097562
3333,HAS,1.0108211901160968
3334,BRIV,1.016614729544206
3335,ACT,1.1846940137128454
3336,URI,1.876354421503148
3337,BCYC,1.3682353075812843
3338,PMTS,7.687805168519489
3339,ACV,1.0181245283767244
3340,FTXG,1.3247143351175736
3341,SLAB,1.200427893059974
3342,GIII,1.3517178338211358
3343,TMAC,1.0092307848808093
3344,XSD,1.2902704167305248
3345,HEWU,1.2421989802888136
3346,EVH,4.513819112184327
3347,BAPR,1.0468885069948135
3348,FTAIP,1.225237299671772
3349,SACH,1.4012209151979425
3350,IJK,1.1470822182512823
3351,NDP,2.837887134486965
3352,FAAR,1.2886861945379249
3353,SVAL,1.412544040606229
3354,TT,1.6583356129240685
3355,SGRP,1.933333396911621
3356,SHW,1.0749340471770332
3357,CTA,1.154724423787341
3358,NEOV,2.055578322402324
3359,UYG,1.4383999541528132
3360,ATAX,1.9002818389366032
3361,GMED,1.310382773746491
3362,WSBC,1.848273999219292
3363,HOLX,1.1244335211230714
3364,DRE,1.4155969240731945
3365,GCBC,2.8927079375050924
3366,IRL,1.0360802483201743
3367,AZAA,1.0624496080465216
3368,AEPPZ,1.0872656590427097
3369,ENTA,1.0182567791568051
3370,PFTA,1.0218068572846704
3371,RCAT,1.8331503102189448
3372,UGI,1.1721148897591385
3373,CALB,1.5518035094190894
3374,WLY,1.148350379053723
3375,AMPH,1.3509616063544057
3376,EMXC,1.0348144615363748
3377,VCXB,1.0233029887109888
3378,APH,1.4463352135414875
3379,MAGA,1.5318940714427571
3380,LVHI,1.2154872717297076
3381,SIXH,1.1609972176479224
3382,DFNL,1.3991591345321577
3383,FTGC,1.7194562103958433
3384,FTXO,1.6733551916860707
3385,ALCO,1.0099234988358858
3386,DWAS,1.2538622807554105
3387,MACC,1.012371122465844
3388,VLAT,1.0
3389,DECZ,1.0380046236265663
3390,GIL,1.9938969906455808
3391,IPVF,1.0082389210496154
3392,MATW,1.3182553888569757
3393,CHCI,1.550781295838534
3394,LH,1.1878847595262665
3395,TYG,2.297986653206292
3396,CPAQ,1.0171543974683652
3397,UFPI,1.5675231185624856
3398,PB,1.335695967691764
3399,TRTY,1.1614133906152628
3400,RWK,1.5294794549871735
3401,GNW,1.674641217098377
3402,CM,1.4529231514151029
3403,ABST,1.1506148963541174
3404,TEAF,1.3869408906039329
3405,IMLP,2.011848375087208
3406,FIDU,1.2846914980095856
3407,MHK,1.2447447417737456
3408,KYCHU,1.01107750788486
3409,JJSF,1.122099214666192
3410,GRU,1.931482613284584
3411,CVLG,1.845750206309983
3412,EWCZ,1.0856618415414634
3413,UCBI,2.050254134637077
3414,EQH,1.540396014447512
3415,UNTY,2.0545297201790174
3416,EQAL,1.260890172844749
3417,HEQ,1.2632967168454583
3418,SJM,1.4156530567934078
3419,RPT,1.3109054132379168
3420,AIBBU,1.0120120008316729
3421,PPBI,1.805194153458344
3422,RSG,1.747761267446855
3423,FLFV,1.0040241412013706
3424,TWN,1.1237010808427963
3425,FRMEP,1.165851620838468
3426,BRG,4.294923226499619
3427,SEAS,3.0319785228226777
3428,AVTR,1.048689129021365
3429,TDY,1.1614468751936495
3430,NSP,1.7715719716990173
3431,DIVB,1.298531751358445
3432,PUYI,1.1397515663619229
3433,BRN,2.5766683564498543
3434,PODD,1.0815652394867237
3435,AHRNU,1.0100000381469727
3436,THAC,1.0263158123350435
3437,CFFSU,1.002999973297119
3438,ERTH,1.1328833385104784
3439,BCML,1.6127523371864807
3440,SMID,5.047169629684677
3441,FBMS,1.60972613171936
3442,SPXE,1.1606623188961742
3443,USCB,1.2252336346142072
3444,CACC,1.04772159499957
3445,LGL,1.388957082781509
3446,ESAC,1.0284263677286694
3447,GACQ,1.0482051555926983
3448,ZEUS,2.3588869028810846
3449,FSMD,1.3287912143819236
3450,CZWI,1.822664594474748
3451,IDX,1.1679471511897836
3452,MAA,1.4648403901855696
3453,FIVA,1.0098736212661177
3454,SELF,1.7086111151152683
3455,EOD,1.1991969204607835
3456,ELSE,1.3825136131468432
3457,RNSC,1.4036784883881652
3458,RILYK,1.0294494829649998
3459,BYN,1.0070564207949453
3460,FIW,1.3238536437992208
3461,AIRC,1.14638043872559
3462,DILA,1.07351354650549
3463,DURA,1.17019987513
3464,JQC,1.1156622186764402
3465,NCSM,1.9772727272727275
3466,CSSEN,1.2715724529651835
3467,WTTR,1.7083333138546908
3468,DON,1.4586778981854942
3469,CDW,1.4309471295580571
3470,HHLA,1.024742244931688
3471,BWXT,1.0164195342491045
3472,DWCR,1.0671311464257045
3473,OBT,1.7085443434943808
3474,MFUS,1.2830477150793038
3475,XOMAO,1.0617633917962894
3476,FPI,1.959076326517259
3477,ESGS,1.4360623191435522
3478,DVA,1.0302464577538164
3479,RVT,1.2311046360869466
3480,ST,1.038356814504548
3481,MTRY,1.023279305624719
3482,NID,1.0155354082964274
3483,TWOA,1.0073218299359736
3484,KOF,1.515742864890311
3485,PHYT,1.0255253348890103
3486,PEJ,1.212008290229151
3487,WEST,1.0660475099109796
3488,SBII,1.003061197182379
3489,PFIE,1.0748419572688204
3490,UDEC,1.0467647624987928
3491,ATY,1.6666667821795502
3492,USSG,1.1694398362850071
3493,FPL,1.7134740147718006
3494,HYS,1.0442614926706946
3495,WVVI,1.0457627078919054
3496,VTWV,1.4557589754639126
3497,DEUS,1.2259837363249355
3498,FDRR,1.217669200246852
3499,KZR,1.6653770850327
3500,QSR,1.0543182550734282
3501,CALF,1.4673568286594625
3502,VRP,1.0243147877588772
3503,LPLA,2.994506673660588
3504,CAPD,1.2817997650201032
3505,AMEH,2.4936060833688165
3506,EINC,1.7421567722754023
3507,FET,3.218181830004227
3508,SKT,2.304406407984318
3509,EELV,1.111869605510339
3510,SSD,1.0041077605649924
3511,AEAE,1.002999973297119
3512,TIOA,1.0264248833700738
3513,IBER,1.0112244545445257
3514,AAME,1.7626939715022525
3515,PIO,1.013128380659022
3516,CIIG,1.0091556615754234
3517,JUN,1.0193877119066723
3518,RJF,2.3173757921561613
3519,TRS,1.1038526740361658
3520,VFH,1.407976059928963
3521,SSBK,1.3777753926224137
3522,GSEV,1.0
3523,BATL,1.5514992829413654
3524,LGLV,1.2681050354384196
3525,LAZ,1.2916177693012585
